labrus_bergylta ENSLBEG00000021292
takifugu_rubripes ENSTRUG00000023175
stegastes_partitus ENSSPAG00000000934
paramormyrops_kingsleyae ENSPKIG00000008037
carlito_syrichta ENSTSYG00000005204
xenopus_tropicalis ENSXETG00000011534
colobus_angolensis_palliatus ENSCANG00000038037
piliocolobus_tephrosceles ENSPTEG00000036313
carlito_syrichta ENSTSYG00000028528
otolemur_garnettii ENSOGAG00000033051
peromyscus_maniculatus_bairdii ENSPEMG00000020213
nannospalax_galili ENSNGAG00000013716
canis_lupus_dingo ENSCAFG00020021584
canis_lupus_familiaris ENSCAFG00000001760
sorex_araneus ENSSARG00000005275
manacus_vitellinus ENSMVIG00005018141
equus_caballus ENSECAG00000007803
myotis_lucifugus ENSMLUG00000010677
nannospalax_galili ENSNGAG00000022450
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029681
oryctolagus_cuniculus ENSOCUG00000011088
colobus_angolensis_palliatus ENSCANG00000033944
macaca_fascicularis ENSMFAG00000003185
nomascus_leucogenys ENSNLEG00000005079
aotus_nancymaae ENSANAG00000034627
meriones_unguiculatus ENSMUGG00000015940
peromyscus_maniculatus_bairdii ENSPEMG00000015797
chinchilla_lanigera ENSCLAG00000015997
rhinopithecus_roxellana ENSRROG00000033276
cercocebus_atys ENSCATG00000039421
cebus_capucinus_imitator ENSCCAG00000036499
equus_asinus_asinus ENSEASG00005015443
panthera_pardus ENSPPRG00000012912
procavia_capensis ENSPCAG00000017077
cricetulus_griseus_crigri_1.0 ENSCGRG00000016159
rattus_norvegicus ENSRNOG00000008733
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000651
mandrillus_leucophaeus ENSMLEG00000036162
theropithecus_gelada ENSTGEG00000014312
piliocolobus_tephrosceles ENSPTEG00000011435
nomascus_leucogenys ENSNLEG00000030229
microcebus_murinus ENSMICG00000027821
microcebus_murinus ENSMICG00000032361
prolemur_simus ENSPSMG00000013582
propithecus_coquereli ENSPCOG00000016217
tursiops_truncatus ENSTTRG00000011197
capra_hircus ENSCHIG00000024650
pteropus_vampyrus ENSPVAG00000016795
loxodonta_africana ENSLAFG00000023308
cavia_porcellus ENSCPOG00000034071
urocitellus_parryii ENSUPAG00010000896
pan_troglodytes ENSPTRG00000014650
rhinopithecus_bieti ENSRBIG00000034399
neovison_vison ENSNVIG00000010143
panthera_pardus ENSPPRG00000020953
ursus_maritimus ENSUMAG00000015905
ailuropoda_melanoleuca ENSAMEG00000009405
panthera_tigris_altaica ENSPTIG00000003463
bison_bison_bison ENSBBBG00000007967
ovis_aries ENSOARG00000000600
sus_scrofa ENSSSCG00000011601
pan_paniscus ENSPPAG00000034074
cebus_capucinus_imitator ENSCCAG00000019503
otolemur_garnettii ENSOGAG00000007659
jaculus_jaculus ENSJJAG00000017351
mus_spicilegus ENSMSIG00000009153
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011343
fukomys_damarensis ENSFDAG00000011470
ictidomys_tridecemlineatus ENSSTOG00000006842
rhinopithecus_roxellana ENSRROG00000039868
rhinopithecus_bieti ENSRBIG00000043783
colobus_angolensis_palliatus ENSCANG00000017710
dipodomys_ordii ENSDORG00000024490
octodon_degus ENSODEG00000019158
pongo_abelii ENSPPYG00000013402
oryctolagus_cuniculus ENSOCUG00000027653
gorilla_gorilla ENSGGOG00000010006
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034192
cricetulus_griseus_crigri-picr ENSCGRG00015013926
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017598
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022402
panthera_tigris_altaica ENSPTIG00000013072
felis_catus ENSFCAG00000038453
bos_mutus ENSBMUG00000017198
castor_canadensis ENSCCNG00000011843
microtus_ochrogaster ENSMOCG00000014269
octodon_degus ENSODEG00000001726
spermophilus_dauricus ENSSDAG00000015530
homo_sapiens ENSG00000170860
macaca_nemestrina ENSMNEG00000043632
saimiri_boliviensis_boliviensis ENSSBOG00000024310
echinops_telfairi ENSETEG00000016207
vulpes_vulpes ENSVVUG00000029294
canis_lupus_dingo ENSCAFG00020020950
canis_lupus_dingo ENSCAFG00020026452
vulpes_vulpes ENSVVUG00000005684
neovison_vison ENSNVIG00000005368
mustela_putorius_furo ENSMPUG00000019120
neovison_vison ENSNVIG00000011159
panthera_pardus ENSPPRG00000010610
felis_catus ENSFCAG00000044344
piliocolobus_tephrosceles ENSPTEG00000028928
chlorocebus_sabaeus ENSCSAG00000019525
piliocolobus_tephrosceles ENSPTEG00000039334
cebus_capucinus_imitator ENSCCAG00000032763
saimiri_boliviensis_boliviensis ENSSBOG00000024913
propithecus_coquereli ENSPCOG00000014435
octodon_degus ENSODEG00000019740
octodon_degus ENSODEG00000019403
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010658
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015564
rhinopithecus_roxellana ENSRROG00000044047
mustela_putorius_furo ENSMPUG00000017256
ursus_americanus ENSUAMG00000017250
tupaia_belangeri ENSTBEG00000001050
vulpes_vulpes ENSVVUG00000007332
canis_lupus_dingo ENSCAFG00020016680
erinaceus_europaeus ENSEEUG00000014942
papio_anubis ENSPANG00000009378
macaca_mulatta ENSMMUG00000023126
papio_anubis ENSPANG00000032192
macaca_mulatta ENSMMUG00000043596
rhinopithecus_roxellana ENSRROG00000044056
aotus_nancymaae ENSANAG00000002903
dasypus_novemcinctus ENSDNOG00000030808
otolemur_garnettii ENSOGAG00000028858
cavia_aperea ENSCAPG00000015760
phascolarctos_cinereus ENSPCIG00000036405
monodelphis_domestica ENSMODG00000007275
ornithorhynchus_anatinus ENSOANG00000012273
canis_lupus_dingo ENSCAFG00020017266
vulpes_vulpes ENSVVUG00000006481
pan_troglodytes ENSPTRG00000050127
gorilla_gorilla ENSGGOG00000036864
nannospalax_galili ENSNGAG00000010207
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009391
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010012
jaculus_jaculus ENSJJAG00000012797
cricetulus_griseus_crigri_1.0 ENSCGRG00000012129
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011396
jaculus_jaculus ENSJJAG00000018311
macaca_nemestrina ENSMNEG00000037686
macaca_mulatta ENSMMUG00000002294
cercocebus_atys ENSCATG00000031630
colobus_angolensis_palliatus ENSCANG00000018782
vulpes_vulpes ENSVVUG00000024228
myotis_lucifugus ENSMLUG00000024700
sus_scrofa ENSSSCG00000023718
