takifugu_rubripes ENSTRUG00000009133
tetraodon_nigroviridis ENSTNIG00000000845
gasterosteus_aculeatus ENSGACG00000009175
mola_mola ENSMMOG00000003408
labrus_bergylta ENSLBEG00000003481
mastacembelus_armatus ENSMAMG00000012517
monopterus_albus ENSMALG00000001754
anabas_testudineus ENSATEG00000001374
scophthalmus_maximus ENSSMAG00000018510
cynoglossus_semilaevis ENSCSEG00000001641
seriola_lalandi_dorsalis ENSSLDG00000013987
seriola_dumerili ENSSDUG00000001346
fundulus_heteroclitus ENSFHEG00000014124
cyprinodon_variegatus ENSCVAG00000009083
poecilia_latipinna ENSPLAG00000010508
poecilia_mexicana ENSPMEG00000016955
xiphophorus_couchianus ENSXCOG00000019641
poecilia_formosa ENSPFOG00000017157
poecilia_reticulata ENSPREG00000018233
xiphophorus_maculatus ENSXMAG00000021416
gambusia_affinis ENSGAFG00000007989
kryptolebias_marmoratus ENSKMAG00000004406
oryzias_latipes_asm223469v1 ENSORLG00015018294
oryzias_latipes_asm223467v1 ENSORLG00000008994
oryzias_latipes_asm223471v1 ENSORLG00020012019
oryzias_melastigma ENSOMEG00000004487
astatotilapia_calliptera ENSACLG00000007909
pundamilia_nyererei ENSPNYG00000018524
haplochromis_burtoni ENSHBUG00000015785
maylandia_zebra ENSMZEG00005005066
neolamprologus_brichardi ENSNBRG00000013265
oreochromis_niloticus ENSONIG00000006082
amphilophus_citrinellus ENSACIG00000012347
amphiprion_ocellaris ENSAOCG00000017345
amphiprion_percula ENSAPEG00000001929
acanthochromis_polyacanthus ENSAPOG00000000437
stegastes_partitus ENSSPAG00000020995
periophthalmus_magnuspinnatus ENSPMGG00000020897
hippocampus_comes ENSHCOG00000004917
gadus_morhua ENSGMOG00000014989
esox_lucius ENSELUG00000009630
astyanax_mexicanus ENSAMXG00000005474
pygocentrus_nattereri ENSPNAG00000000325
ictalurus_punctatus ENSIPUG00000018673
danio_rerio ENSDARG00000061398
scleropages_formosus ENSSFOG00015011881
paramormyrops_kingsleyae ENSPKIG00000022309
lepisosteus_oculatus ENSLOCG00000005168
junco_hyemalis ENSJHYG00000013084
zonotrichia_albicollis ENSZALG00000002270
