labrus_bergylta ENSLBEG00000011639
mola_mola ENSMMOG00000014870
cynoglossus_semilaevis ENSCSEG00000006853
cynoglossus_semilaevis ENSCSEG00000017248
scophthalmus_maximus ENSSMAG00000017393
seriola_dumerili ENSSDUG00000010246
seriola_lalandi_dorsalis ENSSLDG00000013959
anabas_testudineus ENSATEG00000012716
monopterus_albus ENSMALG00000019219
poecilia_formosa ENSPFOG00000002572
poecilia_latipinna ENSPLAG00000024004
poecilia_reticulata ENSPREG00000020651
xiphophorus_maculatus ENSXMAG00000023818
xiphophorus_couchianus ENSXCOG00000001620
gambusia_affinis ENSGAFG00000009547
fundulus_heteroclitus ENSFHEG00000011087
kryptolebias_marmoratus ENSKMAG00000015928
oryzias_latipes_asm223471v1 ENSORLG00020000201
oryzias_latipes_asm223467v1 ENSORLG00000028764
oryzias_latipes_asm223469v1 ENSORLG00015003977
oryzias_melastigma ENSOMEG00000011289
amphiprion_percula ENSAPEG00000003856
amphiprion_ocellaris ENSAOCG00000016985
acanthochromis_polyacanthus ENSAPOG00000005530
stegastes_partitus ENSSPAG00000020224
pundamilia_nyererei ENSPNYG00000024032
haplochromis_burtoni ENSHBUG00000021916
neolamprologus_brichardi ENSNBRG00000011215
oreochromis_niloticus ENSONIG00000011376
amphilophus_citrinellus ENSACIG00000011926
periophthalmus_magnuspinnatus ENSPMGG00000006893
esox_lucius ENSELUG00000018244
pygocentrus_nattereri ENSPNAG00000024411
astyanax_mexicanus ENSAMXG00000042483
scleropages_formosus ENSSFOG00015020983
lepisosteus_oculatus ENSLOCG00000005086
latimeria_chalumnae ENSLACG00000012499
pundamilia_nyererei ENSPNYG00000004422
haplochromis_burtoni ENSHBUG00000006285
amphilophus_citrinellus ENSACIG00000021750
kryptolebias_marmoratus ENSKMAG00000016723
seriola_lalandi_dorsalis ENSSLDG00000006709
seriola_dumerili ENSSDUG00000014569
tetraodon_nigroviridis ENSTNIG00000000366
esox_lucius ENSELUG00000001791
lepisosteus_oculatus ENSLOCG00000010674
latimeria_chalumnae ENSLACG00000013724
drosophila_melanogaster FBgn0264002
drosophila_melanogaster FBgn0035331
caenorhabditis_elegans_strain_n2 WBGene00010191
