calidris_pygmaea ENSCPGG00000008556
calidris_pugnax ENSCPUG00000007786
melopsittacus_undulatus ENSMUNG00000014511
anser_brachyrhynchus ENSABRG00000018879
anas_platyrhynchos_platyrhynchos ENSAPLG00000012257
meleagris_gallopavo ENSMGAG00000009965
coturnix_japonica ENSCJPG00005015667
gallus_gallus ENSGALG00000008201
numida_meleagris ENSNMEG00000022696
lepidothrix_coronata ENSLCOG00000004252
manacus_vitellinus ENSMVIG00005007493
taeniopygia_guttata ENSTGUG00000010359
serinus_canaria ENSSCAG00000003323
cyanistes_caeruleus ENSCCEG00000022972
taeniopygia_guttata ENSTGUG00000014703
junco_hyemalis ENSJHYG00000006682
zonotrichia_albicollis ENSZALG00000008586
ficedula_albicollis ENSFALG00000007121
apteryx_haastii ENSAHAG00000014783
apteryx_owenii ENSAOWG00000008976
apteryx_rowi ENSARWG00000006769
dromaius_novaehollandiae ENSDNVG00000006765
nothoprocta_perdicaria ENSNPEG00000014203
crocodylus_porosus ENSCPRG00005007393
chelonoidis_abingdonii ENSCABG00000001533
gopherus_agassizii ENSGAGG00000007679
chrysemys_picta_bellii ENSCPBG00000012228
pelodiscus_sinensis ENSPSIG00000008401
anolis_carolinensis ENSACAG00000016492
pogona_vitticeps ENSPVIG00000002932
notechis_scutatus ENSNSUG00000018304
salvator_merianae ENSSMRG00000014508
sphenodon_punctatus ENSSPUG00000012954
notamacropus_eugenii ENSMEUG00000013896
phascolarctos_cinereus ENSPCIG00000011762
sarcophilus_harrisii ENSSHAG00000007583
monodelphis_domestica ENSMODG00000015386
bos_taurus ENSBTAG00000032097
bos_mutus ENSBMUG00000012318
bison_bison_bison ENSBBBG00000002887
capra_hircus ENSCHIG00000013377
ovis_aries ENSOARG00000004822
tursiops_truncatus ENSTTRG00000002447
sus_scrofa ENSSSCG00000009858
vicugna_pacos ENSVPAG00000003153
panthera_tigris_altaica ENSPTIG00000020227
panthera_pardus ENSPPRG00000006289
felis_catus ENSFCAG00000002634
equus_asinus_asinus ENSEASG00005009325
equus_caballus ENSECAG00000017124
erinaceus_europaeus ENSEEUG00000005967
carlito_syrichta ENSTSYG00000010916
chinchilla_lanigera ENSCLAG00000012659
octodon_degus ENSODEG00000005327
cavia_porcellus ENSCPOG00000026722
cavia_aperea ENSCAPG00000007661
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017895
castor_canadensis ENSCCNG00000002125
dipodomys_ordii ENSDORG00000009176
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028646
mus_spicilegus ENSMSIG00000024287
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032898
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027647
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024228
rattus_norvegicus ENSRNOG00000001129
meriones_unguiculatus ENSMUGG00000015116
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014358
cricetulus_griseus_crigri_1.0 ENSCGRG00000004988
cricetulus_griseus_crigri-picr ENSCGRG00015002175
mesocricetus_auratus ENSMAUG00000018464
microtus_ochrogaster ENSMOCG00000011172
peromyscus_maniculatus_bairdii ENSPEMG00000017871
nannospalax_galili ENSNGAG00000017659
jaculus_jaculus ENSJJAG00000012755
oryctolagus_cuniculus ENSOCUG00000014706
ochotona_princeps ENSOPRG00000009085
otolemur_garnettii ENSOGAG00000012377
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018520
fukomys_damarensis ENSFDAG00000017394
spermophilus_dauricus ENSSDAG00000023403
ictidomys_tridecemlineatus ENSSTOG00000008177
urocitellus_parryii ENSUPAG00010007402
marmota_marmota_marmota ENSMMMG00000005698
pan_troglodytes ENSPTRG00000005505
homo_sapiens ENSG00000135108
gorilla_gorilla ENSGGOG00000010676
pongo_abelii ENSPPYG00000005004
colobus_angolensis_palliatus ENSCANG00000005157
piliocolobus_tephrosceles ENSPTEG00000004908
theropithecus_gelada ENSTGEG00000021599
chlorocebus_sabaeus ENSCSAG00000002324
cercocebus_atys ENSCATG00000029719
papio_anubis ENSPANG00000015722
macaca_fascicularis ENSMFAG00000031531
macaca_nemestrina ENSMNEG00000036614
microcebus_murinus ENSMICG00000011004
propithecus_coquereli ENSPCOG00000016899
prolemur_simus ENSPSMG00000025398
nomascus_leucogenys ENSNLEG00000000288
macaca_mulatta ENSMMUG00000017479
mandrillus_leucophaeus ENSMLEG00000040605
rhinopithecus_bieti ENSRBIG00000014832
