takifugu_rubripes ENSTRUG00000020707
tetraodon_nigroviridis ENSTNIG00000013135
mola_mola ENSMMOG00000003183
xiphophorus_couchianus ENSXCOG00000002171
poecilia_latipinna ENSPLAG00000001711
oryzias_melastigma ENSOMEG00000020808
gambusia_affinis ENSGAFG00000002512
xiphophorus_maculatus ENSXMAG00000023586
poecilia_mexicana ENSPMEG00000017723
poecilia_formosa ENSPFOG00000009461
poecilia_reticulata ENSPREG00000017477
fundulus_heteroclitus ENSFHEG00000015538
cyprinodon_variegatus ENSCVAG00000020534
kryptolebias_marmoratus ENSKMAG00000011578
oryzias_latipes_asm223467v1 ENSORLG00000025085
oryzias_latipes_asm223469v1 ENSORLG00015019151
oryzias_latipes_asm223471v1 ENSORLG00020001052
amphiprion_ocellaris ENSAOCG00000010980
amphiprion_percula ENSAPEG00000011774
acanthochromis_polyacanthus ENSAPOG00000007330
stegastes_partitus ENSSPAG00000015788
maylandia_zebra ENSMZEG00005003268
astatotilapia_calliptera ENSACLG00000013987
pundamilia_nyererei ENSPNYG00000016912
haplochromis_burtoni ENSHBUG00000010868
neolamprologus_brichardi ENSNBRG00000004741
amphilophus_citrinellus ENSACIG00000006640
hippocampus_comes ENSHCOG00000009789
gasterosteus_aculeatus ENSGACG00000017769
labrus_bergylta ENSLBEG00000009313
scophthalmus_maximus ENSSMAG00000019639
cynoglossus_semilaevis ENSCSEG00000007066
seriola_dumerili ENSSDUG00000014809
seriola_lalandi_dorsalis ENSSLDG00000001287
mastacembelus_armatus ENSMAMG00000001871
monopterus_albus ENSMALG00000013841
anabas_testudineus ENSATEG00000012819
periophthalmus_magnuspinnatus ENSPMGG00000008620
gadus_morhua ENSGMOG00000014353
esox_lucius ENSELUG00000002278
pygocentrus_nattereri ENSPNAG00000026056
astyanax_mexicanus ENSAMXG00000015281
ictalurus_punctatus ENSIPUG00000015860
danio_rerio ENSDARG00000037408
paramormyrops_kingsleyae ENSPKIG00000019094
scleropages_formosus ENSSFOG00015000937
lepisosteus_oculatus ENSLOCG00000008291
pogona_vitticeps ENSPVIG00000014597
anolis_carolinensis ENSACAG00000008155
notechis_scutatus ENSNSUG00000012651
salvator_merianae ENSSMRG00000009973
sphenodon_punctatus ENSSPUG00000009318
chrysemys_picta_bellii ENSCPBG00000009346
chelonoidis_abingdonii ENSCABG00000011199
gopherus_agassizii ENSGAGG00000010042
pelodiscus_sinensis ENSPSIG00000018151
crocodylus_porosus ENSCPRG00005012314
notamacropus_eugenii ENSMEUG00000016624
phascolarctos_cinereus ENSPCIG00000035876
monodelphis_domestica ENSMODG00000007632
sarcophilus_harrisii ENSSHAG00000000027
erinaceus_europaeus ENSEEUG00000001503
sorex_araneus ENSSARG00000011226
loxodonta_africana ENSLAFG00000029168
procavia_capensis ENSPCAG00000008533
echinops_telfairi ENSETEG00000001457
myotis_lucifugus ENSMLUG00000005115
pteropus_vampyrus ENSPVAG00000008561
ursus_maritimus ENSUMAG00000012480
ursus_americanus ENSUAMG00000005844
ailuropoda_melanoleuca ENSAMEG00000000778
neovison_vison ENSNVIG00000013336
mustela_putorius_furo ENSMPUG00000003862
canis_lupus_familiaris ENSCAFG00000011599
canis_lupus_dingo ENSCAFG00020001477
vulpes_vulpes ENSVVUG00000010411
panthera_pardus ENSPPRG00000011477
panthera_tigris_altaica ENSPTIG00000010601
felis_catus ENSFCAG00000003393
bos_mutus ENSBMUG00000021479
bos_taurus ENSBTAG00000013133
bison_bison_bison ENSBBBG00000002019
ovis_aries ENSOARG00000011437
tursiops_truncatus ENSTTRG00000013242
sus_scrofa ENSSSCG00000012912
equus_caballus ENSECAG00000012029
prolemur_simus ENSPSMG00000017434
propithecus_coquereli ENSPCOG00000021827
microcebus_murinus ENSMICG00000004107
otolemur_garnettii ENSOGAG00000031940
tupaia_belangeri ENSTBEG00000004527
castor_canadensis ENSCCNG00000018324
dipodomys_ordii ENSDORG00000029199
mus_spicilegus ENSMSIG00000006331
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040247
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023411
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022497
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013993
rattus_norvegicus ENSRNOG00000021510
meriones_unguiculatus ENSMUGG00000013519
cricetulus_griseus_crigri-picr ENSCGRG00015018899
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003830
cricetulus_griseus_crigri_1.0 ENSCGRG00000013262
mesocricetus_auratus ENSMAUG00000017190
peromyscus_maniculatus_bairdii ENSPEMG00000013534
microtus_ochrogaster ENSMOCG00000022473
jaculus_jaculus ENSJJAG00000004622
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011863
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009496
fukomys_damarensis ENSFDAG00000006476
chinchilla_lanigera ENSCLAG00000014250
octodon_degus ENSODEG00000017872
cavia_porcellus ENSCPOG00000011171
cavia_aperea ENSCAPG00000015775
ictidomys_tridecemlineatus ENSSTOG00000015704
marmota_marmota_marmota ENSMMMG00000021967
