sarcophilus_harrisii ENSSHAG00000015529
phascolarctos_cinereus ENSPCIG00000009096
monodelphis_domestica ENSMODG00000024091
myotis_lucifugus ENSMLUG00000002153
pteropus_vampyrus ENSPVAG00000007155
ovis_aries ENSOARG00000004534
capra_hircus ENSCHIG00000012484
bos_taurus ENSBTAG00000007702
bos_mutus ENSBMUG00000011924
bison_bison_bison ENSBBBG00000002914
tursiops_truncatus ENSTTRG00000004420
sus_scrofa ENSSSCG00000027110
sorex_araneus ENSSARG00000012099
erinaceus_europaeus ENSEEUG00000014677
equus_asinus_asinus ENSEASG00005019783
ursus_maritimus ENSUMAG00000012382
ursus_americanus ENSUAMG00000002618
ailuropoda_melanoleuca ENSAMEG00000018832
mustela_putorius_furo ENSMPUG00000018523
neovison_vison ENSNVIG00000001400
canis_lupus_familiaris ENSCAFG00000024373
canis_lupus_dingo ENSCAFG00020008008
vulpes_vulpes ENSVVUG00000005272
panthera_pardus ENSPPRG00000015329
panthera_tigris_altaica ENSPTIG00000007188
felis_catus ENSFCAG00000022449
mus_spicilegus ENSMSIG00000010444
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024051
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049950
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023133
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019193
rattus_norvegicus ENSRNOG00000038025
meriones_unguiculatus ENSMUGG00000023378
meriones_unguiculatus ENSMUGG00000023405
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001395
cricetulus_griseus_crigri-picr ENSCGRG00015021587
cricetulus_griseus_crigri_1.0 ENSCGRG00000017441
mesocricetus_auratus ENSMAUG00000003644
peromyscus_maniculatus_bairdii ENSPEMG00000008375
microtus_ochrogaster ENSMOCG00000007020
nannospalax_galili ENSNGAG00000011066
jaculus_jaculus ENSJJAG00000007523
fukomys_damarensis ENSFDAG00000018669
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012144
chinchilla_lanigera ENSCLAG00000010194
cavia_porcellus ENSCPOG00000003981
castor_canadensis ENSCCNG00000021819
dipodomys_ordii ENSDORG00000009783
urocitellus_parryii ENSUPAG00010012529
spermophilus_dauricus ENSSDAG00000008721
ictidomys_tridecemlineatus ENSSTOG00000025699
marmota_marmota_marmota ENSMMMG00000015374
marmota_marmota_marmota ENSMMMG00000015376
oryctolagus_cuniculus ENSOCUG00000022768
oryctolagus_cuniculus ENSOCUG00000024367
prolemur_simus ENSPSMG00000021732
otolemur_garnettii ENSOGAG00000008059
pan_paniscus ENSPPAG00000041577
pan_troglodytes ENSPTRG00000002318
homo_sapiens ENSG00000152464
pongo_abelii ENSPPYG00000002113
theropithecus_gelada ENSTGEG00000007845
macaca_mulatta ENSMMUG00000007679
chlorocebus_sabaeus ENSCSAG00000019055
piliocolobus_tephrosceles ENSPTEG00000028468
rhinopithecus_roxellana ENSRROG00000030876
rhinopithecus_bieti ENSRBIG00000038243
colobus_angolensis_palliatus ENSCANG00000040564
cercocebus_atys ENSCATG00000034050
macaca_nemestrina ENSMNEG00000031806
mandrillus_leucophaeus ENSMLEG00000039491
papio_anubis ENSPANG00000031794
gorilla_gorilla ENSGGOG00000042375
pan_troglodytes ENSPTRG00000051932
nomascus_leucogenys ENSNLEG00000028777
macaca_fascicularis ENSMFAG00000003912
saimiri_boliviensis_boliviensis ENSSBOG00000034155
cebus_capucinus_imitator ENSCCAG00000029257
callithrix_jacchus ENSCJAG00000046117
aotus_nancymaae ENSANAG00000036487
loxodonta_africana ENSLAFG00000000509
echinops_telfairi ENSETEG00000002839
choloepus_hoffmanni ENSCHOG00000004335
dasypus_novemcinctus ENSDNOG00000040314
chelonoidis_abingdonii ENSCABG00000018620
chrysemys_picta_bellii ENSCPBG00000004721
pelodiscus_sinensis ENSPSIG00000001527
crocodylus_porosus ENSCPRG00005011674
apteryx_rowi ENSARWG00000007853
apteryx_haastii ENSAHAG00000010574
dromaius_novaehollandiae ENSDNVG00000002636
nothoprocta_perdicaria ENSNPEG00000000766
apteryx_owenii ENSAOWG00000003301
anas_platyrhynchos_platyrhynchos ENSAPLG00000002054
anser_brachyrhynchus ENSABRG00000016338
gallus_gallus ENSGALG00000008794
coturnix_japonica ENSCJPG00005005919
meleagris_gallopavo ENSMGAG00000008217
numida_meleagris ENSNMEG00000013286
manacus_vitellinus ENSMVIG00005004650
lepidothrix_coronata ENSLCOG00000002129
taeniopygia_guttata ENSTGUG00000001366
ficedula_albicollis ENSFALG00000014804
zonotrichia_albicollis ENSZALG00000015470
junco_hyemalis ENSJHYG00000011438
lonchura_striata_domestica ENSLSDG00000004936
cyanistes_caeruleus ENSCCEG00000016636
parus_major ENSPMJG00000007146
calidris_pugnax ENSCPUG00000019746
calidris_pygmaea ENSCPGG00000019377
melopsittacus_undulatus ENSMUNG00000004425
sphenodon_punctatus ENSSPUG00000005237
sphenodon_punctatus ENSSPUG00000018363
sphenodon_punctatus ENSSPUG00000008560
pogona_vitticeps ENSPVIG00000004275
notechis_scutatus ENSNSUG00000009752
salvator_merianae ENSSMRG00000013885
xenopus_tropicalis ENSXETG00000003419
latimeria_chalumnae ENSLACG00000006502
pygocentrus_nattereri ENSPNAG00000010633
astyanax_mexicanus ENSAMXG00000025023
ictalurus_punctatus ENSIPUG00000022879
danio_rerio ENSDARG00000040350
tetraodon_nigroviridis ENSTNIG00000001334
takifugu_rubripes ENSTRUG00000019933
cynoglossus_semilaevis ENSCSEG00000001721
gasterosteus_aculeatus ENSGACG00000009258
mola_mola ENSMMOG00000003446
labrus_bergylta ENSLBEG00000006853
poecilia_latipinna ENSPLAG00000007626
poecilia_mexicana ENSPMEG00000020392
poecilia_reticulata ENSPREG00000017744
poecilia_formosa ENSPFOG00000016823
fundulus_heteroclitus ENSFHEG00000013741
cyprinodon_variegatus ENSCVAG00000001676
kryptolebias_marmoratus ENSKMAG00000003986
oryzias_latipes_asm223471v1 ENSORLG00020011503
oryzias_latipes_asm223469v1 ENSORLG00015017702
oryzias_latipes_asm223467v1 ENSORLG00000009219
oryzias_melastigma ENSOMEG00000005414
amphiprion_ocellaris ENSAOCG00000017293
amphiprion_percula ENSAPEG00000002315
acanthochromis_polyacanthus ENSAPOG00000001240
stegastes_partitus ENSSPAG00000020387
neolamprologus_brichardi ENSNBRG00000006994
oreochromis_niloticus ENSONIG00000020467
maylandia_zebra ENSMZEG00005003189
astatotilapia_calliptera ENSACLG00000016962
maylandia_zebra ENSMZEG00005003200
astatotilapia_calliptera ENSACLG00000016958
pundamilia_nyererei ENSPNYG00000004293
haplochromis_burtoni ENSHBUG00000010937
amphilophus_citrinellus ENSACIG00000011592
seriola_dumerili ENSSDUG00000001651
seriola_lalandi_dorsalis ENSSLDG00000014355
scophthalmus_maximus ENSSMAG00000018276
mastacembelus_armatus ENSMAMG00000012774
monopterus_albus ENSMALG00000002356
anabas_testudineus ENSATEG00000000731
esox_lucius ENSELUG00000010160
paramormyrops_kingsleyae ENSPKIG00000025652
scleropages_formosus ENSSFOG00015010659
lepisosteus_oculatus ENSLOCG00000018347
