eptatretus_burgeri ENSEBUG00000002067
petromyzon_marinus ENSPMAG00000006606
mastacembelus_armatus ENSMAMG00000020589
monopterus_albus ENSMALG00000004472
anabas_testudineus ENSATEG00000009952
seriola_dumerili ENSSDUG00000016285
seriola_lalandi_dorsalis ENSSLDG00000006650
scophthalmus_maximus ENSSMAG00000013176
gasterosteus_aculeatus ENSGACG00000010140
labrus_bergylta ENSLBEG00000012512
takifugu_rubripes ENSTRUG00000013890
tetraodon_nigroviridis ENSTNIG00000016378
mola_mola ENSMMOG00000015895
poecilia_mexicana ENSPMEG00000007797
poecilia_formosa ENSPFOG00000003774
poecilia_latipinna ENSPLAG00000013216
poecilia_reticulata ENSPREG00000000769
xiphophorus_maculatus ENSXMAG00000003709
xiphophorus_couchianus ENSXCOG00000004709
gambusia_affinis ENSGAFG00000010275
cyprinodon_variegatus ENSCVAG00000022069
fundulus_heteroclitus ENSFHEG00000001147
kryptolebias_marmoratus ENSKMAG00000011924
oryzias_latipes_asm223469v1 ENSORLG00015004329
oryzias_latipes_asm223467v1 ENSORLG00000014947
oryzias_latipes_asm223471v1 ENSORLG00020009570
oryzias_melastigma ENSOMEG00000010697
astatotilapia_calliptera ENSACLG00000014892
maylandia_zebra ENSMZEG00005016822
pundamilia_nyererei ENSPNYG00000009378
haplochromis_burtoni ENSHBUG00000010886
neolamprologus_brichardi ENSNBRG00000017729
oreochromis_niloticus ENSONIG00000013518
amphilophus_citrinellus ENSACIG00000005302
amphiprion_percula ENSAPEG00000004085
amphiprion_ocellaris ENSAOCG00000003729
acanthochromis_polyacanthus ENSAPOG00000003670
stegastes_partitus ENSSPAG00000018624
cynoglossus_semilaevis ENSCSEG00000020639
periophthalmus_magnuspinnatus ENSPMGG00000017053
hippocampus_comes ENSHCOG00000011374
gadus_morhua ENSGMOG00000009022
esox_lucius ENSELUG00000001746
mola_mola ENSMMOG00000019516
tetraodon_nigroviridis ENSTNIG00000004923
labrus_bergylta ENSLBEG00000014841
gasterosteus_aculeatus ENSGACG00000014345
fundulus_heteroclitus ENSFHEG00000000504
cyprinodon_variegatus ENSCVAG00000005927
poecilia_mexicana ENSPMEG00000021300
poecilia_latipinna ENSPLAG00000009625
poecilia_formosa ENSPFOG00000015503
poecilia_reticulata ENSPREG00000017519
gambusia_affinis ENSGAFG00000007354
xiphophorus_maculatus ENSXMAG00000009972
kryptolebias_marmoratus ENSKMAG00000002423
oryzias_latipes_asm223467v1 ENSORLG00000001996
oryzias_latipes_asm223469v1 ENSORLG00015022118
oryzias_latipes_asm223471v1 ENSORLG00020003561
oryzias_melastigma ENSOMEG00000014454
astatotilapia_calliptera ENSACLG00000023697
maylandia_zebra ENSMZEG00005017685
pundamilia_nyererei ENSPNYG00000021759
haplochromis_burtoni ENSHBUG00000021064
neolamprologus_brichardi ENSNBRG00000004876
oreochromis_niloticus ENSONIG00000012467
amphilophus_citrinellus ENSACIG00000001713
amphiprion_ocellaris ENSAOCG00000021046
amphiprion_percula ENSAPEG00000013974
acanthochromis_polyacanthus ENSAPOG00000012539
stegastes_partitus ENSSPAG00000007455
monopterus_albus ENSMALG00000012510
mastacembelus_armatus ENSMAMG00000021296
anabas_testudineus ENSATEG00000017165
seriola_dumerili ENSSDUG00000022523
seriola_lalandi_dorsalis ENSSLDG00000006864
scophthalmus_maximus ENSSMAG00000015891
cynoglossus_semilaevis ENSCSEG00000001091
