calidris_pygmaea ENSCPGG00000010645
melopsittacus_undulatus ENSMUNG00000010980
lepidothrix_coronata ENSLCOG00000000244
manacus_vitellinus ENSMVIG00005011738
serinus_canaria ENSSCAG00000003514
taeniopygia_guttata ENSTGUG00000008532
junco_hyemalis ENSJHYG00000008926
zonotrichia_albicollis ENSZALG00000001696
ficedula_albicollis ENSFALG00000009311
parus_major ENSPMJG00000000226
gallus_gallus ENSGALG00000010473
meleagris_gallopavo ENSMGAG00000010788
numida_meleagris ENSNMEG00000021500
anser_brachyrhynchus ENSABRG00000016718
apteryx_haastii ENSAHAG00000014095
apteryx_owenii ENSAOWG00000008740
apteryx_rowi ENSARWG00000017975
nothoprocta_perdicaria ENSNPEG00000015126
dromaius_novaehollandiae ENSDNVG00000008843
chelonoidis_abingdonii ENSCABG00000010251
gopherus_agassizii ENSGAGG00000011237
chrysemys_picta_bellii ENSCPBG00000009955
salvator_merianae ENSSMRG00000018312
anolis_carolinensis ENSACAG00000028602
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027277
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028716
mus_spicilegus ENSMSIG00000032111
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026305
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028639
rattus_norvegicus ENSRNOG00000008161
meriones_unguiculatus ENSMUGG00000016612
peromyscus_maniculatus_bairdii ENSPEMG00000022028
peromyscus_maniculatus_bairdii ENSPEMG00000016521
microtus_ochrogaster ENSMOCG00000021926
cricetulus_griseus_crigri_1.0 ENSCGRG00000002156
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022750
cricetulus_griseus_crigri-picr ENSCGRG00015023407
mesocricetus_auratus ENSMAUG00000019882
nannospalax_galili ENSNGAG00000020464
jaculus_jaculus ENSJJAG00000013927
dipodomys_ordii ENSDORG00000004566
castor_canadensis ENSCCNG00000011792
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001653
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007359
fukomys_damarensis ENSFDAG00000013051
chinchilla_lanigera ENSCLAG00000007015
octodon_degus ENSODEG00000008906
cavia_aperea ENSCAPG00000000263
cavia_porcellus ENSCPOG00000037323
spermophilus_dauricus ENSSDAG00000011538
ictidomys_tridecemlineatus ENSSTOG00000024038
urocitellus_parryii ENSUPAG00010016618
marmota_marmota_marmota ENSMMMG00000018092
procavia_capensis ENSPCAG00000006584
echinops_telfairi ENSETEG00000008815
sus_scrofa ENSSSCG00000003753
sus_scrofa ENSSSCG00000020872
ovis_aries ENSOARG00000003430
capra_hircus ENSCHIG00000010100
bos_mutus ENSBMUG00000022430
bos_taurus ENSBTAG00000002555
bison_bison_bison ENSBBBG00000009801
tursiops_truncatus ENSTTRG00000011654
equus_asinus_asinus ENSEASG00005010650
equus_caballus ENSECAG00000018934
myotis_lucifugus ENSMLUG00000006083
mustela_putorius_furo ENSMPUG00000012421
neovison_vison ENSNVIG00000002077
ursus_americanus ENSUAMG00000026101
ursus_maritimus ENSUMAG00000023333
ailuropoda_melanoleuca ENSAMEG00000000015
canis_lupus_familiaris ENSCAFG00000004033
canis_lupus_dingo ENSCAFG00020014525
vulpes_vulpes ENSVVUG00000006655
panthera_pardus ENSPPRG00000008341
panthera_tigris_altaica ENSPTIG00000018010
felis_catus ENSFCAG00000019308
homo_sapiens ENSG00000162366
gorilla_gorilla ENSGGOG00000011765
pan_paniscus ENSPPAG00000032727
pan_troglodytes ENSPTRG00000000709
pongo_abelii ENSPPYG00000001383
nomascus_leucogenys ENSNLEG00000016402
macaca_fascicularis ENSMFAG00000002324
macaca_mulatta ENSMMUG00000043348
macaca_nemestrina ENSMNEG00000034766
cercocebus_atys ENSCATG00000037237
theropithecus_gelada ENSTGEG00000002289
mandrillus_leucophaeus ENSMLEG00000034076
papio_anubis ENSPANG00000035359
chlorocebus_sabaeus ENSCSAG00000001246
rhinopithecus_roxellana ENSRROG00000033498
rhinopithecus_bieti ENSRBIG00000034153
piliocolobus_tephrosceles ENSPTEG00000038029
colobus_angolensis_palliatus ENSCANG00000017217
callithrix_jacchus ENSCJAG00000046011
saimiri_boliviensis_boliviensis ENSSBOG00000033779
cebus_capucinus_imitator ENSCCAG00000019206
aotus_nancymaae ENSANAG00000037310
carlito_syrichta ENSTSYG00000032681
prolemur_simus ENSPSMG00000013009
microcebus_murinus ENSMICG00000043731
propithecus_coquereli ENSPCOG00000013383
otolemur_garnettii ENSOGAG00000026954
pteropus_vampyrus ENSPVAG00000005350
erinaceus_europaeus ENSEEUG00000011392
oryctolagus_cuniculus ENSOCUG00000023194
loxodonta_africana ENSLAFG00000029973
dasypus_novemcinctus ENSDNOG00000012587
phascolarctos_cinereus ENSPCIG00000006233
monodelphis_domestica ENSMODG00000001509
sarcophilus_harrisii ENSSHAG00000010916
xenopus_tropicalis ENSXETG00000032460
astyanax_mexicanus ENSAMXG00000030422
danio_rerio ENSDARG00000017127
seriola_lalandi_dorsalis ENSSLDG00000014184
neovison_vison ENSNVIG00000006275
mustela_putorius_furo ENSMPUG00000003863
canis_lupus_familiaris ENSCAFG00000019228
sus_scrofa ENSSSCG00000038067
panthera_tigris_altaica ENSPTIG00000021624
panthera_pardus ENSPPRG00000002813
felis_catus ENSFCAG00000044643
vulpes_vulpes ENSVVUG00000003269
canis_lupus_dingo ENSCAFG00020018292
equus_caballus ENSECAG00000028595
bos_taurus ENSBTAG00000031383
bison_bison_bison ENSBBBG00000023341
capra_hircus ENSCHIG00000016053
myotis_lucifugus ENSMLUG00000006483
microcebus_murinus ENSMICG00000043267
prolemur_simus ENSPSMG00000009212
otolemur_garnettii ENSOGAG00000027356
macaca_nemestrina ENSMNEG00000038502
macaca_fascicularis ENSMFAG00000037612
papio_anubis ENSPANG00000031609
theropithecus_gelada ENSTGEG00000014417
cercocebus_atys ENSCATG00000037417
mandrillus_leucophaeus ENSMLEG00000030699
chlorocebus_sabaeus ENSCSAG00000011179
piliocolobus_tephrosceles ENSPTEG00000021608
colobus_angolensis_palliatus ENSCANG00000041515
rhinopithecus_bieti ENSRBIG00000033962
rhinopithecus_roxellana ENSRROG00000032951
pan_paniscus ENSPPAG00000041504
pan_troglodytes ENSPTRG00000049658
homo_sapiens ENSG00000095932
nomascus_leucogenys ENSNLEG00000034914
saimiri_boliviensis_boliviensis ENSSBOG00000019949
cebus_capucinus_imitator ENSCCAG00000032618
callithrix_jacchus ENSCJAG00000014859
castor_canadensis ENSCCNG00000015143
dipodomys_ordii ENSDORG00000028789
chinchilla_lanigera ENSCLAG00000007177
octodon_degus ENSODEG00000015846
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015909
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011171
fukomys_damarensis ENSFDAG00000009110
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078439
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016459
mus_spicilegus ENSMSIG00000023837
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015641
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031054
rattus_norvegicus ENSRNOG00000048878
meriones_unguiculatus ENSMUGG00000010517
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024709
cricetulus_griseus_crigri-picr ENSCGRG00015001049
cricetulus_griseus_crigri_1.0 ENSCGRG00000010946
mesocricetus_auratus ENSMAUG00000002297
microtus_ochrogaster ENSMOCG00000012959
peromyscus_maniculatus_bairdii ENSPEMG00000021225
nannospalax_galili ENSNGAG00000020934
jaculus_jaculus ENSJJAG00000001987
ictidomys_tridecemlineatus ENSSTOG00000030174
urocitellus_parryii ENSUPAG00010008444
ovis_aries ENSOARG00000012622
bos_mutus ENSBMUG00000012785
macaca_mulatta ENSMMUG00000010560
dasypus_novemcinctus ENSDNOG00000039447
ailuropoda_melanoleuca ENSAMEG00000005615
danio_rerio ENSDARG00000095633
ciona_intestinalis ENSCING00000012216
