takifugu_rubripes ENSTRUG00000024603
tetraodon_nigroviridis ENSTNIG00000001071
gasterosteus_aculeatus ENSGACG00000018730
acanthochromis_polyacanthus ENSAPOG00000007829
scophthalmus_maximus ENSSMAG00000013514
monopterus_albus ENSMALG00000012204
mastacembelus_armatus ENSMAMG00000002969
anabas_testudineus ENSATEG00000017951
seriola_dumerili ENSSDUG00000013777
seriola_lalandi_dorsalis ENSSLDG00000022461
cynoglossus_semilaevis ENSCSEG00000013121
poecilia_latipinna ENSPLAG00000004918
poecilia_mexicana ENSPMEG00000005562
poecilia_formosa ENSPFOG00000005235
poecilia_reticulata ENSPREG00000003562
xiphophorus_maculatus ENSXMAG00000015774
gambusia_affinis ENSGAFG00000015562
fundulus_heteroclitus ENSFHEG00000012761
cyprinodon_variegatus ENSCVAG00000021550
kryptolebias_marmoratus ENSKMAG00000006250
oryzias_latipes_asm223471v1 ENSORLG00020020011
oryzias_latipes_asm223467v1 ENSORLG00000009265
oryzias_latipes_asm223469v1 ENSORLG00015015026
oryzias_melastigma ENSOMEG00000016978
astatotilapia_calliptera ENSACLG00000021853
maylandia_zebra ENSMZEG00005005583
pundamilia_nyererei ENSPNYG00000000051
haplochromis_burtoni ENSHBUG00000012299
neolamprologus_brichardi ENSNBRG00000022018
oreochromis_niloticus ENSONIG00000015801
amphilophus_citrinellus ENSACIG00000006392
amphiprion_ocellaris ENSAOCG00000016856
amphiprion_percula ENSAPEG00000015168
acanthochromis_polyacanthus ENSAPOG00000013840
stegastes_partitus ENSSPAG00000009637
labrus_bergylta ENSLBEG00000027455
mola_mola ENSMMOG00000009965
hippocampus_comes ENSHCOG00000003740
periophthalmus_magnuspinnatus ENSPMGG00000012131
gadus_morhua ENSGMOG00000005916
esox_lucius ENSELUG00000013602
pygocentrus_nattereri ENSPNAG00000023122
astyanax_mexicanus ENSAMXG00000029516
ictalurus_punctatus ENSIPUG00000013793
danio_rerio ENSDARG00000029660
paramormyrops_kingsleyae ENSPKIG00000001371
scleropages_formosus ENSSFOG00015003765
lepisosteus_oculatus ENSLOCG00000014798
pogona_vitticeps ENSPVIG00000017243
notechis_scutatus ENSNSUG00000011700
salvator_merianae ENSSMRG00000017806
sphenodon_punctatus ENSSPUG00000013294
sphenodon_punctatus ENSSPUG00000013099
apteryx_haastii ENSAHAG00000012334
apteryx_rowi ENSARWG00000001577
apteryx_owenii ENSAOWG00000008400
anas_platyrhynchos_platyrhynchos ENSAPLG00000012635
gallus_gallus ENSGALG00000008867
coturnix_japonica ENSCJPG00005018830
meleagris_gallopavo ENSMGAG00000007840
numida_meleagris ENSNMEG00000001765
anser_brachyrhynchus ENSABRG00000002736
calidris_pygmaea ENSCPGG00000010975
calidris_pugnax ENSCPUG00000001499
ficedula_albicollis ENSFALG00000001639
lonchura_striata_domestica ENSLSDG00000005119
parus_major ENSPMJG00000011362
cyanistes_caeruleus ENSCCEG00000020799
manacus_vitellinus ENSMVIG00005006061
lepidothrix_coronata ENSLCOG00000000367
junco_hyemalis ENSJHYG00000014805
taeniopygia_guttata ENSTGUG00000003286
serinus_canaria ENSSCAG00000017023
zonotrichia_albicollis ENSZALG00000018221
melopsittacus_undulatus ENSMUNG00000013856
dromaius_novaehollandiae ENSDNVG00000009882
nothoprocta_perdicaria ENSNPEG00000003939
crocodylus_porosus ENSCPRG00005006076
gopherus_agassizii ENSGAGG00000015789
chrysemys_picta_bellii ENSCPBG00000020747
chelonoidis_abingdonii ENSCABG00000017377
pelodiscus_sinensis ENSPSIG00000013703
pan_paniscus ENSPPAG00000003796
pan_troglodytes ENSPTRG00000020718
homo_sapiens ENSG00000170619
gorilla_gorilla ENSGGOG00000042588
gorilla_gorilla ENSGGOG00000041592
pongo_abelii ENSPPYG00000018995
nomascus_leucogenys ENSNLEG00000019182
colobus_angolensis_palliatus ENSCANG00000019557
piliocolobus_tephrosceles ENSPTEG00000022534
rhinopithecus_bieti ENSRBIG00000005964
rhinopithecus_roxellana ENSRROG00000027001
macaca_nemestrina ENSMNEG00000010357
macaca_fascicularis ENSMFAG00000029028
macaca_mulatta ENSMMUG00000011549
theropithecus_gelada ENSTGEG00000019859
mandrillus_leucophaeus ENSMLEG00000018023
cercocebus_atys ENSCATG00000020685
papio_anubis ENSPANG00000005030
chlorocebus_sabaeus ENSCSAG00000018636
colobus_angolensis_palliatus ENSCANG00000029507
piliocolobus_tephrosceles ENSPTEG00000028861
rhinopithecus_bieti ENSRBIG00000017862
rhinopithecus_roxellana ENSRROG00000026452
macaca_fascicularis ENSMFAG00000039308
macaca_nemestrina ENSMNEG00000039967
mandrillus_leucophaeus ENSMLEG00000029704
papio_anubis ENSPANG00000030346
macaca_mulatta ENSMMUG00000044134
theropithecus_gelada ENSTGEG00000023090
pan_paniscus ENSPPAG00000032520
pan_troglodytes ENSPTRG00000048363
