gopherus_agassizii ENSGAGG00000024686
chelonoidis_abingdonii ENSCABG00000017217
chrysemys_picta_bellii ENSCPBG00000021508
salvator_merianae ENSSMRG00000008902
apteryx_haastii ENSAHAG00000017638
apteryx_owenii ENSAOWG00000009233
apteryx_rowi ENSARWG00000013313
nothoprocta_perdicaria ENSNPEG00000011764
ficedula_albicollis ENSFALG00000009960
cyanistes_caeruleus ENSCCEG00000007409
junco_hyemalis ENSJHYG00000014803
serinus_canaria ENSSCAG00000002917
lonchura_striata_domestica ENSLSDG00000010360
taeniopygia_guttata ENSTGUG00000018354
parus_major ENSPMJG00000010387
manacus_vitellinus ENSMVIG00005002983
lepidothrix_coronata ENSLCOG00000008390
calidris_pugnax ENSCPUG00000018285
melopsittacus_undulatus ENSMUNG00000006180
anas_platyrhynchos_platyrhynchos ENSAPLG00000014552
anser_brachyrhynchus ENSABRG00000020736
coturnix_japonica ENSCJPG00005001415
coturnix_japonica ENSCJPG00005001412
gallus_gallus ENSGALG00000044962
numida_meleagris ENSNMEG00000016133
crocodylus_porosus ENSCPRG00005000399
crocodylus_porosus ENSCPRG00005000418
chrysemys_picta_bellii ENSCPBG00000021513
anolis_carolinensis ENSACAG00000002416
pogona_vitticeps ENSPVIG00000017215
salvator_merianae ENSSMRG00000008868
pogona_vitticeps ENSPVIG00000017987
pogona_vitticeps ENSPVIG00000017218
pogona_vitticeps ENSPVIG00000017217
anolis_carolinensis ENSACAG00000002432
anolis_carolinensis ENSACAG00000027190
anolis_carolinensis ENSACAG00000025309
anolis_carolinensis ENSACAG00000023594
apteryx_haastii ENSAHAG00000017630
apteryx_owenii ENSAOWG00000009229
apteryx_rowi ENSARWG00000013314
dromaius_novaehollandiae ENSDNVG00000018061
nothoprocta_perdicaria ENSNPEG00000011758
anas_platyrhynchos_platyrhynchos ENSAPLG00000014534
anser_brachyrhynchus ENSABRG00000020728
numida_meleagris ENSNMEG00000016134
calidris_pygmaea ENSCPGG00000003959
melopsittacus_undulatus ENSMUNG00000006178
serinus_canaria ENSSCAG00000002923
lonchura_striata_domestica ENSLSDG00000010367
junco_hyemalis ENSJHYG00000014808
zonotrichia_albicollis ENSZALG00000013290
cyanistes_caeruleus ENSCCEG00000007411
cyanistes_caeruleus ENSCCEG00000006126
parus_major ENSPMJG00000010386
ficedula_albicollis ENSFALG00000009964
phascolarctos_cinereus ENSPCIG00000031887
notamacropus_eugenii ENSMEUG00000011552
sarcophilus_harrisii ENSSHAG00000005662
monodelphis_domestica ENSMODG00000012382
sus_scrofa ENSSSCG00000003440
canis_lupus_familiaris ENSCAFG00000016373
pan_paniscus ENSPPAG00000043843
nomascus_leucogenys ENSNLEG00000009845
rhinopithecus_bieti ENSRBIG00000040223
piliocolobus_tephrosceles ENSPTEG00000031367
macaca_fascicularis ENSMFAG00000032220
chlorocebus_sabaeus ENSCSAG00000000812
cercocebus_atys ENSCATG00000031004
saimiri_boliviensis_boliviensis ENSSBOG00000023638
peromyscus_maniculatus_bairdii ENSPEMG00000019508
cricetulus_griseus_crigri-picr ENSCGRG00015001145
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078506
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027766
mus_spicilegus ENSMSIG00000027988
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026774
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029122
rattus_norvegicus ENSRNOG00000050089
meriones_unguiculatus ENSMUGG00000007877
cricetulus_griseus_crigri-picr ENSCGRG00015001094
ornithorhynchus_anatinus ENSOANG00000006098
xenopus_tropicalis ENSXETG00000001384
latimeria_chalumnae ENSLACG00000009934
amphiprion_ocellaris ENSAOCG00000010439
amphiprion_percula ENSAPEG00000020108
acanthochromis_polyacanthus ENSAPOG00000020763
stegastes_partitus ENSSPAG00000018608
pundamilia_nyererei ENSPNYG00000003573
astatotilapia_calliptera ENSACLG00000002663
maylandia_zebra ENSMZEG00005001102
haplochromis_burtoni ENSHBUG00000013258
neolamprologus_brichardi ENSNBRG00000011184
oreochromis_niloticus ENSONIG00000000640
amphilophus_citrinellus ENSACIG00000012500
labrus_bergylta ENSLBEG00000026909
seriola_lalandi_dorsalis ENSSLDG00000019630
seriola_dumerili ENSSDUG00000017910
scophthalmus_maximus ENSSMAG00000018151
monopterus_albus ENSMALG00000002623
mastacembelus_armatus ENSMAMG00000002373
anabas_testudineus ENSATEG00000001560
gasterosteus_aculeatus ENSGACG00000004441
periophthalmus_magnuspinnatus ENSPMGG00000008668
esox_lucius ENSELUG00000010255
astyanax_mexicanus ENSAMXG00000009976
astyanax_mexicanus ENSAMXG00000008227
pygocentrus_nattereri ENSPNAG00000020435
ictalurus_punctatus ENSIPUG00000006031
danio_rerio ENSDARG00000044802
scleropages_formosus ENSSFOG00015006135
paramormyrops_kingsleyae ENSPKIG00000011392
lepisosteus_oculatus ENSLOCG00000003171
