pan_paniscus ENSPPAG00000035288
pan_troglodytes ENSPTRG00000011805
homo_sapiens ENSG00000013016
gorilla_gorilla ENSGGOG00000003031
pongo_abelii ENSPPYG00000012514
nomascus_leucogenys ENSNLEG00000015546
mandrillus_leucophaeus ENSMLEG00000023912
theropithecus_gelada ENSTGEG00000025392
papio_anubis ENSPANG00000023120
cercocebus_atys ENSCATG00000044604
macaca_fascicularis ENSMFAG00000033132
macaca_mulatta ENSMMUG00000003476
macaca_nemestrina ENSMNEG00000041202
chlorocebus_sabaeus ENSCSAG00000011254
rhinopithecus_bieti ENSRBIG00000033877
rhinopithecus_roxellana ENSRROG00000045782
colobus_angolensis_palliatus ENSCANG00000024283
piliocolobus_tephrosceles ENSPTEG00000010219
callithrix_jacchus ENSCJAG00000003137
saimiri_boliviensis_boliviensis ENSSBOG00000030935
cebus_capucinus_imitator ENSCCAG00000029860
aotus_nancymaae ENSANAG00000020422
carlito_syrichta ENSTSYG00000036583
tupaia_belangeri ENSTBEG00000010371
ochotona_princeps ENSOPRG00000012242
myotis_lucifugus ENSMLUG00000008050
sorex_araneus ENSSARG00000013668
echinops_telfairi ENSETEG00000013323
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014803
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011636
fukomys_damarensis ENSFDAG00000017946
octodon_degus ENSODEG00000008117
cavia_porcellus ENSCPOG00000034108
cavia_aperea ENSCAPG00000004469
urocitellus_parryii ENSUPAG00010001987
ictidomys_tridecemlineatus ENSSTOG00000028279
marmota_marmota_marmota ENSMMMG00000018998
spermophilus_dauricus ENSSDAG00000010001
castor_canadensis ENSCCNG00000028555
dipodomys_ordii ENSDORG00000024162
mus_spicilegus ENSMSIG00000017648
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022782
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024065
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021870
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020857
rattus_norvegicus ENSRNOG00000007744
meriones_unguiculatus ENSMUGG00000008248
peromyscus_maniculatus_bairdii ENSPEMG00000025584
microtus_ochrogaster ENSMOCG00000012572
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020979
cricetulus_griseus_crigri_1.0 ENSCGRG00000013157
cricetulus_griseus_crigri-picr ENSCGRG00015020979
mesocricetus_auratus ENSMAUG00000013239
nannospalax_galili ENSNGAG00000014439
jaculus_jaculus ENSJJAG00000013415
oryctolagus_cuniculus ENSOCUG00000001228
loxodonta_africana ENSLAFG00000016215
capra_hircus ENSCHIG00000017794
ovis_aries ENSOARG00000019698
bos_mutus ENSBMUG00000020933
bos_taurus ENSBTAG00000001662
bison_bison_bison ENSBBBG00000017191
tursiops_truncatus ENSTTRG00000000167
sus_scrofa ENSSSCG00000035987
vicugna_pacos ENSVPAG00000000786
erinaceus_europaeus ENSEEUG00000010447
ursus_americanus ENSUAMG00000022243
ursus_maritimus ENSUMAG00000019931
ailuropoda_melanoleuca ENSAMEG00000004282
mustela_putorius_furo ENSMPUG00000005148
neovison_vison ENSNVIG00000021786
canis_lupus_familiaris ENSCAFG00000005348
canis_lupus_dingo ENSCAFG00020023684
vulpes_vulpes ENSVVUG00000007563
panthera_tigris_altaica ENSPTIG00000013343
panthera_pardus ENSPPRG00000002225
felis_catus ENSFCAG00000029627
equus_asinus_asinus ENSEASG00005008635
equus_caballus ENSECAG00000015195
pteropus_vampyrus ENSPVAG00000002680
dasypus_novemcinctus ENSDNOG00000039339
procavia_capensis ENSPCAG00000008166
prolemur_simus ENSPSMG00000008914
microcebus_murinus ENSMICG00000043744
propithecus_coquereli ENSPCOG00000013548
otolemur_garnettii ENSOGAG00000000397
chinchilla_lanigera ENSCLAG00000010983
phascolarctos_cinereus ENSPCIG00000008811
notamacropus_eugenii ENSMEUG00000011222
sarcophilus_harrisii ENSSHAG00000013011
monodelphis_domestica ENSMODG00000015505
ornithorhynchus_anatinus ENSOANG00000008249
gopherus_agassizii ENSGAGG00000024938
chelonoidis_abingdonii ENSCABG00000019042
chrysemys_picta_bellii ENSCPBG00000011884
pelodiscus_sinensis ENSPSIG00000017757
crocodylus_porosus ENSCPRG00005008338
pogona_vitticeps ENSPVIG00000014391
anolis_carolinensis ENSACAG00000007103
salvator_merianae ENSSMRG00000001440
pogona_vitticeps ENSPVIG00000020829
notechis_scutatus ENSNSUG00000007717
salvator_merianae ENSSMRG00000017128
sphenodon_punctatus ENSSPUG00000014730
lepidothrix_coronata ENSLCOG00000006517
manacus_vitellinus ENSMVIG00005000223
lonchura_striata_domestica ENSLSDG00000010597
taeniopygia_guttata ENSTGUG00000004572
zonotrichia_albicollis ENSZALG00000006381
junco_hyemalis ENSJHYG00000012436
serinus_canaria ENSSCAG00000015096
ficedula_albicollis ENSFALG00000011448
cyanistes_caeruleus ENSCCEG00000018914
parus_major ENSPMJG00000008997
calidris_pygmaea ENSCPGG00000018095
calidris_pugnax ENSCPUG00000015698
melopsittacus_undulatus ENSMUNG00000003318
gallus_gallus ENSGALG00000009086
meleagris_gallopavo ENSMGAG00000005602
coturnix_japonica ENSCJPG00005001263
numida_meleagris ENSNMEG00000004438
anser_brachyrhynchus ENSABRG00000016823
anas_platyrhynchos_platyrhynchos ENSAPLG00000010467
apteryx_haastii ENSAHAG00000000737
apteryx_rowi ENSARWG00000012587
apteryx_owenii ENSAOWG00000018200
apteryx_owenii ENSAOWG00000017464
apteryx_haastii ENSAHAG00000002392
apteryx_rowi ENSARWG00000015046
dromaius_novaehollandiae ENSDNVG00000015720
nothoprocta_perdicaria ENSNPEG00000003409
xenopus_tropicalis ENSXETG00000022070
anolis_carolinensis ENSACAG00000002520
latimeria_chalumnae ENSLACG00000004089
pygocentrus_nattereri ENSPNAG00000028984
astyanax_mexicanus ENSAMXG00000042972
ictalurus_punctatus ENSIPUG00000004603
danio_rerio ENSDARG00000007869
esox_lucius ENSELUG00000023984
scleropages_formosus ENSSFOG00015014110
paramormyrops_kingsleyae ENSPKIG00000001422
lepisosteus_oculatus ENSLOCG00000016786
xiphophorus_maculatus ENSXMAG00000025261
gambusia_affinis ENSGAFG00000005665
poecilia_formosa ENSPFOG00000010935
