labrus_bergylta ENSLBEG00000000616
mola_mola ENSMMOG00000012321
gasterosteus_aculeatus ENSGACG00000008885
poecilia_formosa ENSPFOG00000010208
poecilia_latipinna ENSPLAG00000012304
poecilia_mexicana ENSPMEG00000014900
poecilia_reticulata ENSPREG00000020889
xiphophorus_couchianus ENSXCOG00000009243
xiphophorus_maculatus ENSXMAG00000003418
gambusia_affinis ENSGAFG00000021501
cyprinodon_variegatus ENSCVAG00000017841
fundulus_heteroclitus ENSFHEG00000023059
kryptolebias_marmoratus ENSKMAG00000019206
oryzias_latipes_asm223467v1 ENSORLG00000008680
oryzias_latipes_asm223469v1 ENSORLG00015004428
oryzias_latipes_asm223471v1 ENSORLG00020008786
oryzias_melastigma ENSOMEG00000002526
amphiprion_percula ENSAPEG00000002554
amphiprion_ocellaris ENSAOCG00000007293
acanthochromis_polyacanthus ENSAPOG00000002633
stegastes_partitus ENSSPAG00000018674
scophthalmus_maximus ENSSMAG00000009735
monopterus_albus ENSMALG00000002025
mastacembelus_armatus ENSMAMG00000018732
anabas_testudineus ENSATEG00000023658
maylandia_zebra ENSMZEG00005026858
astatotilapia_calliptera ENSACLG00000012435
pundamilia_nyererei ENSPNYG00000003729
haplochromis_burtoni ENSHBUG00000021281
neolamprologus_brichardi ENSNBRG00000018618
oreochromis_niloticus ENSONIG00000020383
amphilophus_citrinellus ENSACIG00000004046
seriola_dumerili ENSSDUG00000022462
seriola_lalandi_dorsalis ENSSLDG00000018057
hippocampus_comes ENSHCOG00000012875
takifugu_rubripes ENSTRUG00000015135
tetraodon_nigroviridis ENSTNIG00000010669
gadus_morhua ENSGMOG00000008858
esox_lucius ENSELUG00000010301
pygocentrus_nattereri ENSPNAG00000022611
astyanax_mexicanus ENSAMXG00000037843
ictalurus_punctatus ENSIPUG00000011336
danio_rerio ENSDARG00000058728
cynoglossus_semilaevis ENSCSEG00000012479
periophthalmus_magnuspinnatus ENSPMGG00000016169
scleropages_formosus ENSSFOG00015022650
scleropages_formosus ENSSFOG00015005019
scleropages_formosus ENSSFOG00015022524
paramormyrops_kingsleyae ENSPKIG00000016821
lepisosteus_oculatus ENSLOCG00000004965
pogona_vitticeps ENSPVIG00000016924
anolis_carolinensis ENSACAG00000013079
notechis_scutatus ENSNSUG00000005388
