calidris_pygmaea ENSCPGG00000012241
calidris_pugnax ENSCPUG00000010384
lepidothrix_coronata ENSLCOG00000002403
manacus_vitellinus ENSMVIG00005010928
junco_hyemalis ENSJHYG00000004701
zonotrichia_albicollis ENSZALG00000017923
serinus_canaria ENSSCAG00000017285
taeniopygia_guttata ENSTGUG00000003175
lonchura_striata_domestica ENSLSDG00000005510
ficedula_albicollis ENSFALG00000009241
cyanistes_caeruleus ENSCCEG00000018951
parus_major ENSPMJG00000014111
anser_brachyrhynchus ENSABRG00000007043
anas_platyrhynchos_platyrhynchos ENSAPLG00000005810
meleagris_gallopavo ENSMGAG00000002988
coturnix_japonica ENSCJPG00005010133
numida_meleagris ENSNMEG00000007225
apteryx_haastii ENSAHAG00000005890
apteryx_owenii ENSAOWG00000003298
apteryx_rowi ENSARWG00000004360
dromaius_novaehollandiae ENSDNVG00000009745
crocodylus_porosus ENSCPRG00005000732
gopherus_agassizii ENSGAGG00000021770
chelonoidis_abingdonii ENSCABG00000000137
chrysemys_picta_bellii ENSCPBG00000022884
pelodiscus_sinensis ENSPSIG00000002953
anolis_carolinensis ENSACAG00000013878
pogona_vitticeps ENSPVIG00000022864
salvator_merianae ENSSMRG00000009124
phascolarctos_cinereus ENSPCIG00000007773
notamacropus_eugenii ENSMEUG00000000987
monodelphis_domestica ENSMODG00000006323
sarcophilus_harrisii ENSSHAG00000005815
bos_mutus ENSBMUG00000024248
bos_taurus ENSBTAG00000051410
bison_bison_bison ENSBBBG00000016639
capra_hircus ENSCHIG00000024699
ovis_aries ENSOARG00000004289
tursiops_truncatus ENSTTRG00000017037
sus_scrofa ENSSSCG00000003341
ailuropoda_melanoleuca ENSAMEG00000013797
ursus_americanus ENSUAMG00000012810
canis_lupus_familiaris ENSCAFG00000019280
canis_lupus_dingo ENSCAFG00020011552
vulpes_vulpes ENSVVUG00000004360
mustela_putorius_furo ENSMPUG00000014328
neovison_vison ENSNVIG00000006534
panthera_pardus ENSPPRG00000013521
panthera_tigris_altaica ENSPTIG00000017830
felis_catus ENSFCAG00000007625
equus_caballus ENSECAG00000022351
equus_asinus_asinus ENSEASG00005014984
pteropus_vampyrus ENSPVAG00000001020
erinaceus_europaeus ENSEEUG00000009046
castor_canadensis ENSCCNG00000010968
dipodomys_ordii ENSDORG00000005072
mus_spicilegus ENSMSIG00000015211
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027903
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029072
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026909
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029257
rattus_norvegicus ENSRNOG00000019589
meriones_unguiculatus ENSMUGG00000003368
cricetulus_griseus_crigri-picr ENSCGRG00015015112
cricetulus_griseus_crigri_1.0 ENSCGRG00000010751
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003544
mesocricetus_auratus ENSMAUG00000001302
peromyscus_maniculatus_bairdii ENSPEMG00000018504
microtus_ochrogaster ENSMOCG00000002937
nannospalax_galili ENSNGAG00000016370
