apteryx_owenii ENSAOWG00000007320
apteryx_rowi ENSARWG00000013256
apteryx_haastii ENSAHAG00000001631
dromaius_novaehollandiae ENSDNVG00000008436
nothoprocta_perdicaria ENSNPEG00000009266
anser_brachyrhynchus ENSABRG00000007081
anas_platyrhynchos_platyrhynchos ENSAPLG00000009285
gallus_gallus ENSGALG00000008164
coturnix_japonica ENSCJPG00005021058
meleagris_gallopavo ENSMGAG00000010348
numida_meleagris ENSNMEG00000008127
parus_major ENSPMJG00000010272
cyanistes_caeruleus ENSCCEG00000006991
ficedula_albicollis ENSFALG00000005079
lonchura_striata_domestica ENSLSDG00000018110
taeniopygia_guttata ENSTGUG00000009778
serinus_canaria ENSSCAG00000012368
junco_hyemalis ENSJHYG00000015805
lepidothrix_coronata ENSLCOG00000006285
manacus_vitellinus ENSMVIG00005008775
manacus_vitellinus ENSMVIG00005008772
melopsittacus_undulatus ENSMUNG00000009540
calidris_pugnax ENSCPUG00000006796
calidris_pygmaea ENSCPGG00000002189
crocodylus_porosus ENSCPRG00005001232
chelonoidis_abingdonii ENSCABG00000007251
gopherus_agassizii ENSGAGG00000024704
chrysemys_picta_bellii ENSCPBG00000025373
pelodiscus_sinensis ENSPSIG00000006025
sphenodon_punctatus ENSSPUG00000000406
pogona_vitticeps ENSPVIG00000021149
pogona_vitticeps ENSPVIG00000021151
anolis_carolinensis ENSACAG00000013989
notechis_scutatus ENSNSUG00000013780
salvator_merianae ENSSMRG00000021546
ornithorhynchus_anatinus ENSOANG00000013105
ornithorhynchus_anatinus ENSOANG00000010533
ornithorhynchus_anatinus ENSOANG00000020048
notamacropus_eugenii ENSMEUG00000004523
phascolarctos_cinereus ENSPCIG00000022882
monodelphis_domestica ENSMODG00000011540
sarcophilus_harrisii ENSSHAG00000018208
pongo_abelii ENSPPYG00000029573
pongo_abelii ENSPPYG00000029455
nomascus_leucogenys ENSNLEG00000000931
pan_troglodytes ENSPTRG00000007350
pan_paniscus ENSPPAG00000040692
homo_sapiens ENSG00000136378
gorilla_gorilla ENSGGOG00000011387
pongo_abelii ENSPPYG00000006869
colobus_angolensis_palliatus ENSCANG00000002890
rhinopithecus_roxellana ENSRROG00000042480
papio_anubis ENSPANG00000015821
theropithecus_gelada ENSTGEG00000001813
cercocebus_atys ENSCATG00000032578
macaca_mulatta ENSMMUG00000010716
macaca_fascicularis ENSMFAG00000042737
mandrillus_leucophaeus ENSMLEG00000043896
macaca_nemestrina ENSMNEG00000029214
saimiri_boliviensis_boliviensis ENSSBOG00000019772
cebus_capucinus_imitator ENSCCAG00000036763
callithrix_jacchus ENSCJAG00000002181
aotus_nancymaae ENSANAG00000022847
carlito_syrichta ENSTSYG00000029908
otolemur_garnettii ENSOGAG00000013939
oryctolagus_cuniculus ENSOCUG00000026922
ochotona_princeps ENSOPRG00000004826
prolemur_simus ENSPSMG00000007909
microcebus_murinus ENSMICG00000035475
propithecus_coquereli ENSPCOG00000016956
tupaia_belangeri ENSTBEG00000016455
bos_taurus ENSBTAG00000001396
bos_mutus ENSBMUG00000007605
bison_bison_bison ENSBBBG00000010780
capra_hircus ENSCHIG00000009784
ovis_aries ENSOARG00000000333
sus_scrofa ENSSSCG00000001765
ailuropoda_melanoleuca ENSAMEG00000012369
ursus_americanus ENSUAMG00000020801
neovison_vison ENSNVIG00000010159
mustela_putorius_furo ENSMPUG00000015423
canis_lupus_dingo ENSCAFG00020015489
canis_lupus_familiaris ENSCAFG00000014148
vulpes_vulpes ENSVVUG00000001832
panthera_pardus ENSPPRG00000012390
equus_caballus ENSECAG00000007527
equus_asinus_asinus ENSEASG00005015557
loxodonta_africana ENSLAFG00000009846
