castor_canadensis ENSCCNG00000026901
dipodomys_ordii ENSDORG00000014021
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050747
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022466
mus_spicilegus ENSMSIG00000017136
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021554
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020552
rattus_norvegicus ENSRNOG00000031689
meriones_unguiculatus ENSMUGG00000009434
cricetulus_griseus_crigri-picr ENSCGRG00015020885
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013258
cricetulus_griseus_crigri_1.0 ENSCGRG00000013935
mesocricetus_auratus ENSMAUG00000000054
peromyscus_maniculatus_bairdii ENSPEMG00000023524
microtus_ochrogaster ENSMOCG00000019846
nannospalax_galili ENSNGAG00000019800
chinchilla_lanigera ENSCLAG00000002056
octodon_degus ENSODEG00000000385
marmota_marmota_marmota ENSMMMG00000022946
spermophilus_dauricus ENSSDAG00000024572
urocitellus_parryii ENSUPAG00010015352
ictidomys_tridecemlineatus ENSSTOG00000019723
oryctolagus_cuniculus ENSOCUG00000015687
ochotona_princeps ENSOPRG00000006340
pan_troglodytes ENSPTRG00000017920
pan_paniscus ENSPPAG00000039927
gorilla_gorilla ENSGGOG00000016379
homo_sapiens ENSG00000204610
pongo_abelii ENSPPYG00000017202
nomascus_leucogenys ENSNLEG00000004987
macaca_nemestrina ENSMNEG00000029560
macaca_fascicularis ENSMFAG00000035011
macaca_mulatta ENSMMUG00000002890
papio_anubis ENSPANG00000010495
chlorocebus_sabaeus ENSCSAG00000008133
theropithecus_gelada ENSTGEG00000011187
theropithecus_gelada ENSTGEG00000010499
mandrillus_leucophaeus ENSMLEG00000006787
cercocebus_atys ENSCATG00000031201
rhinopithecus_roxellana ENSRROG00000002653
rhinopithecus_bieti ENSRBIG00000034737
colobus_angolensis_palliatus ENSCANG00000043571
piliocolobus_tephrosceles ENSPTEG00000027961
cebus_capucinus_imitator ENSCCAG00000021338
saimiri_boliviensis_boliviensis ENSSBOG00000029202
callithrix_jacchus ENSCJAG00000020699
aotus_nancymaae ENSANAG00000032155
carlito_syrichta ENSTSYG00000034708
otolemur_garnettii ENSOGAG00000016905
tupaia_belangeri ENSTBEG00000001529
bos_taurus ENSBTAG00000007532
bos_mutus ENSBMUG00000019003
bison_bison_bison ENSBBBG00000010764
ovis_aries ENSOARG00000015773
capra_hircus ENSCHIG00000022959
sus_scrofa ENSSSCG00000001235
tursiops_truncatus ENSTTRG00000008571
sorex_araneus ENSSARG00000005938
sorex_araneus ENSSARG00000007702
erinaceus_europaeus ENSEEUG00000000781
ursus_americanus ENSUAMG00000021150
ursus_maritimus ENSUMAG00000019201
ailuropoda_melanoleuca ENSAMEG00000016017
neovison_vison ENSNVIG00000011364
mustela_putorius_furo ENSMPUG00000007555
felis_catus ENSFCAG00000011270
pteropus_vampyrus ENSPVAG00000010891
equus_caballus ENSECAG00000015028
equus_asinus_asinus ENSEASG00005009044
loxodonta_africana ENSLAFG00000001203
procavia_capensis ENSPCAG00000003161
echinops_telfairi ENSETEG00000018999
notamacropus_eugenii ENSMEUG00000007046
phascolarctos_cinereus ENSPCIG00000014962
sarcophilus_harrisii ENSSHAG00000002782
monodelphis_domestica ENSMODG00000016004
ornithorhynchus_anatinus ENSOANG00000005881
