apteryx_owenii ENSAOWG00000018422
apteryx_rowi ENSARWG00000007288
apteryx_haastii ENSAHAG00000006515
dromaius_novaehollandiae ENSDNVG00000006427
nothoprocta_perdicaria ENSNPEG00000008113
anser_brachyrhynchus ENSABRG00000008399
anas_platyrhynchos_platyrhynchos ENSAPLG00000015868
gallus_gallus ENSGALG00000007357
coturnix_japonica ENSCJPG00005013599
meleagris_gallopavo ENSMGAG00000007602
numida_meleagris ENSNMEG00000005714
calidris_pugnax ENSCPUG00000017132
calidris_pygmaea ENSCPGG00000018362
melopsittacus_undulatus ENSMUNG00000008423
manacus_vitellinus ENSMVIG00005003581
lepidothrix_coronata ENSLCOG00000000773
parus_major ENSPMJG00000019584
junco_hyemalis ENSJHYG00000000630
zonotrichia_albicollis ENSZALG00000006579
taeniopygia_guttata ENSTGUG00000009413
lonchura_striata_domestica ENSLSDG00000010021
ficedula_albicollis ENSFALG00000007407
serinus_canaria ENSSCAG00000014898
cyanistes_caeruleus ENSCCEG00000004853
crocodylus_porosus ENSCPRG00005012522
gopherus_agassizii ENSGAGG00000001257
chelonoidis_abingdonii ENSCABG00000004960
chrysemys_picta_bellii ENSCPBG00000012754
pelodiscus_sinensis ENSPSIG00000014529
anolis_carolinensis ENSACAG00000006666
pogona_vitticeps ENSPVIG00000003425
notechis_scutatus ENSNSUG00000004543
salvator_merianae ENSSMRG00000016394
sphenodon_punctatus ENSSPUG00000011070
phascolarctos_cinereus ENSPCIG00000025261
notamacropus_eugenii ENSMEUG00000004411
sarcophilus_harrisii ENSSHAG00000013935
pteropus_vampyrus ENSPVAG00000012338
myotis_lucifugus ENSMLUG00000012905
equus_asinus_asinus ENSEASG00005014114
equus_caballus ENSECAG00000004556
capra_hircus ENSCHIG00000026477
ovis_aries ENSOARG00000020487
bos_taurus ENSBTAG00000001511
bos_mutus ENSBMUG00000012158
bison_bison_bison ENSBBBG00000020212
tursiops_truncatus ENSTTRG00000017230
sus_scrofa ENSSSCG00000011810
sorex_araneus ENSSARG00000000693
ursus_americanus ENSUAMG00000011599
ursus_maritimus ENSUMAG00000004023
ailuropoda_melanoleuca ENSAMEG00000000812
neovison_vison ENSNVIG00000020463
mustela_putorius_furo ENSMPUG00000003415
canis_lupus_dingo ENSCAFG00020020000
canis_lupus_familiaris ENSCAFG00000013904
vulpes_vulpes ENSVVUG00000013355
panthera_pardus ENSPPRG00000000750
panthera_tigris_altaica ENSPTIG00000022010
felis_catus ENSFCAG00000006810
castor_canadensis ENSCCNG00000008652
dipodomys_ordii ENSDORG00000005608
mus_spicilegus ENSMSIG00000008069
mus_spicilegus ENSMSIG00000008062
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021518
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022508
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020622
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016327
rattus_norvegicus ENSRNOG00000001843
meriones_unguiculatus ENSMUGG00000026753
cricetulus_griseus_crigri_1.0 ENSCGRG00000012269
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013589
cricetulus_griseus_crigri-picr ENSCGRG00015025050
mesocricetus_auratus ENSMAUG00000010580
peromyscus_maniculatus_bairdii ENSPEMG00000020985
microtus_ochrogaster ENSMOCG00000002694
nannospalax_galili ENSNGAG00000010532
nannospalax_galili ENSNGAG00000023172
jaculus_jaculus ENSJJAG00000017558
urocitellus_parryii ENSUPAG00010001190
spermophilus_dauricus ENSSDAG00000019301
ictidomys_tridecemlineatus ENSSTOG00000000843
marmota_marmota_marmota ENSMMMG00000009441
chinchilla_lanigera ENSCLAG00000012339
octodon_degus ENSODEG00000000516
cavia_aperea ENSCAPG00000015510
cavia_porcellus ENSCPOG00000004090
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016440
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018263
fukomys_damarensis ENSFDAG00000007856
oryctolagus_cuniculus ENSOCUG00000005429
ochotona_princeps ENSOPRG00000005797
pan_troglodytes ENSPTRG00000015728
pan_paniscus ENSPPAG00000028978
homo_sapiens ENSG00000113916
gorilla_gorilla ENSGGOG00000026549
pongo_abelii ENSPPYG00000014395
nomascus_leucogenys ENSNLEG00000006705
macaca_fascicularis ENSMFAG00000001360
macaca_nemestrina ENSMNEG00000034068
papio_anubis ENSPANG00000017677
mandrillus_leucophaeus ENSMLEG00000036711
macaca_mulatta ENSMMUG00000009198
theropithecus_gelada ENSTGEG00000023434
cercocebus_atys ENSCATG00000037799
chlorocebus_sabaeus ENSCSAG00000009138
colobus_angolensis_palliatus ENSCANG00000007584
piliocolobus_tephrosceles ENSPTEG00000010419
rhinopithecus_bieti ENSRBIG00000042034
rhinopithecus_roxellana ENSRROG00000024075
cebus_capucinus_imitator ENSCCAG00000026327
callithrix_jacchus ENSCJAG00000014375
saimiri_boliviensis_boliviensis ENSSBOG00000026320
aotus_nancymaae ENSANAG00000037423
carlito_syrichta ENSTSYG00000032780
microcebus_murinus ENSMICG00000049071
prolemur_simus ENSPSMG00000018578
propithecus_coquereli ENSPCOG00000016145
otolemur_garnettii ENSOGAG00000007638
tupaia_belangeri ENSTBEG00000009526
erinaceus_europaeus ENSEEUG00000000344
choloepus_hoffmanni ENSCHOG00000013361
dasypus_novemcinctus ENSDNOG00000004306
loxodonta_africana ENSLAFG00000012300
procavia_capensis ENSPCAG00000007666
echinops_telfairi ENSETEG00000014830
ornithorhynchus_anatinus ENSOANG00000000872
notechis_scutatus ENSNSUG00000000264
xenopus_tropicalis ENSXETG00000019779
latimeria_chalumnae ENSLACG00000004278
mastacembelus_armatus ENSMAMG00000003320
monopterus_albus ENSMALG00000006363
anabas_testudineus ENSATEG00000019949
seriola_dumerili ENSSDUG00000010653
seriola_lalandi_dorsalis ENSSLDG00000015676
scophthalmus_maximus ENSSMAG00000007737
takifugu_rubripes ENSTRUG00000001788
tetraodon_nigroviridis ENSTNIG00000007834
mola_mola ENSMMOG00000018109
labrus_bergylta ENSLBEG00000008064
gasterosteus_aculeatus ENSGACG00000015981
poecilia_formosa ENSPFOG00000016628
poecilia_mexicana ENSPMEG00000004153
poecilia_latipinna ENSPLAG00000013751
poecilia_reticulata ENSPREG00000007006
xiphophorus_maculatus ENSXMAG00000004454
gambusia_affinis ENSGAFG00000007358
fundulus_heteroclitus ENSFHEG00000017119
cyprinodon_variegatus ENSCVAG00000005127
kryptolebias_marmoratus ENSKMAG00000002087
oryzias_latipes_asm223471v1 ENSORLG00020003678
oryzias_latipes_asm223469v1 ENSORLG00015006830
oryzias_latipes_asm223467v1 ENSORLG00000004563
oryzias_melastigma ENSOMEG00000016018
amphiprion_ocellaris ENSAOCG00000015637
amphiprion_percula ENSAPEG00000005418
acanthochromis_polyacanthus ENSAPOG00000014629
stegastes_partitus ENSSPAG00000001985
maylandia_zebra ENSMZEG00005005450
astatotilapia_calliptera ENSACLG00000009886
haplochromis_burtoni ENSHBUG00000006521
pundamilia_nyererei ENSPNYG00000000343
neolamprologus_brichardi ENSNBRG00000003990
oreochromis_niloticus ENSONIG00000010655
amphilophus_citrinellus ENSACIG00000022009
cynoglossus_semilaevis ENSCSEG00000017272
hippocampus_comes ENSHCOG00000020446
periophthalmus_magnuspinnatus ENSPMGG00000009399
gadus_morhua ENSGMOG00000018097
esox_lucius ENSELUG00000023065
pygocentrus_nattereri ENSPNAG00000017299
astyanax_mexicanus ENSAMXG00000032964
ictalurus_punctatus ENSIPUG00000013251
danio_rerio ENSDARG00000069295
gadus_morhua ENSGMOG00000019214
amphiprion_percula ENSAPEG00000020369
amphiprion_ocellaris ENSAOCG00000007113
acanthochromis_polyacanthus ENSAPOG00000017944
stegastes_partitus ENSSPAG00000016898
labrus_bergylta ENSLBEG00000025751
haplochromis_burtoni ENSHBUG00000013427
astatotilapia_calliptera ENSACLG00000024631
maylandia_zebra ENSMZEG00005008634
pundamilia_nyererei ENSPNYG00000019267
neolamprologus_brichardi ENSNBRG00000012880
oreochromis_niloticus ENSONIG00000019322
amphilophus_citrinellus ENSACIG00000007844
cyprinodon_variegatus ENSCVAG00000015422
fundulus_heteroclitus ENSFHEG00000009639
poecilia_formosa ENSPFOG00000001561
poecilia_latipinna ENSPLAG00000000392
poecilia_mexicana ENSPMEG00000019774
poecilia_reticulata ENSPREG00000016542
xiphophorus_couchianus ENSXCOG00000006090
xiphophorus_maculatus ENSXMAG00000016456
gambusia_affinis ENSGAFG00000017288
gasterosteus_aculeatus ENSGACG00000003839
hippocampus_comes ENSHCOG00000014038
oryzias_latipes_asm223467v1 ENSORLG00000015589
oryzias_latipes_asm223471v1 ENSORLG00020000591
oryzias_latipes_asm223469v1 ENSORLG00015016193
oryzias_melastigma ENSOMEG00000002918
kryptolebias_marmoratus ENSKMAG00000014942
cynoglossus_semilaevis ENSCSEG00000002879
anabas_testudineus ENSATEG00000011384
seriola_lalandi_dorsalis ENSSLDG00000002495
seriola_dumerili ENSSDUG00000021587
scophthalmus_maximus ENSSMAG00000001102
mastacembelus_armatus ENSMAMG00000010010
monopterus_albus ENSMALG00000016507
takifugu_rubripes ENSTRUG00000002214
tetraodon_nigroviridis ENSTNIG00000013771
mola_mola ENSMMOG00000005607
periophthalmus_magnuspinnatus ENSPMGG00000018517
esox_lucius ENSELUG00000008285
pygocentrus_nattereri ENSPNAG00000005219
astyanax_mexicanus ENSAMXG00000004743
ictalurus_punctatus ENSIPUG00000010505
danio_rerio ENSDARG00000070864
scleropages_formosus ENSSFOG00015006752
paramormyrops_kingsleyae ENSPKIG00000025387
lepisosteus_oculatus ENSLOCG00000005212
scleropages_formosus ENSSFOG00015012599
paramormyrops_kingsleyae ENSPKIG00000006988
latimeria_chalumnae ENSLACG00000013447
ciona_savignyi ENSCSAVG00000006275
ciona_intestinalis ENSCING00000007627
