gallus_gallus ENSGALG00000009552
meleagris_gallopavo ENSMGAG00000012012
anas_platyrhynchos_platyrhynchos ENSAPLG00000014711
parus_major ENSPMJG00000015198
cyanistes_caeruleus ENSCCEG00000014753
ficedula_albicollis ENSFALG00000005220
zonotrichia_albicollis ENSZALG00000006731
taeniopygia_guttata ENSTGUG00000011536
manacus_vitellinus ENSMVIG00005011102
lepidothrix_coronata ENSLCOG00000000023
serinus_canaria ENSSCAG00000012439
junco_hyemalis ENSJHYG00000003916
calidris_pygmaea ENSCPGG00000007595
calidris_pugnax ENSCPUG00000007600
coturnix_japonica ENSCJPG00005017288
melopsittacus_undulatus ENSMUNG00000010161
apteryx_haastii ENSAHAG00000014405
apteryx_rowi ENSARWG00000002992
apteryx_owenii ENSAOWG00000001447
dromaius_novaehollandiae ENSDNVG00000002249
nothoprocta_perdicaria ENSNPEG00000008199
crocodylus_porosus ENSCPRG00005017531
chelonoidis_abingdonii ENSCABG00000016138
gopherus_agassizii ENSGAGG00000010219
chrysemys_picta_bellii ENSCPBG00000006340
pelodiscus_sinensis ENSPSIG00000012451
pogona_vitticeps ENSPVIG00000022719
anolis_carolinensis ENSACAG00000029466
notechis_scutatus ENSNSUG00000017685
salvator_merianae ENSSMRG00000009439
sphenodon_punctatus ENSSPUG00000013758
xenopus_tropicalis ENSXETG00000007652
latimeria_chalumnae ENSLACG00000022199
labrus_bergylta ENSLBEG00000018638
cynoglossus_semilaevis ENSCSEG00000008950
amphiprion_percula ENSAPEG00000008309
amphiprion_ocellaris ENSAOCG00000013933
acanthochromis_polyacanthus ENSAPOG00000000994
stegastes_partitus ENSSPAG00000010851
tetraodon_nigroviridis ENSTNIG00000018667
takifugu_rubripes ENSTRUG00000024513
mola_mola ENSMMOG00000009096
gasterosteus_aculeatus ENSGACG00000012284
seriola_dumerili ENSSDUG00000018203
seriola_lalandi_dorsalis ENSSLDG00000009977
pundamilia_nyererei ENSPNYG00000022369
haplochromis_burtoni ENSHBUG00000013268
astatotilapia_calliptera ENSACLG00000027429
maylandia_zebra ENSMZEG00005011104
neolamprologus_brichardi ENSNBRG00000003177
oreochromis_niloticus ENSONIG00000019619
amphilophus_citrinellus ENSACIG00000019382
oryzias_latipes_asm223467v1 ENSORLG00000030333
oryzias_latipes_asm223469v1 ENSORLG00015022612
oryzias_latipes_asm223471v1 ENSORLG00020002589
oryzias_melastigma ENSOMEG00000022355
mastacembelus_armatus ENSMAMG00000000170
monopterus_albus ENSMALG00000020589
poecilia_formosa ENSPFOG00000017676
poecilia_latipinna ENSPLAG00000018546
poecilia_mexicana ENSPMEG00000024465
poecilia_reticulata ENSPREG00000009769
gambusia_affinis ENSGAFG00000018106
xiphophorus_maculatus ENSXMAG00000014721
xiphophorus_couchianus ENSXCOG00000004366
fundulus_heteroclitus ENSFHEG00000005066
cyprinodon_variegatus ENSCVAG00000022079
kryptolebias_marmoratus ENSKMAG00000016090
anabas_testudineus ENSATEG00000020906
hippocampus_comes ENSHCOG00000018184
scophthalmus_maximus ENSSMAG00000009896
periophthalmus_magnuspinnatus ENSPMGG00000011120
gadus_morhua ENSGMOG00000013851
esox_lucius ENSELUG00000021418
pygocentrus_nattereri ENSPNAG00000013354
astyanax_mexicanus ENSAMXG00000032461
ictalurus_punctatus ENSIPUG00000001935
danio_rerio ENSDARG00000060656
scleropages_formosus ENSSFOG00015007371
paramormyrops_kingsleyae ENSPKIG00000002809
lepisosteus_oculatus ENSLOCG00000014173
