anolis_carolinensis ENSACAG00000029204
pogona_vitticeps ENSPVIG00000015365
salvator_merianae ENSSMRG00000010003
sphenodon_punctatus ENSSPUG00000001589
chrysemys_picta_bellii ENSCPBG00000001367
gopherus_agassizii ENSGAGG00000021799
pelodiscus_sinensis ENSPSIG00000004678
crocodylus_porosus ENSCPRG00005013408
phascolarctos_cinereus ENSPCIG00000002517
sarcophilus_harrisii ENSSHAG00000002890
monodelphis_domestica ENSMODG00000025641
equus_caballus ENSECAG00000021103
equus_asinus_asinus ENSEASG00005018122
myotis_lucifugus ENSMLUG00000015222
ursus_maritimus ENSUMAG00000022135
ursus_americanus ENSUAMG00000017744
ailuropoda_melanoleuca ENSAMEG00000008333
canis_lupus_dingo ENSCAFG00020023049
canis_lupus_familiaris ENSCAFG00000010889
vulpes_vulpes ENSVVUG00000022173
mustela_putorius_furo ENSMPUG00000010195
neovison_vison ENSNVIG00000022425
panthera_tigris_altaica ENSPTIG00000007465
panthera_pardus ENSPPRG00000002120
felis_catus ENSFCAG00000002925
bison_bison_bison ENSBBBG00000004199
bos_mutus ENSBMUG00000012822
bos_taurus ENSBTAG00000011405
capra_hircus ENSCHIG00000015774
ovis_aries ENSOARG00000015903
sus_scrofa ENSSSCG00000031800
tursiops_truncatus ENSTTRG00000009174
sorex_araneus ENSSARG00000005179
castor_canadensis ENSCCNG00000020985
dipodomys_ordii ENSDORG00000014412
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019599
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021572
mus_spicilegus ENSMSIG00000015901
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018715
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015795
rattus_norvegicus ENSRNOG00000015465
meriones_unguiculatus ENSMUGG00000016714
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003306
cricetulus_griseus_crigri_1.0 ENSCGRG00000004042
cricetulus_griseus_crigri-picr ENSCGRG00015009454
mesocricetus_auratus ENSMAUG00000004918
microtus_ochrogaster ENSMOCG00000020226
peromyscus_maniculatus_bairdii ENSPEMG00000009656
jaculus_jaculus ENSJJAG00000008837
chinchilla_lanigera ENSCLAG00000004221
octodon_degus ENSODEG00000018348
cavia_porcellus ENSCPOG00000008862
cavia_aperea ENSCAPG00000010159
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012271
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005492
fukomys_damarensis ENSFDAG00000014664
urocitellus_parryii ENSUPAG00010004194
ictidomys_tridecemlineatus ENSSTOG00000009770
marmota_marmota_marmota ENSMMMG00000016131
spermophilus_dauricus ENSSDAG00000023791
oryctolagus_cuniculus ENSOCUG00000002242
ochotona_princeps ENSOPRG00000015611
propithecus_coquereli ENSPCOG00000019206
microcebus_murinus ENSMICG00000041644
prolemur_simus ENSPSMG00000005388
otolemur_garnettii ENSOGAG00000008802
pan_troglodytes ENSPTRG00000016685
pan_paniscus ENSPPAG00000027914
homo_sapiens ENSG00000112877
gorilla_gorilla ENSGGOG00000010622
pongo_abelii ENSPPYG00000015304
nomascus_leucogenys ENSNLEG00000010880
colobus_angolensis_palliatus ENSCANG00000028396
piliocolobus_tephrosceles ENSPTEG00000015146
rhinopithecus_bieti ENSRBIG00000032840
rhinopithecus_roxellana ENSRROG00000034338
cercocebus_atys ENSCATG00000032209
mandrillus_leucophaeus ENSMLEG00000032242
chlorocebus_sabaeus ENSCSAG00000017424
papio_anubis ENSPANG00000023645
theropithecus_gelada ENSTGEG00000025776
macaca_mulatta ENSMMUG00000003791
macaca_fascicularis ENSMFAG00000032507
macaca_nemestrina ENSMNEG00000008492
saimiri_boliviensis_boliviensis ENSSBOG00000024985
callithrix_jacchus ENSCJAG00000015720
cebus_capucinus_imitator ENSCCAG00000023801
pteropus_vampyrus ENSPVAG00000010010
choloepus_hoffmanni ENSCHOG00000010756
dasypus_novemcinctus ENSDNOG00000042839
loxodonta_africana ENSLAFG00000017811
procavia_capensis ENSPCAG00000007559
echinops_telfairi ENSETEG00000016571
ornithorhynchus_anatinus ENSOANG00000011257
latimeria_chalumnae ENSLACG00000022520
seriola_dumerili ENSSDUG00000006423
seriola_lalandi_dorsalis ENSSLDG00000015835
mastacembelus_armatus ENSMAMG00000012371
labrus_bergylta ENSLBEG00000024906
gasterosteus_aculeatus ENSGACG00000008608
anabas_testudineus ENSATEG00000004894
scophthalmus_maximus ENSSMAG00000019896
amphiprion_percula ENSAPEG00000009287
amphiprion_ocellaris ENSAOCG00000024022
acanthochromis_polyacanthus ENSAPOG00000014459
stegastes_partitus ENSSPAG00000007200
oryzias_latipes_asm223467v1 ENSORLG00000008103
oryzias_latipes_asm223471v1 ENSORLG00020013995
oryzias_latipes_asm223469v1 ENSORLG00015020183
oryzias_melastigma ENSOMEG00000022220
astatotilapia_calliptera ENSACLG00000005271
maylandia_zebra ENSMZEG00005014688
pundamilia_nyererei ENSPNYG00000016195
haplochromis_burtoni ENSHBUG00000016499
neolamprologus_brichardi ENSNBRG00000015333
oreochromis_niloticus ENSONIG00000003056
amphilophus_citrinellus ENSACIG00000015247
fundulus_heteroclitus ENSFHEG00000016122
cyprinodon_variegatus ENSCVAG00000011368
poecilia_latipinna ENSPLAG00000019049
poecilia_mexicana ENSPMEG00000022394
poecilia_formosa ENSPFOG00000000223
gambusia_affinis ENSGAFG00000006731
xiphophorus_couchianus ENSXCOG00000019750
xiphophorus_maculatus ENSXMAG00000025761
poecilia_reticulata ENSPREG00000020970
kryptolebias_marmoratus ENSKMAG00000014026
cynoglossus_semilaevis ENSCSEG00000004523
monopterus_albus ENSMALG00000011807
takifugu_rubripes ENSTRUG00000014157
periophthalmus_magnuspinnatus ENSPMGG00000012179
hippocampus_comes ENSHCOG00000015216
gadus_morhua ENSGMOG00000016859
esox_lucius ENSELUG00000024312
pygocentrus_nattereri ENSPNAG00000009245
astyanax_mexicanus ENSAMXG00000020191
ictalurus_punctatus ENSIPUG00000023043
danio_rerio ENSDARG00000105258
scleropages_formosus ENSSFOG00015001247
paramormyrops_kingsleyae ENSPKIG00000019222
lepisosteus_oculatus ENSLOCG00000008048
notamacropus_eugenii ENSMEUG00000015007
phascolarctos_cinereus ENSPCIG00000017545
sarcophilus_harrisii ENSSHAG00000012364
monodelphis_domestica ENSMODG00000005963
pteropus_vampyrus ENSPVAG00000008189
myotis_lucifugus ENSMLUG00000001203
equus_caballus ENSECAG00000021516
equus_asinus_asinus ENSEASG00005012707
ursus_americanus ENSUAMG00000015910
ursus_maritimus ENSUMAG00000019753
ailuropoda_melanoleuca ENSAMEG00000017372
mustela_putorius_furo ENSMPUG00000006211
neovison_vison ENSNVIG00000010163
canis_lupus_dingo ENSCAFG00020018145
canis_lupus_familiaris ENSCAFG00000020365
vulpes_vulpes ENSVVUG00000012071
panthera_pardus ENSPPRG00000007845
panthera_tigris_altaica ENSPTIG00000011930
felis_catus ENSFCAG00000009276
ovis_aries ENSOARG00000002953
capra_hircus ENSCHIG00000011267
bos_taurus ENSBTAG00000001838
bos_mutus ENSBMUG00000003891
bison_bison_bison ENSBBBG00000003737
tursiops_truncatus ENSTTRG00000000455
vicugna_pacos ENSVPAG00000001099
sus_scrofa ENSSSCG00000002779
sorex_araneus ENSSARG00000002140
erinaceus_europaeus ENSEEUG00000002010
pan_paniscus ENSPPAG00000032136
pan_troglodytes ENSPTRG00000008227
gorilla_gorilla ENSGGOG00000008469
homo_sapiens ENSG00000159708
pongo_abelii ENSPPYG00000007454
nomascus_leucogenys ENSNLEG00000035657
rhinopithecus_bieti ENSRBIG00000036501
rhinopithecus_roxellana ENSRROG00000033554
piliocolobus_tephrosceles ENSPTEG00000017469
colobus_angolensis_palliatus ENSCANG00000033273
macaca_nemestrina ENSMNEG00000038276
macaca_fascicularis ENSMFAG00000002905
macaca_mulatta ENSMMUG00000009821
cercocebus_atys ENSCATG00000035252
mandrillus_leucophaeus ENSMLEG00000040310
papio_anubis ENSPANG00000021733
theropithecus_gelada ENSTGEG00000005699
chlorocebus_sabaeus ENSCSAG00000003884
saimiri_boliviensis_boliviensis ENSSBOG00000018750
cebus_capucinus_imitator ENSCCAG00000032482
callithrix_jacchus ENSCJAG00000016213
aotus_nancymaae ENSANAG00000038452
carlito_syrichta ENSTSYG00000005473
prolemur_simus ENSPSMG00000009720
propithecus_coquereli ENSPCOG00000017976
microcebus_murinus ENSMICG00000012051
otolemur_garnettii ENSOGAG00000000018
castor_canadensis ENSCCNG00000014633
dipodomys_ordii ENSDORG00000005869
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000054320
mus_spicilegus ENSMSIG00000016086
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032599
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031481
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023081
meriones_unguiculatus ENSMUGG00000016621
cricetulus_griseus_crigri_1.0 ENSCGRG00000017462
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000114
cricetulus_griseus_crigri-picr ENSCGRG00015007260
mesocricetus_auratus ENSMAUG00000016327
peromyscus_maniculatus_bairdii ENSPEMG00000016059
microtus_ochrogaster ENSMOCG00000001566
nannospalax_galili ENSNGAG00000020479
jaculus_jaculus ENSJJAG00000020090
chinchilla_lanigera ENSCLAG00000004344
octodon_degus ENSODEG00000015398
cavia_porcellus ENSCPOG00000010878
cavia_aperea ENSCAPG00000013073
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013489
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014786
fukomys_damarensis ENSFDAG00000018107
urocitellus_parryii ENSUPAG00010001167
ictidomys_tridecemlineatus ENSSTOG00000016443
marmota_marmota_marmota ENSMMMG00000015167
spermophilus_dauricus ENSSDAG00000017239
oryctolagus_cuniculus ENSOCUG00000010080
ochotona_princeps ENSOPRG00000013330
tupaia_belangeri ENSTBEG00000002824
loxodonta_africana ENSLAFG00000004644
procavia_capensis ENSPCAG00000010403
echinops_telfairi ENSETEG00000019144
choloepus_hoffmanni ENSCHOG00000011861
dasypus_novemcinctus ENSDNOG00000012543
ornithorhynchus_anatinus ENSOANG00000032095
ornithorhynchus_anatinus ENSOANG00000022182
apteryx_owenii ENSAOWG00000005606
apteryx_haastii ENSAHAG00000004379
nothoprocta_perdicaria ENSNPEG00000006219
anas_platyrhynchos_platyrhynchos ENSAPLG00000020459
gopherus_agassizii ENSGAGG00000014705
ciona_intestinalis ENSCING00000023034
