gopherus_agassizii ENSGAGG00000024729
chelonoidis_abingdonii ENSCABG00000002894
chrysemys_picta_bellii ENSCPBG00000025416
anas_platyrhynchos_platyrhynchos ENSAPLG00000010004
anser_brachyrhynchus ENSABRG00000000211
gallus_gallus ENSGALG00000053980
coturnix_japonica ENSCJPG00005014119
numida_meleagris ENSNMEG00000006148
junco_hyemalis ENSJHYG00000007070
ficedula_albicollis ENSFALG00000012024
manacus_vitellinus ENSMVIG00005012830
manacus_vitellinus ENSMVIG00005008001
calidris_pygmaea ENSCPGG00000006178
calidris_pugnax ENSCPUG00000018247
parus_major ENSPMJG00000001411
melopsittacus_undulatus ENSMUNG00000005846
meleagris_gallopavo ENSMGAG00000008307
nothoprocta_perdicaria ENSNPEG00000000121
apteryx_owenii ENSAOWG00000019430
crocodylus_porosus ENSCPRG00005013600
salvator_merianae ENSSMRG00000000671
pogona_vitticeps ENSPVIG00000023461
castor_canadensis ENSCCNG00000021531
dipodomys_ordii ENSDORG00000009112
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016583
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014945
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008860
fukomys_damarensis ENSFDAG00000017874
cavia_porcellus ENSCPOG00000013796
octodon_degus ENSODEG00000013001
chinchilla_lanigera ENSCLAG00000006079
urocitellus_parryii ENSUPAG00010015642
ictidomys_tridecemlineatus ENSSTOG00000021896
spermophilus_dauricus ENSSDAG00000002514
marmota_marmota_marmota ENSMMMG00000018065
cricetulus_griseus_crigri_1.0 ENSCGRG00000017284
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020280
cricetulus_griseus_crigri-picr ENSCGRG00015007228
mesocricetus_auratus ENSMAUG00000019315
peromyscus_maniculatus_bairdii ENSPEMG00000006350
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026185
mus_spicilegus ENSMSIG00000001281
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042306
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025242
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026686
meriones_unguiculatus ENSMUGG00000023856
nannospalax_galili ENSNGAG00000014868
jaculus_jaculus ENSJJAG00000022942
oryctolagus_cuniculus ENSOCUG00000002745
ochotona_princeps ENSOPRG00000003700
bos_taurus ENSBTAG00000021377
bos_mutus ENSBMUG00000026792
bison_bison_bison ENSBBBG00000012986
capra_hircus ENSCHIG00000016837
ovis_aries ENSOARG00000002406
dasypus_novemcinctus ENSDNOG00000039412
myotis_lucifugus ENSMLUG00000001837
pteropus_vampyrus ENSPVAG00000011069
ursus_maritimus ENSUMAG00000020701
ursus_americanus ENSUAMG00000003622
ailuropoda_melanoleuca ENSAMEG00000012209
neovison_vison ENSNVIG00000015013
canis_lupus_familiaris ENSCAFG00000017544
canis_lupus_dingo ENSCAFG00020010345
vulpes_vulpes ENSVVUG00000028252
panthera_pardus ENSPPRG00000001360
panthera_tigris_altaica ENSPTIG00000020167
felis_catus ENSFCAG00000008166
sus_scrofa ENSSSCG00000006582
tursiops_truncatus ENSTTRG00000000803
equus_caballus ENSECAG00000024619
equus_asinus_asinus ENSEASG00005000911
rhinopithecus_bieti ENSRBIG00000037673
rhinopithecus_roxellana ENSRROG00000041786
colobus_angolensis_palliatus ENSCANG00000005101
piliocolobus_tephrosceles ENSPTEG00000036261
macaca_nemestrina ENSMNEG00000039071
macaca_mulatta ENSMMUG00000043227
macaca_fascicularis ENSMFAG00000000381
mandrillus_leucophaeus ENSMLEG00000035426
cercocebus_atys ENSCATG00000034822
papio_anubis ENSPANG00000011814
theropithecus_gelada ENSTGEG00000018932
chlorocebus_sabaeus ENSCSAG00000001857
pan_paniscus ENSPPAG00000035886
pan_troglodytes ENSPTRG00000024364
homo_sapiens ENSG00000189334
gorilla_gorilla ENSGGOG00000016907
nomascus_leucogenys ENSNLEG00000035048
pongo_abelii ENSPPYG00000000805
colobus_angolensis_palliatus ENSCANG00000016203
cebus_capucinus_imitator ENSCCAG00000026075
saimiri_boliviensis_boliviensis ENSSBOG00000022475
callithrix_jacchus ENSCJAG00000039448
aotus_nancymaae ENSANAG00000020940
carlito_syrichta ENSTSYG00000035207
carlito_syrichta ENSTSYG00000006505
prolemur_simus ENSPSMG00000020693
propithecus_coquereli ENSPCOG00000014820
microcebus_murinus ENSMICG00000031104
otolemur_garnettii ENSOGAG00000010669
loxodonta_africana ENSLAFG00000011995
procavia_capensis ENSPCAG00000016274
echinops_telfairi ENSETEG00000017729
erinaceus_europaeus ENSEEUG00000005903
phascolarctos_cinereus ENSPCIG00000029368
notamacropus_eugenii ENSMEUG00000010242
monodelphis_domestica ENSMODG00000017390
sarcophilus_harrisii ENSSHAG00000009741
sorex_araneus ENSSARG00000010126
