mola_mola ENSMMOG00000010620
tetraodon_nigroviridis ENSTNIG00000016512
labrus_bergylta ENSLBEG00000016375
gasterosteus_aculeatus ENSGACG00000007419
mastacembelus_armatus ENSMAMG00000001950
monopterus_albus ENSMALG00000017081
anabas_testudineus ENSATEG00000000283
scophthalmus_maximus ENSSMAG00000003547
cynoglossus_semilaevis ENSCSEG00000008259
seriola_dumerili ENSSDUG00000022658
seriola_lalandi_dorsalis ENSSLDG00000001830
amphiprion_ocellaris ENSAOCG00000019110
amphiprion_percula ENSAPEG00000014998
acanthochromis_polyacanthus ENSAPOG00000020777
stegastes_partitus ENSSPAG00000003056
amphilophus_citrinellus ENSACIG00000022241
amphilophus_citrinellus ENSACIG00000022277
maylandia_zebra ENSMZEG00005001014
maylandia_zebra ENSMZEG00005000717
astatotilapia_calliptera ENSACLG00000008527
haplochromis_burtoni ENSHBUG00000001288
oreochromis_niloticus ENSONIG00000009455
maylandia_zebra ENSMZEG00005000570
maylandia_zebra ENSMZEG00005000888
pundamilia_nyererei ENSPNYG00000023887
astatotilapia_calliptera ENSACLG00000008907
neolamprologus_brichardi ENSNBRG00000021644
pundamilia_nyererei ENSPNYG00000008765
pundamilia_nyererei ENSPNYG00000008805
maylandia_zebra ENSMZEG00005000431
fundulus_heteroclitus ENSFHEG00000003665
cyprinodon_variegatus ENSCVAG00000003033
poecilia_formosa ENSPFOG00000013938
poecilia_latipinna ENSPLAG00000006652
poecilia_mexicana ENSPMEG00000016596
poecilia_reticulata ENSPREG00000020351
xiphophorus_maculatus ENSXMAG00000013392
xiphophorus_couchianus ENSXCOG00000012188
xiphophorus_maculatus ENSXMAG00000002481
xiphophorus_couchianus ENSXCOG00000012227
gambusia_affinis ENSGAFG00000009281
poecilia_mexicana ENSPMEG00000005814
poecilia_latipinna ENSPLAG00000007213
poecilia_formosa ENSPFOG00000013051
poecilia_reticulata ENSPREG00000020066
fundulus_heteroclitus ENSFHEG00000002961
cyprinodon_variegatus ENSCVAG00000002698
kryptolebias_marmoratus ENSKMAG00000021067
oryzias_latipes_asm223467v1 ENSORLG00000027419
oryzias_latipes_asm223469v1 ENSORLG00015007658
oryzias_latipes_asm223471v1 ENSORLG00020002901
oryzias_melastigma ENSOMEG00000003010
oryzias_latipes_asm223467v1 ENSORLG00000008249
oryzias_latipes_asm223469v1 ENSORLG00015007572
oryzias_latipes_asm223471v1 ENSORLG00020002803
oryzias_melastigma ENSOMEG00000002962
hippocampus_comes ENSHCOG00000018973
periophthalmus_magnuspinnatus ENSPMGG00000020362
gadus_morhua ENSGMOG00000018157
esox_lucius ENSELUG00000011778
astyanax_mexicanus ENSAMXG00000036660
astyanax_mexicanus ENSAMXG00000033408
pygocentrus_nattereri ENSPNAG00000019522
ictalurus_punctatus ENSIPUG00000008129
chelonoidis_abingdonii ENSCABG00000008799
gopherus_agassizii ENSGAGG00000004641
chrysemys_picta_bellii ENSCPBG00000012273
sphenodon_punctatus ENSSPUG00000013623
pogona_vitticeps ENSPVIG00000012790
anolis_carolinensis ENSACAG00000003972
notechis_scutatus ENSNSUG00000007693
salvator_merianae ENSSMRG00000021710
nothoprocta_perdicaria ENSNPEG00000008563
nothoprocta_perdicaria ENSNPEG00000008577
apteryx_owenii ENSAOWG00000018113
apteryx_rowi ENSARWG00000002693
apteryx_haastii ENSAHAG00000013409
dromaius_novaehollandiae ENSDNVG00000018437
anas_platyrhynchos_platyrhynchos ENSAPLG00000008620
anser_brachyrhynchus ENSABRG00000002986
gallus_gallus ENSGALG00000007395
meleagris_gallopavo ENSMGAG00000009405
coturnix_japonica ENSCJPG00005019523
numida_meleagris ENSNMEG00000013935
parus_major ENSPMJG00000003890
cyanistes_caeruleus ENSCCEG00000022252
ficedula_albicollis ENSFALG00000008090
taeniopygia_guttata ENSTGUG00000009186
taeniopygia_guttata ENSTGUG00000014103
lonchura_striata_domestica ENSLSDG00000006193
zonotrichia_albicollis ENSZALG00000006955
junco_hyemalis ENSJHYG00000018481
serinus_canaria ENSSCAG00000016744
lepidothrix_coronata ENSLCOG00000016529
manacus_vitellinus ENSMVIG00005018374
melopsittacus_undulatus ENSMUNG00000007679
calidris_pugnax ENSCPUG00000009450
calidris_pygmaea ENSCPGG00000016812
xenopus_tropicalis ENSXETG00000003740
latimeria_chalumnae ENSLACG00000008348
haplochromis_burtoni ENSHBUG00000002385
oreochromis_niloticus ENSONIG00000018322
paramormyrops_kingsleyae ENSPKIG00000008056
scleropages_formosus ENSSFOG00015015558
lepisosteus_oculatus ENSLOCG00000012775
pelodiscus_sinensis ENSPSIG00000010682
astyanax_mexicanus ENSAMXG00000032430
petromyzon_marinus ENSPMAG00000003704
eptatretus_burgeri ENSEBUG00000010187
