calidris_pygmaea ENSCPGG00000007576
calidris_pugnax ENSCPUG00000008912
melopsittacus_undulatus ENSMUNG00000011290
zonotrichia_albicollis ENSZALG00000014098
junco_hyemalis ENSJHYG00000010737
serinus_canaria ENSSCAG00000001180
taeniopygia_guttata ENSTGUG00000008316
lonchura_striata_domestica ENSLSDG00000012805
parus_major ENSPMJG00000017232
cyanistes_caeruleus ENSCCEG00000015208
ficedula_albicollis ENSFALG00000006962
manacus_vitellinus ENSMVIG00005006785
lepidothrix_coronata ENSLCOG00000003401
anser_brachyrhynchus ENSABRG00000013171
anas_platyrhynchos_platyrhynchos ENSAPLG00000007997
meleagris_gallopavo ENSMGAG00000006008
gallus_gallus ENSGALG00000002929
numida_meleagris ENSNMEG00000005869
dromaius_novaehollandiae ENSDNVG00000002690
dromaius_novaehollandiae ENSDNVG00000002695
dromaius_novaehollandiae ENSDNVG00000002706
nothoprocta_perdicaria ENSNPEG00000013245
apteryx_owenii ENSAOWG00000012338
apteryx_haastii ENSAHAG00000000883
apteryx_rowi ENSARWG00000002023
crocodylus_porosus ENSCPRG00005002144
gopherus_agassizii ENSGAGG00000022199
chelonoidis_abingdonii ENSCABG00000008940
chrysemys_picta_bellii ENSCPBG00000019847
pelodiscus_sinensis ENSPSIG00000010747
myotis_lucifugus ENSMLUG00000001342
pteropus_vampyrus ENSPVAG00000007016
capra_hircus ENSCHIG00000013398
ovis_aries ENSOARG00000020614
bos_mutus ENSBMUG00000026149
bos_taurus ENSBTAG00000021653
bison_bison_bison ENSBBBG00000008212
tursiops_truncatus ENSTTRG00000015725
sus_scrofa ENSSSCG00000024373
vicugna_pacos ENSVPAG00000005227
ursus_maritimus ENSUMAG00000017162
ursus_americanus ENSUAMG00000012321
ailuropoda_melanoleuca ENSAMEG00000016545
mustela_putorius_furo ENSMPUG00000004303
neovison_vison ENSNVIG00000001860
canis_lupus_dingo ENSCAFG00020019101
canis_lupus_familiaris ENSCAFG00000010598
vulpes_vulpes ENSVVUG00000025681
panthera_pardus ENSPPRG00000013742
panthera_tigris_altaica ENSPTIG00000015055
felis_catus ENSFCAG00000011714
equus_asinus_asinus ENSEASG00005008415
equus_caballus ENSECAG00000000162
sorex_araneus ENSSARG00000006623
erinaceus_europaeus ENSEEUG00000015389
peromyscus_maniculatus_bairdii ENSPEMG00000011344
microtus_ochrogaster ENSMOCG00000021899
cricetulus_griseus_crigri-picr ENSCGRG00015008779
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010197
cricetulus_griseus_crigri_1.0 ENSCGRG00000017169
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015145
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026219
mus_spicilegus ENSMSIG00000011542
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014339
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027576
rattus_norvegicus ENSRNOG00000016963
meriones_unguiculatus ENSMUGG00000018812
nannospalax_galili ENSNGAG00000012633
jaculus_jaculus ENSJJAG00000017461
marmota_marmota_marmota ENSMMMG00000000942
spermophilus_dauricus ENSSDAG00000019736
urocitellus_parryii ENSUPAG00010004458
ictidomys_tridecemlineatus ENSSTOG00000014937
dipodomys_ordii ENSDORG00000012152
cavia_porcellus ENSCPOG00000007990
cavia_aperea ENSCAPG00000013329
chinchilla_lanigera ENSCLAG00000006844
octodon_degus ENSODEG00000009098
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008889
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014998
fukomys_damarensis ENSFDAG00000016741
tupaia_belangeri ENSTBEG00000016394
castor_canadensis ENSCCNG00000012710
prolemur_simus ENSPSMG00000017032
microcebus_murinus ENSMICG00000005740
otolemur_garnettii ENSOGAG00000002212
carlito_syrichta ENSTSYG00000001657
saimiri_boliviensis_boliviensis ENSSBOG00000036209
cebus_capucinus_imitator ENSCCAG00000034742
callithrix_jacchus ENSCJAG00000013123
aotus_nancymaae ENSANAG00000027995
pan_troglodytes ENSPTRG00000013005
pan_paniscus ENSPPAG00000042475
homo_sapiens ENSG00000153827
gorilla_gorilla ENSGGOG00000000320
pongo_abelii ENSPPYG00000013249
nomascus_leucogenys ENSNLEG00000013599
piliocolobus_tephrosceles ENSPTEG00000039780
colobus_angolensis_palliatus ENSCANG00000005356
rhinopithecus_roxellana ENSRROG00000028674
rhinopithecus_bieti ENSRBIG00000041630
macaca_fascicularis ENSMFAG00000042518
macaca_mulatta ENSMMUG00000015842
macaca_nemestrina ENSMNEG00000036768
mandrillus_leucophaeus ENSMLEG00000023954
cercocebus_atys ENSCATG00000031806
papio_anubis ENSPANG00000001176
theropithecus_gelada ENSTGEG00000016674
chlorocebus_sabaeus ENSCSAG00000007030
propithecus_coquereli ENSPCOG00000021169
mesocricetus_auratus ENSMAUG00000000217
spermophilus_dauricus ENSSDAG00000002302
castor_canadensis ENSCCNG00000027118
oryctolagus_cuniculus ENSOCUG00000016726
ochotona_princeps ENSOPRG00000014057
loxodonta_africana ENSLAFG00000017783
procavia_capensis ENSPCAG00000011216
echinops_telfairi ENSETEG00000011944
choloepus_hoffmanni ENSCHOG00000007707
dasypus_novemcinctus ENSDNOG00000010451
dasypus_novemcinctus ENSDNOG00000043361
castor_canadensis ENSCCNG00000027891
ornithorhynchus_anatinus ENSOANG00000031882
phascolarctos_cinereus ENSPCIG00000029188
notamacropus_eugenii ENSMEUG00000005539
sarcophilus_harrisii ENSSHAG00000018173
monodelphis_domestica ENSMODG00000021224
ornithorhynchus_anatinus ENSOANG00000003648
sphenodon_punctatus ENSSPUG00000011145
chinchilla_lanigera ENSCLAG00000004881
pogona_vitticeps ENSPVIG00000008580
anolis_carolinensis ENSACAG00000005440
notechis_scutatus ENSNSUG00000014671
salvator_merianae ENSSMRG00000009135
xenopus_tropicalis ENSXETG00000014757
coturnix_japonica ENSCJPG00005009200
latimeria_chalumnae ENSLACG00000009365
periophthalmus_magnuspinnatus ENSPMGG00000010330
periophthalmus_magnuspinnatus ENSPMGG00000010334
periophthalmus_magnuspinnatus ENSPMGG00000010332
neolamprologus_brichardi ENSNBRG00000018738
neolamprologus_brichardi ENSNBRG00000018716
takifugu_rubripes ENSTRUG00000006584
tetraodon_nigroviridis ENSTNIG00000004815
cynoglossus_semilaevis ENSCSEG00000019400
cynoglossus_semilaevis ENSCSEG00000019393
poecilia_formosa ENSPFOG00000013439
poecilia_mexicana ENSPMEG00000023767
poecilia_latipinna ENSPLAG00000012174
poecilia_reticulata ENSPREG00000017996
xiphophorus_maculatus ENSXMAG00000010830
xiphophorus_couchianus ENSXCOG00000012868
gambusia_affinis ENSGAFG00000005757
cyprinodon_variegatus ENSCVAG00000018138
fundulus_heteroclitus ENSFHEG00000002426
kryptolebias_marmoratus ENSKMAG00000002770
oryzias_latipes_asm223467v1 ENSORLG00000011737
oryzias_latipes_asm223471v1 ENSORLG00020000693
oryzias_latipes_asm223469v1 ENSORLG00015022161
oryzias_melastigma ENSOMEG00000003723
pundamilia_nyererei ENSPNYG00000012003
haplochromis_burtoni ENSHBUG00000014229
maylandia_zebra ENSMZEG00005008424
oreochromis_niloticus ENSONIG00000005637
neolamprologus_brichardi ENSNBRG00000003303
astatotilapia_calliptera ENSACLG00000006446
amphilophus_citrinellus ENSACIG00000011919
anabas_testudineus ENSATEG00000005186
mastacembelus_armatus ENSMAMG00000005083
gasterosteus_aculeatus ENSGACG00000007464
monopterus_albus ENSMALG00000003554
hippocampus_comes ENSHCOG00000013143
labrus_bergylta ENSLBEG00000026851
mola_mola ENSMMOG00000009113
seriola_lalandi_dorsalis ENSSLDG00000008941
seriola_dumerili ENSSDUG00000020590
scophthalmus_maximus ENSSMAG00000020145
amphiprion_ocellaris ENSAOCG00000009764
amphiprion_percula ENSAPEG00000018695
acanthochromis_polyacanthus ENSAPOG00000021174
stegastes_partitus ENSSPAG00000011366
gadus_morhua ENSGMOG00000007345
esox_lucius ENSELUG00000018896
pygocentrus_nattereri ENSPNAG00000017370
astyanax_mexicanus ENSAMXG00000032022
astyanax_mexicanus ENSAMXG00000021606
ictalurus_punctatus ENSIPUG00000001343
danio_rerio ENSDARG00000061397
scleropages_formosus ENSSFOG00015017065
scleropages_formosus ENSSFOG00015016991
paramormyrops_kingsleyae ENSPKIG00000015157
lepisosteus_oculatus ENSLOCG00000008188
petromyzon_marinus ENSPMAG00000006173
ciona_intestinalis ENSCING00000007969
ciona_savignyi ENSCSAVG00000001912
ciona_intestinalis ENSCING00000022256
ciona_intestinalis ENSCING00000020694
saccharomyces_cerevisiae_strain_s288c YKL010C
