caenorhabditis_elegans_strain_n2 WBGene00010686
drosophila_melanogaster FBgn0051973
amphiprion_percula ENSAPEG00000004831
amphiprion_ocellaris ENSAOCG00000000194
acanthochromis_polyacanthus ENSAPOG00000021944
stegastes_partitus ENSSPAG00000001949
maylandia_zebra ENSMZEG00005000517
astatotilapia_calliptera ENSACLG00000001788
pundamilia_nyererei ENSPNYG00000022950
haplochromis_burtoni ENSHBUG00000013509
oreochromis_niloticus ENSONIG00000007385
neolamprologus_brichardi ENSNBRG00000018196
amphilophus_citrinellus ENSACIG00000014059
poecilia_formosa ENSPFOG00000021999
poecilia_mexicana ENSPMEG00000013093
poecilia_latipinna ENSPLAG00000007312
poecilia_reticulata ENSPREG00000014613
xiphophorus_couchianus ENSXCOG00000003069
xiphophorus_maculatus ENSXMAG00000026822
gambusia_affinis ENSGAFG00000016160
fundulus_heteroclitus ENSFHEG00000004240
cyprinodon_variegatus ENSCVAG00000003017
kryptolebias_marmoratus ENSKMAG00000010864
oryzias_latipes_asm223469v1 ENSORLG00015015838
oryzias_latipes_asm223467v1 ENSORLG00000006215
oryzias_latipes_asm223471v1 ENSORLG00020020523
oryzias_melastigma ENSOMEG00000017991
monopterus_albus ENSMALG00000017244
mastacembelus_armatus ENSMAMG00000022326
anabas_testudineus ENSATEG00000010737
seriola_dumerili ENSSDUG00000003817
seriola_lalandi_dorsalis ENSSLDG00000018348
labrus_bergylta ENSLBEG00000026854
takifugu_rubripes ENSTRUG00000017471
tetraodon_nigroviridis ENSTNIG00000015555
mola_mola ENSMMOG00000008939
gasterosteus_aculeatus ENSGACG00000009697
hippocampus_comes ENSHCOG00000017636
cynoglossus_semilaevis ENSCSEG00000009204
periophthalmus_magnuspinnatus ENSPMGG00000011432
gadus_morhua ENSGMOG00000016331
esox_lucius ENSELUG00000009902
pygocentrus_nattereri ENSPNAG00000015650
astyanax_mexicanus ENSAMXG00000017412
ictalurus_punctatus ENSIPUG00000003164
danio_rerio ENSDARG00000100002
lepisosteus_oculatus ENSLOCG00000010081
scleropages_formosus ENSSFOG00015021463
paramormyrops_kingsleyae ENSPKIG00000001857
latimeria_chalumnae ENSLACG00000014703
petromyzon_marinus ENSPMAG00000002293
pogona_vitticeps ENSPVIG00000019127
anolis_carolinensis ENSACAG00000005676
salvator_merianae ENSSMRG00000020401
pogona_vitticeps ENSPVIG00000019129
anolis_carolinensis ENSACAG00000029634
notechis_scutatus ENSNSUG00000002338
notechis_scutatus ENSNSUG00000004584
notechis_scutatus ENSNSUG00000006222
salvator_merianae ENSSMRG00000020400
sphenodon_punctatus ENSSPUG00000016662
anas_platyrhynchos_platyrhynchos ENSAPLG00000016415
anser_brachyrhynchus ENSABRG00000018498
meleagris_gallopavo ENSMGAG00000009191
gallus_gallus ENSGALG00000008780
coturnix_japonica ENSCJPG00005008336
numida_meleagris ENSNMEG00000021124
parus_major ENSPMJG00000019443
cyanistes_caeruleus ENSCCEG00000005244
ficedula_albicollis ENSFALG00000006047
taeniopygia_guttata ENSTGUG00000016397
taeniopygia_guttata ENSTGUG00000006581
lonchura_striata_domestica ENSLSDG00000011479
serinus_canaria ENSSCAG00000014189
zonotrichia_albicollis ENSZALG00000007437
junco_hyemalis ENSJHYG00000003664
manacus_vitellinus ENSMVIG00005019988
lepidothrix_coronata ENSLCOG00000001267
melopsittacus_undulatus ENSMUNG00000008911
calidris_pygmaea ENSCPGG00000012163
calidris_pugnax ENSCPUG00000003305
apteryx_owenii ENSAOWG00000014342
apteryx_haastii ENSAHAG00000002374
apteryx_rowi ENSARWG00000015422
dromaius_novaehollandiae ENSDNVG00000012860
nothoprocta_perdicaria ENSNPEG00000001583
crocodylus_porosus ENSCPRG00005017066
gopherus_agassizii ENSGAGG00000001415
chelonoidis_abingdonii ENSCABG00000000594
chrysemys_picta_bellii ENSCPBG00000025914
pelodiscus_sinensis ENSPSIG00000017282
myotis_lucifugus ENSMLUG00000016039
pteropus_vampyrus ENSPVAG00000008138
equus_asinus_asinus ENSEASG00005014138
equus_caballus ENSECAG00000015643
ursus_americanus ENSUAMG00000001457
ursus_maritimus ENSUMAG00000002608
ailuropoda_melanoleuca ENSAMEG00000000372
mustela_putorius_furo ENSMPUG00000005696
neovison_vison ENSNVIG00000009351
canis_lupus_dingo ENSCAFG00020014264
canis_lupus_familiaris ENSCAFG00000020306
vulpes_vulpes ENSVVUG00000030082
panthera_pardus ENSPPRG00000008795
panthera_tigris_altaica ENSPTIG00000018263
felis_catus ENSFCAG00000046319
ovis_aries ENSOARG00000013959
capra_hircus ENSCHIG00000022826
bos_mutus ENSBMUG00000024014
bos_taurus ENSBTAG00000005782
bison_bison_bison ENSBBBG00000024262
tursiops_truncatus ENSTTRG00000012380
vicugna_pacos ENSVPAG00000000312
sus_scrofa ENSSSCG00000003758
sorex_araneus ENSSARG00000002014
choloepus_hoffmanni ENSCHOG00000011643
castor_canadensis ENSCCNG00000013756
dipodomys_ordii ENSDORG00000015059
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014407
cricetulus_griseus_crigri-picr ENSCGRG00015013678
cricetulus_griseus_crigri_1.0 ENSCGRG00000016229
mesocricetus_auratus ENSMAUG00000015883
peromyscus_maniculatus_bairdii ENSPEMG00000006184
microtus_ochrogaster ENSMOCG00000020087
mus_spicilegus ENSMSIG00000007413
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026676
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028189
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025723
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027174
rattus_norvegicus ENSRNOG00000015573
meriones_unguiculatus ENSMUGG00000019893
nannospalax_galili ENSNGAG00000008828
jaculus_jaculus ENSJJAG00000018386
ictidomys_tridecemlineatus ENSSTOG00000015319
urocitellus_parryii ENSUPAG00010011611
marmota_marmota_marmota ENSMMMG00000009025
spermophilus_dauricus ENSSDAG00000018558
cavia_porcellus ENSCPOG00000009243
cavia_aperea ENSCAPG00000015697
chinchilla_lanigera ENSCLAG00000013866
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008383
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007190
fukomys_damarensis ENSFDAG00000005778
octodon_degus ENSODEG00000005131
oryctolagus_cuniculus ENSOCUG00000003059
propithecus_coquereli ENSPCOG00000021717
microcebus_murinus ENSMICG00000047868
prolemur_simus ENSPSMG00000022172
otolemur_garnettii ENSOGAG00000004649
rhinopithecus_roxellana ENSRROG00000027909
rhinopithecus_bieti ENSRBIG00000037909
piliocolobus_tephrosceles ENSPTEG00000031086
colobus_angolensis_palliatus ENSCANG00000032069
macaca_fascicularis ENSMFAG00000043668
macaca_mulatta ENSMMUG00000010127
macaca_nemestrina ENSMNEG00000015862
chlorocebus_sabaeus ENSCSAG00000001419
papio_anubis ENSPANG00000005231
cercocebus_atys ENSCATG00000040682
mandrillus_leucophaeus ENSMLEG00000033283
theropithecus_gelada ENSTGEG00000020327
homo_sapiens ENSG00000117151
gorilla_gorilla ENSGGOG00000015738
pan_troglodytes ENSPTRG00000000904
pan_paniscus ENSPPAG00000041122
pongo_abelii ENSPPYG00000001203
nomascus_leucogenys ENSNLEG00000009947
cebus_capucinus_imitator ENSCCAG00000034072
callithrix_jacchus ENSCJAG00000007444
saimiri_boliviensis_boliviensis ENSSBOG00000029974
aotus_nancymaae ENSANAG00000034138
aotus_nancymaae ENSANAG00000023431
carlito_syrichta ENSTSYG00000010036
tupaia_belangeri ENSTBEG00000006126
loxodonta_africana ENSLAFG00000011739
echinops_telfairi ENSETEG00000014496
procavia_capensis ENSPCAG00000006750
dasypus_novemcinctus ENSDNOG00000018619
notamacropus_eugenii ENSMEUG00000007740
phascolarctos_cinereus ENSPCIG00000006682
sarcophilus_harrisii ENSSHAG00000017432
monodelphis_domestica ENSMODG00000000421
ornithorhynchus_anatinus ENSOANG00000012099
xenopus_tropicalis ENSXETG00000008640
