anolis_carolinensis ENSACAG00000015479
pogona_vitticeps ENSPVIG00000000244
notechis_scutatus ENSNSUG00000013611
salvator_merianae ENSSMRG00000010829
sphenodon_punctatus ENSSPUG00000018615
gopherus_agassizii ENSGAGG00000013410
chelonoidis_abingdonii ENSCABG00000018587
chrysemys_picta_bellii ENSCPBG00000014749
pelodiscus_sinensis ENSPSIG00000017314
phascolarctos_cinereus ENSPCIG00000004540
notamacropus_eugenii ENSMEUG00000003896
monodelphis_domestica ENSMODG00000004070
procavia_capensis ENSPCAG00000012486
loxodonta_africana ENSLAFG00000008971
echinops_telfairi ENSETEG00000008932
bos_taurus ENSBTAG00000044117
bos_mutus ENSBMUG00000005670
bison_bison_bison ENSBBBG00000014894
ovis_aries ENSOARG00000012304
capra_hircus ENSCHIG00000023019
tursiops_truncatus ENSTTRG00000008540
sus_scrofa ENSSSCG00000015491
vicugna_pacos ENSVPAG00000002585
equus_asinus_asinus ENSEASG00005017089
equus_caballus ENSECAG00000013243
erinaceus_europaeus ENSEEUG00000009878
ursus_americanus ENSUAMG00000019498
ursus_maritimus ENSUMAG00000019997
mustela_putorius_furo ENSMPUG00000004688
neovison_vison ENSNVIG00000014684
canis_lupus_familiaris ENSCAFG00000014558
canis_lupus_dingo ENSCAFG00020017352
vulpes_vulpes ENSVVUG00000014409
panthera_pardus ENSPPRG00000011813
panthera_tigris_altaica ENSPTIG00000020800
felis_catus ENSFCAG00000001684
myotis_lucifugus ENSMLUG00000016349
pteropus_vampyrus ENSPVAG00000002600
pan_troglodytes ENSPTRG00000001695
pan_paniscus ENSPPAG00000027955
homo_sapiens ENSG00000285777
homo_sapiens ENSG00000183831
gorilla_gorilla ENSGGOG00000023541
pongo_abelii ENSPPYG00000000496
nomascus_leucogenys ENSNLEG00000015292
rhinopithecus_roxellana ENSRROG00000039260
rhinopithecus_bieti ENSRBIG00000026804
piliocolobus_tephrosceles ENSPTEG00000013827
colobus_angolensis_palliatus ENSCANG00000021302
mandrillus_leucophaeus ENSMLEG00000009798
cercocebus_atys ENSCATG00000044355
macaca_mulatta ENSMMUG00000010683
macaca_nemestrina ENSMNEG00000038080
macaca_fascicularis ENSMFAG00000003535
papio_anubis ENSPANG00000010283
theropithecus_gelada ENSTGEG00000004213
chlorocebus_sabaeus ENSCSAG00000011781
cebus_capucinus_imitator ENSCCAG00000030031
saimiri_boliviensis_boliviensis ENSSBOG00000035742
callithrix_jacchus ENSCJAG00000045919
aotus_nancymaae ENSANAG00000019291
carlito_syrichta ENSTSYG00000007740
microcebus_murinus ENSMICG00000002947
propithecus_coquereli ENSPCOG00000019217
otolemur_garnettii ENSOGAG00000006288
dipodomys_ordii ENSDORG00000004183
jaculus_jaculus ENSJJAG00000022245
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017115
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003155
fukomys_damarensis ENSFDAG00000008775
chinchilla_lanigera ENSCLAG00000012745
octodon_degus ENSODEG00000015522
castor_canadensis ENSCCNG00000024338
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044835
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015569
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014762
mus_spicilegus ENSMSIG00000020519
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027998
rattus_norvegicus ENSRNOG00000002890
meriones_unguiculatus ENSMUGG00000018250
cricetulus_griseus_crigri_1.0 ENSCGRG00000007967
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016754
cricetulus_griseus_crigri-picr ENSCGRG00015011835
mesocricetus_auratus ENSMAUG00000001353
peromyscus_maniculatus_bairdii ENSPEMG00000001617
microtus_ochrogaster ENSMOCG00000021366
nannospalax_galili ENSNGAG00000017597
spermophilus_dauricus ENSSDAG00000004342
urocitellus_parryii ENSUPAG00010001652
marmota_marmota_marmota ENSMMMG00000017671
ictidomys_tridecemlineatus ENSSTOG00000015243
ochotona_princeps ENSOPRG00000004435
tupaia_belangeri ENSTBEG00000007391
choloepus_hoffmanni ENSCHOG00000003831
dasypus_novemcinctus ENSDNOG00000007348
xenopus_tropicalis ENSXETG00000000524
latimeria_chalumnae ENSLACG00000012743
amphiprion_ocellaris ENSAOCG00000011913
amphiprion_percula ENSAPEG00000007978
acanthochromis_polyacanthus ENSAPOG00000023371
stegastes_partitus ENSSPAG00000006895
poecilia_mexicana ENSPMEG00000012739
poecilia_latipinna ENSPLAG00000015469
poecilia_reticulata ENSPREG00000015024
poecilia_formosa ENSPFOG00000004047
xiphophorus_couchianus ENSXCOG00000007975
xiphophorus_maculatus ENSXMAG00000018512
gambusia_affinis ENSGAFG00000006778
fundulus_heteroclitus ENSFHEG00000001270
scophthalmus_maximus ENSSMAG00000019917
cynoglossus_semilaevis ENSCSEG00000017114
anabas_testudineus ENSATEG00000002233
labrus_bergylta ENSLBEG00000020501
gasterosteus_aculeatus ENSGACG00000014942
esox_lucius ENSELUG00000010604
pygocentrus_nattereri ENSPNAG00000014180
danio_rerio ENSDARG00000011326
lepisosteus_oculatus ENSLOCG00000009179
ciona_savignyi ENSCSAVG00000008747
ciona_intestinalis ENSCING00000012879
