apteryx_rowi ENSARWG00000011061
apteryx_haastii ENSAHAG00000012726
apteryx_owenii ENSAOWG00000003519
dromaius_novaehollandiae ENSDNVG00000004598
nothoprocta_perdicaria ENSNPEG00000007610
gallus_gallus ENSGALG00000006586
coturnix_japonica ENSCJPG00005005331
meleagris_gallopavo ENSMGAG00000007476
numida_meleagris ENSNMEG00000016339
anser_brachyrhynchus ENSABRG00000020947
anas_platyrhynchos_platyrhynchos ENSAPLG00000005061
calidris_pygmaea ENSCPGG00000018403
calidris_pugnax ENSCPUG00000005641
melopsittacus_undulatus ENSMUNG00000010828
taeniopygia_guttata ENSTGUG00000006525
lonchura_striata_domestica ENSLSDG00000007486
serinus_canaria ENSSCAG00000014251
parus_major ENSPMJG00000006114
cyanistes_caeruleus ENSCCEG00000003827
junco_hyemalis ENSJHYG00000014375
zonotrichia_albicollis ENSZALG00000003741
manacus_vitellinus ENSMVIG00005005828
lepidothrix_coronata ENSLCOG00000010088
crocodylus_porosus ENSCPRG00005007808
chelonoidis_abingdonii ENSCABG00000016828
gopherus_agassizii ENSGAGG00000020822
chrysemys_picta_bellii ENSCPBG00000027479
pelodiscus_sinensis ENSPSIG00000004000
sphenodon_punctatus ENSSPUG00000018889
sphenodon_punctatus ENSSPUG00000018901
pogona_vitticeps ENSPVIG00000001383
anolis_carolinensis ENSACAG00000008743
salvator_merianae ENSSMRG00000019544
notechis_scutatus ENSNSUG00000000821
phascolarctos_cinereus ENSPCIG00000008187
notamacropus_eugenii ENSMEUG00000001198
sarcophilus_harrisii ENSSHAG00000011174
monodelphis_domestica ENSMODG00000019464
oryctolagus_cuniculus ENSOCUG00000004370
ochotona_princeps ENSOPRG00000006451
sorex_araneus ENSSARG00000004061
ursus_americanus ENSUAMG00000023415
ursus_maritimus ENSUMAG00000000104
ailuropoda_melanoleuca ENSAMEG00000013420
mustela_putorius_furo ENSMPUG00000017875
neovison_vison ENSNVIG00000018730
canis_lupus_familiaris ENSCAFG00000031042
canis_lupus_dingo ENSCAFG00020004352
vulpes_vulpes ENSVVUG00000008644
panthera_pardus ENSPPRG00000007088
panthera_tigris_altaica ENSPTIG00000005678
felis_catus ENSFCAG00000028051
equus_asinus_asinus ENSEASG00005003852
equus_caballus ENSECAG00000008341
pteropus_vampyrus ENSPVAG00000013153
myotis_lucifugus ENSMLUG00000008406
ovis_aries ENSOARG00000003219
capra_hircus ENSCHIG00000026982
bos_mutus ENSBMUG00000014678
bos_taurus ENSBTAG00000018334
bison_bison_bison ENSBBBG00000010039
tursiops_truncatus ENSTTRG00000007954
sus_scrofa ENSSSCG00000007243
callithrix_jacchus ENSCJAG00000044979
cebus_capucinus_imitator ENSCCAG00000023034
saimiri_boliviensis_boliviensis ENSSBOG00000029803
aotus_nancymaae ENSANAG00000029373
pan_paniscus ENSPPAG00000043266
pan_troglodytes ENSPTRG00000013374
homo_sapiens ENSG00000126003
gorilla_gorilla ENSGGOG00000023539
pan_troglodytes ENSPTRG00000050498
pan_paniscus ENSPPAG00000015319
gorilla_gorilla ENSGGOG00000028145
pongo_abelii ENSPPYG00000010903
macaca_mulatta ENSMMUG00000000118
macaca_fascicularis ENSMFAG00000018533
macaca_nemestrina ENSMNEG00000040491
cercocebus_atys ENSCATG00000034240
mandrillus_leucophaeus ENSMLEG00000041214
theropithecus_gelada ENSTGEG00000008068
papio_anubis ENSPANG00000015152
chlorocebus_sabaeus ENSCSAG00000012641
piliocolobus_tephrosceles ENSPTEG00000003622
colobus_angolensis_palliatus ENSCANG00000040362
rhinopithecus_bieti ENSRBIG00000025321
rhinopithecus_roxellana ENSRROG00000041946
carlito_syrichta ENSTSYG00000027005
microcebus_murinus ENSMICG00000015948
prolemur_simus ENSPSMG00000004626
propithecus_coquereli ENSPCOG00000025151
otolemur_garnettii ENSOGAG00000005506
tupaia_belangeri ENSTBEG00000005068
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017288
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018965
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011619
fukomys_damarensis ENSFDAG00000013369
chinchilla_lanigera ENSCLAG00000017118
octodon_degus ENSODEG00000012837
cavia_porcellus ENSCPOG00000020173
cavia_aperea ENSCAPG00000007730
urocitellus_parryii ENSUPAG00010019301
ictidomys_tridecemlineatus ENSSTOG00000025408
marmota_marmota_marmota ENSMMMG00000023747
castor_canadensis ENSCCNG00000018690
dipodomys_ordii ENSDORG00000007945
mus_spicilegus ENSMSIG00000000664
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025406
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051413
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024485
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025928
rattus_norvegicus ENSRNOG00000010086
meriones_unguiculatus ENSMUGG00000013062
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006275
cricetulus_griseus_crigri_1.0 ENSCGRG00000013773
cricetulus_griseus_crigri-picr ENSCGRG00015003107
mesocricetus_auratus ENSMAUG00000018324
microtus_ochrogaster ENSMOCG00000016822
nannospalax_galili ENSNGAG00000021939
jaculus_jaculus ENSJJAG00000008008
nomascus_leucogenys ENSNLEG00000009781
spermophilus_dauricus ENSSDAG00000010340
erinaceus_europaeus ENSEEUG00000005298
dasypus_novemcinctus ENSDNOG00000007738
dasypus_novemcinctus ENSDNOG00000041562
choloepus_hoffmanni ENSCHOG00000004304
loxodonta_africana ENSLAFG00000003132
procavia_capensis ENSPCAG00000016256
ficedula_albicollis ENSFALG00000005449
latimeria_chalumnae ENSLACG00000006485
