labrus_bergylta ENSLBEG00000000827
gasterosteus_aculeatus ENSGACG00000003395
takifugu_rubripes ENSTRUG00000011170
tetraodon_nigroviridis ENSTNIG00000013910
mola_mola ENSMMOG00000019913
mastacembelus_armatus ENSMAMG00000015646
monopterus_albus ENSMALG00000006667
anabas_testudineus ENSATEG00000010556
scophthalmus_maximus ENSSMAG00000019147
cynoglossus_semilaevis ENSCSEG00000003287
seriola_dumerili ENSSDUG00000005446
seriola_lalandi_dorsalis ENSSLDG00000019280
fundulus_heteroclitus ENSFHEG00000017767
cyprinodon_variegatus ENSCVAG00000016102
xiphophorus_maculatus ENSXMAG00000011976
xiphophorus_couchianus ENSXCOG00000018891
gambusia_affinis ENSGAFG00000021283
poecilia_mexicana ENSPMEG00000007657
poecilia_formosa ENSPFOG00000014014
poecilia_latipinna ENSPLAG00000007640
poecilia_reticulata ENSPREG00000022633
kryptolebias_marmoratus ENSKMAG00000022104
oryzias_latipes_asm223469v1 ENSORLG00015021329
oryzias_latipes_asm223471v1 ENSORLG00020022513
oryzias_latipes_asm223467v1 ENSORLG00000008942
oryzias_melastigma ENSOMEG00000019308
astatotilapia_calliptera ENSACLG00000003308
pundamilia_nyererei ENSPNYG00000018842
maylandia_zebra ENSMZEG00005022326
haplochromis_burtoni ENSHBUG00000023061
neolamprologus_brichardi ENSNBRG00000005820
oreochromis_niloticus ENSONIG00000014292
amphilophus_citrinellus ENSACIG00000022493
periophthalmus_magnuspinnatus ENSPMGG00000010795
gadus_morhua ENSGMOG00000018651
esox_lucius ENSELUG00000018644
pygocentrus_nattereri ENSPNAG00000000456
astyanax_mexicanus ENSAMXG00000035511
ictalurus_punctatus ENSIPUG00000023841
danio_rerio ENSDARG00000056561
scleropages_formosus ENSSFOG00015009727
