pan_paniscus ENSPPAG00000040034
pan_troglodytes ENSPTRG00000014266
homo_sapiens ENSG00000182541
gorilla_gorilla ENSGGOG00000003489
pongo_abelii ENSPPYG00000011730
nomascus_leucogenys ENSNLEG00000004325
piliocolobus_tephrosceles ENSPTEG00000023998
colobus_angolensis_palliatus ENSCANG00000029104
rhinopithecus_bieti ENSRBIG00000036343
rhinopithecus_roxellana ENSRROG00000044097
papio_anubis ENSPANG00000004086
theropithecus_gelada ENSTGEG00000022289
cercocebus_atys ENSCATG00000029540
macaca_nemestrina ENSMNEG00000036488
macaca_mulatta ENSMMUG00000015001
macaca_fascicularis ENSMFAG00000042552
mandrillus_leucophaeus ENSMLEG00000040393
chlorocebus_sabaeus ENSCSAG00000008761
cebus_capucinus_imitator ENSCCAG00000031669
saimiri_boliviensis_boliviensis ENSSBOG00000024831
callithrix_jacchus ENSCJAG00000010908
aotus_nancymaae ENSANAG00000016559
theropithecus_gelada ENSTGEG00000014661
piliocolobus_tephrosceles ENSPTEG00000032749
gorilla_gorilla ENSGGOG00000043743
carlito_syrichta ENSTSYG00000006595
prolemur_simus ENSPSMG00000018094
microcebus_murinus ENSMICG00000016165
propithecus_coquereli ENSPCOG00000026511
chinchilla_lanigera ENSCLAG00000006899
octodon_degus ENSODEG00000003660
cavia_aperea ENSCAPG00000014259
cavia_porcellus ENSCPOG00000002696
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014642
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018102
fukomys_damarensis ENSFDAG00000008615
urocitellus_parryii ENSUPAG00010020912
ictidomys_tridecemlineatus ENSSTOG00000024986
spermophilus_dauricus ENSSDAG00000007602
marmota_marmota_marmota ENSMMMG00000014389
bos_taurus ENSBTAG00000010662
bos_mutus ENSBMUG00000024175
bison_bison_bison ENSBBBG00000025282
capra_hircus ENSCHIG00000018019
ovis_aries ENSOARG00000009784
tursiops_truncatus ENSTTRG00000010272
sus_scrofa ENSSSCG00000010025
equus_asinus_asinus ENSEASG00005010443
equus_caballus ENSECAG00000009570
neovison_vison ENSNVIG00000001130
mustela_putorius_furo ENSMPUG00000012826
ursus_americanus ENSUAMG00000015017
ursus_maritimus ENSUMAG00000015954
ailuropoda_melanoleuca ENSAMEG00000007100
canis_lupus_dingo ENSCAFG00020001398
canis_lupus_familiaris ENSCAFG00000013044
vulpes_vulpes ENSVVUG00000002341
panthera_tigris_altaica ENSPTIG00000000020
panthera_pardus ENSPPRG00000002342
felis_catus ENSFCAG00000001318
dipodomys_ordii ENSDORG00000016012
castor_canadensis ENSCCNG00000003868
microtus_ochrogaster ENSMOCG00000008472
peromyscus_maniculatus_bairdii ENSPEMG00000018901
cricetulus_griseus_crigri_1.0 ENSCGRG00000015615
cricetulus_griseus_crigri-picr ENSCGRG00015027936
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012435
mesocricetus_auratus ENSMAUG00000005275
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016848
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020451
mus_spicilegus ENSMSIG00000004000
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016009
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016882
rattus_norvegicus ENSRNOG00000019000
meriones_unguiculatus ENSMUGG00000018618
nannospalax_galili ENSNGAG00000019859
jaculus_jaculus ENSJJAG00000014675
