gopherus_agassizii ENSGAGG00000011100
chelonoidis_abingdonii ENSCABG00000010985
chrysemys_picta_bellii ENSCPBG00000014252
pelodiscus_sinensis ENSPSIG00000003852
crocodylus_porosus ENSCPRG00005005915
anolis_carolinensis ENSACAG00000007052
notechis_scutatus ENSNSUG00000001545
salvator_merianae ENSSMRG00000018027
calidris_pygmaea ENSCPGG00000014246
zonotrichia_albicollis ENSZALG00000003555
apteryx_owenii ENSAOWG00000004568
apteryx_rowi ENSARWG00000015905
dromaius_novaehollandiae ENSDNVG00000010377
nothoprocta_perdicaria ENSNPEG00000015657
apteryx_haastii ENSAHAG00000009833
pogona_vitticeps ENSPVIG00000022537
meleagris_gallopavo ENSMGAG00000011529
coturnix_japonica ENSCJPG00005012417
gallus_gallus ENSGALG00000043245
numida_meleagris ENSNMEG00000022540
anser_brachyrhynchus ENSABRG00000022468
calidris_pugnax ENSCPUG00000011557
ficedula_albicollis ENSFALG00000012367
cyanistes_caeruleus ENSCCEG00000008640
taeniopygia_guttata ENSTGUG00000009685
serinus_canaria ENSSCAG00000006582
junco_hyemalis ENSJHYG00000002044
serinus_canaria ENSSCAG00000006585
lonchura_striata_domestica ENSLSDG00000017946
anas_platyrhynchos_platyrhynchos ENSAPLG00000025227
anas_platyrhynchos_platyrhynchos ENSAPLG00000024240
calidris_pugnax ENSCPUG00000011566
calidris_pygmaea ENSCPGG00000014243
lepidothrix_coronata ENSLCOG00000003523
parus_major ENSPMJG00000003443
melopsittacus_undulatus ENSMUNG00000012223
monodelphis_domestica ENSMODG00000003323
sarcophilus_harrisii ENSSHAG00000013449
latimeria_chalumnae ENSLACG00000004270
ictalurus_punctatus ENSIPUG00000012230
ictalurus_punctatus ENSIPUG00000012256
astyanax_mexicanus ENSAMXG00000005052
pygocentrus_nattereri ENSPNAG00000000612
danio_rerio ENSDARG00000092758
amphiprion_ocellaris ENSAOCG00000014407
acanthochromis_polyacanthus ENSAPOG00000002776
stegastes_partitus ENSSPAG00000014693
astatotilapia_calliptera ENSACLG00000012324
maylandia_zebra ENSMZEG00005019450
pundamilia_nyererei ENSPNYG00000007482
mastacembelus_armatus ENSMAMG00000016934
monopterus_albus ENSMALG00000004380
seriola_lalandi_dorsalis ENSSLDG00000000298
seriola_dumerili ENSSDUG00000000792
scophthalmus_maximus ENSSMAG00000017588
amphilophus_citrinellus ENSACIG00000007789
lepisosteus_oculatus ENSLOCG00000017744
