pan_paniscus ENSPPAG00000037704
pan_troglodytes ENSPTRG00000051109
gorilla_gorilla ENSGGOG00000039384
nomascus_leucogenys ENSNLEG00000036195
rhinopithecus_bieti ENSRBIG00000034879
rhinopithecus_roxellana ENSRROG00000038980
colobus_angolensis_palliatus ENSCANG00000007552
piliocolobus_tephrosceles ENSPTEG00000002035
mandrillus_leucophaeus ENSMLEG00000012550
theropithecus_gelada ENSTGEG00000027785
macaca_mulatta ENSMMUG00000045942
macaca_nemestrina ENSMNEG00000011120
macaca_fascicularis ENSMFAG00000035083
papio_anubis ENSPANG00000035997
cercocebus_atys ENSCATG00000021658
cebus_capucinus_imitator ENSCCAG00000023005
