ciona_savignyi ENSCSAVG00000007934
ciona_intestinalis ENSCING00000003328
caenorhabditis_elegans_strain_n2 WBGene00014080
pogona_vitticeps ENSPVIG00000005074
anolis_carolinensis ENSACAG00000015993
notechis_scutatus ENSNSUG00000016248
salvator_merianae ENSSMRG00000004737
sphenodon_punctatus ENSSPUG00000002362
chelonoidis_abingdonii ENSCABG00000004488
gopherus_agassizii ENSGAGG00000012972
chrysemys_picta_bellii ENSCPBG00000005212
apteryx_owenii ENSAOWG00000013916
apteryx_haastii ENSAHAG00000016389
apteryx_rowi ENSARWG00000010677
calidris_pugnax ENSCPUG00000013353
notamacropus_eugenii ENSMEUG00000003607
phascolarctos_cinereus ENSPCIG00000018664
sarcophilus_harrisii ENSSHAG00000005520
monodelphis_domestica ENSMODG00000005790
loxodonta_africana ENSLAFG00000011701
procavia_capensis ENSPCAG00000014194
echinops_telfairi ENSETEG00000007146
pteropus_vampyrus ENSPVAG00000004024
myotis_lucifugus ENSMLUG00000007097
equus_caballus ENSECAG00000015306
ursus_maritimus ENSUMAG00000025090
ursus_americanus ENSUAMG00000018615
ailuropoda_melanoleuca ENSAMEG00000011409
neovison_vison ENSNVIG00000024084
mustela_putorius_furo ENSMPUG00000006554
canis_lupus_familiaris ENSCAFG00000017776
canis_lupus_dingo ENSCAFG00020024480
vulpes_vulpes ENSVVUG00000017356
felis_catus ENSFCAG00000004883
panthera_pardus ENSPPRG00000000081
bos_taurus ENSBTAG00000010727
bos_mutus ENSBMUG00000004558
bison_bison_bison ENSBBBG00000015641
capra_hircus ENSCHIG00000017777
ovis_aries ENSOARG00000016386
sus_scrofa ENSSSCG00000013645
cricetulus_griseus_crigri-picr ENSCGRG00015000206
cricetulus_griseus_crigri_1.0 ENSCGRG00000015908
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017644
mesocricetus_auratus ENSMAUG00000020205
peromyscus_maniculatus_bairdii ENSPEMG00000004633
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032990
mus_spicilegus ENSMSIG00000016653
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000002820
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031866
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014732
rattus_norvegicus ENSRNOG00000047625
meriones_unguiculatus ENSMUGG00000020867
nannospalax_galili ENSNGAG00000000291
jaculus_jaculus ENSJJAG00000000341
ictidomys_tridecemlineatus ENSSTOG00000023750
urocitellus_parryii ENSUPAG00010002014
spermophilus_dauricus ENSSDAG00000005806
marmota_marmota_marmota ENSMMMG00000018985
octodon_degus ENSODEG00000003676
chinchilla_lanigera ENSCLAG00000004668
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010908
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007086
fukomys_damarensis ENSFDAG00000005871
cavia_porcellus ENSCPOG00000010314
cavia_aperea ENSCAPG00000006326
castor_canadensis ENSCCNG00000018350
dipodomys_ordii ENSDORG00000013442
macaca_fascicularis ENSMFAG00000036604
chlorocebus_sabaeus ENSCSAG00000007103
cercocebus_atys ENSCATG00000043691
mandrillus_leucophaeus ENSMLEG00000038608
papio_anubis ENSPANG00000006123
theropithecus_gelada ENSTGEG00000025041
rhinopithecus_bieti ENSRBIG00000036641
