anolis_carolinensis ENSACAG00000012328
pogona_vitticeps ENSPVIG00000008097
notechis_scutatus ENSNSUG00000006255
salvator_merianae ENSSMRG00000017305
sphenodon_punctatus ENSSPUG00000004121
chelonoidis_abingdonii ENSCABG00000019716
gopherus_agassizii ENSGAGG00000013882
chrysemys_picta_bellii ENSCPBG00000003992
pelodiscus_sinensis ENSPSIG00000006009
phascolarctos_cinereus ENSPCIG00000022163
notamacropus_eugenii ENSMEUG00000000699
monodelphis_domestica ENSMODG00000013296
sarcophilus_harrisii ENSSHAG00000014674
bos_mutus ENSBMUG00000013729
bos_taurus ENSBTAG00000018910
bison_bison_bison ENSBBBG00000013397
capra_hircus ENSCHIG00000003628
ovis_aries ENSOARG00000015805
tursiops_truncatus ENSTTRG00000017346
sus_scrofa ENSSSCG00000011369
vicugna_pacos ENSVPAG00000009657
pteropus_vampyrus ENSPVAG00000008708
myotis_lucifugus ENSMLUG00000013959
equus_caballus ENSECAG00000023907
equus_asinus_asinus ENSEASG00005010422
ursus_maritimus ENSUMAG00000023456
ursus_americanus ENSUAMG00000017852
ailuropoda_melanoleuca ENSAMEG00000013002
neovison_vison ENSNVIG00000023458
mustela_putorius_furo ENSMPUG00000014318
canis_lupus_familiaris ENSCAFG00000011992
canis_lupus_dingo ENSCAFG00020020949
vulpes_vulpes ENSVVUG00000029289
panthera_pardus ENSPPRG00000007146
panthera_tigris_altaica ENSPTIG00000017782
felis_catus ENSFCAG00000029509
castor_canadensis ENSCCNG00000004222
dipodomys_ordii ENSDORG00000028656
peromyscus_maniculatus_bairdii ENSPEMG00000023545
microtus_ochrogaster ENSMOCG00000014975
cricetulus_griseus_crigri_1.0 ENSCGRG00000011567
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020890
cricetulus_griseus_crigri-picr ENSCGRG00015013636
mesocricetus_auratus ENSMAUG00000020736
mus_spicilegus ENSMSIG00000000332
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000066357
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033843
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032698
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015566
rattus_norvegicus ENSRNOG00000020185
meriones_unguiculatus ENSMUGG00000018421
nannospalax_galili ENSNGAG00000000962
jaculus_jaculus ENSJJAG00000018299
ictidomys_tridecemlineatus ENSSTOG00000001782
spermophilus_dauricus ENSSDAG00000015894
urocitellus_parryii ENSUPAG00010022801
marmota_marmota_marmota ENSMMMG00000005711
cavia_porcellus ENSCPOG00000000708
cavia_aperea ENSCAPG00000014738
octodon_degus ENSODEG00000018229
chinchilla_lanigera ENSCLAG00000013367
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018819
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012487
fukomys_damarensis ENSFDAG00000008073
oryctolagus_cuniculus ENSOCUG00000017712
pan_troglodytes ENSPTRG00000014905
pan_paniscus ENSPPAG00000043035
homo_sapiens ENSG00000178252
gorilla_gorilla ENSGGOG00000001268
