phascolarctos_cinereus ENSPCIG00000020455
notamacropus_eugenii ENSMEUG00000006452
sarcophilus_harrisii ENSSHAG00000010301
monodelphis_domestica ENSMODG00000015460
pan_paniscus ENSPPAG00000038815
pan_troglodytes ENSPTRG00000007910
homo_sapiens ENSG00000155666
gorilla_gorilla ENSGGOG00000006500
pongo_abelii ENSPPYG00000007210
nomascus_leucogenys ENSNLEG00000011702
macaca_mulatta ENSMMUG00000015829
macaca_fascicularis ENSMFAG00000045292
macaca_nemestrina ENSMNEG00000020399
cercocebus_atys ENSCATG00000013458
theropithecus_gelada ENSTGEG00000017904
papio_anubis ENSPANG00000009107
mandrillus_leucophaeus ENSMLEG00000042805
chlorocebus_sabaeus ENSCSAG00000006451
piliocolobus_tephrosceles ENSPTEG00000019938
colobus_angolensis_palliatus ENSCANG00000029600
rhinopithecus_bieti ENSRBIG00000028732
rhinopithecus_roxellana ENSRROG00000027069
saimiri_boliviensis_boliviensis ENSSBOG00000034671
callithrix_jacchus ENSCJAG00000020509
aotus_nancymaae ENSANAG00000023269
cebus_capucinus_imitator ENSCCAG00000022736
carlito_syrichta ENSTSYG00000001464
propithecus_coquereli ENSPCOG00000021022
microcebus_murinus ENSMICG00000009534
prolemur_simus ENSPSMG00000000757
otolemur_garnettii ENSOGAG00000011854
tupaia_belangeri ENSTBEG00000011239
choloepus_hoffmanni ENSCHOG00000000500
dasypus_novemcinctus ENSDNOG00000038227
loxodonta_africana ENSLAFG00000018540
procavia_capensis ENSPCAG00000008947
ursus_americanus ENSUAMG00000019552
ursus_maritimus ENSUMAG00000006224
ailuropoda_melanoleuca ENSAMEG00000004035
neovison_vison ENSNVIG00000007524
mustela_putorius_furo ENSMPUG00000012991
canis_lupus_dingo ENSCAFG00020010762
canis_lupus_familiaris ENSCAFG00000017466
vulpes_vulpes ENSVVUG00000024109
panthera_pardus ENSPPRG00000004558
panthera_tigris_altaica ENSPTIG00000017120
felis_catus ENSFCAG00000000957
erinaceus_europaeus ENSEEUG00000003183
castor_canadensis ENSCCNG00000011397
dipodomys_ordii ENSDORG00000010239
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030752
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031546
mus_spicilegus ENSMSIG00000018033
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030432
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013642
rattus_norvegicus ENSRNOG00000015180
meriones_unguiculatus ENSMUGG00000026026
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017571
cricetulus_griseus_crigri-picr ENSCGRG00015026463
cricetulus_griseus_crigri_1.0 ENSCGRG00000009250
mesocricetus_auratus ENSMAUG00000011409
peromyscus_maniculatus_bairdii ENSPEMG00000013571
microtus_ochrogaster ENSMOCG00000017461
nannospalax_galili ENSNGAG00000017402
jaculus_jaculus ENSJJAG00000019538
cavia_aperea ENSCAPG00000010423
cavia_porcellus ENSCPOG00000002282
chinchilla_lanigera ENSCLAG00000009740
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015770
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000722
octodon_degus ENSODEG00000012500
oryctolagus_cuniculus ENSOCUG00000021020
ochotona_princeps ENSOPRG00000007141
urocitellus_parryii ENSUPAG00010011213
ictidomys_tridecemlineatus ENSSTOG00000023025
spermophilus_dauricus ENSSDAG00000024124
marmota_marmota_marmota ENSMMMG00000023400
myotis_lucifugus ENSMLUG00000008241
pteropus_vampyrus ENSPVAG00000004385
equus_caballus ENSECAG00000000684
equus_asinus_asinus ENSEASG00005017358
ovis_aries ENSOARG00000018751
capra_hircus ENSCHIG00000016272
bos_mutus ENSBMUG00000011695
bos_taurus ENSBTAG00000019530
bison_bison_bison ENSBBBG00000019314
tursiops_truncatus ENSTTRG00000008990
sus_scrofa ENSSSCG00000007818
vicugna_pacos ENSVPAG00000002351
myotis_lucifugus ENSMLUG00000022396
echinops_telfairi ENSETEG00000012387
ornithorhynchus_anatinus ENSOANG00000010988
gopherus_agassizii ENSGAGG00000011135
chelonoidis_abingdonii ENSCABG00000016347
chrysemys_picta_bellii ENSCPBG00000002494
pelodiscus_sinensis ENSPSIG00000010778
sphenodon_punctatus ENSSPUG00000009940
taeniopygia_guttata ENSTGUG00000009477
lonchura_striata_domestica ENSLSDG00000018181
junco_hyemalis ENSJHYG00000001654
zonotrichia_albicollis ENSZALG00000008847
manacus_vitellinus ENSMVIG00005008756
cyanistes_caeruleus ENSCCEG00000023201
ficedula_albicollis ENSFALG00000014066
lepidothrix_coronata ENSLCOG00000011188
melopsittacus_undulatus ENSMUNG00000006432
calidris_pygmaea ENSCPGG00000014852
calidris_pugnax ENSCPUG00000016686
anser_brachyrhynchus ENSABRG00000021461
anas_platyrhynchos_platyrhynchos ENSAPLG00000029301
gallus_gallus ENSGALG00000006301
coturnix_japonica ENSCJPG00005010249
numida_meleagris ENSNMEG00000012333
apteryx_owenii ENSAOWG00000008887
apteryx_rowi ENSARWG00000002668
apteryx_haastii ENSAHAG00000012205
dromaius_novaehollandiae ENSDNVG00000019198
nothoprocta_perdicaria ENSNPEG00000012832
crocodylus_porosus ENSCPRG00005010446
pogona_vitticeps ENSPVIG00000009603
anolis_carolinensis ENSACAG00000003614
notechis_scutatus ENSNSUG00000014626
salvator_merianae ENSSMRG00000016784
xenopus_tropicalis ENSXETG00000021748
latimeria_chalumnae ENSLACG00000006244
tetraodon_nigroviridis ENSTNIG00000018595
takifugu_rubripes ENSTRUG00000019976
mola_mola ENSMMOG00000020359
gasterosteus_aculeatus ENSGACG00000014021
labrus_bergylta ENSLBEG00000023677
monopterus_albus ENSMALG00000020981
mastacembelus_armatus ENSMAMG00000002462
anabas_testudineus ENSATEG00000004032
scophthalmus_maximus ENSSMAG00000005332
cynoglossus_semilaevis ENSCSEG00000010563
seriola_dumerili ENSSDUG00000018836
seriola_lalandi_dorsalis ENSSLDG00000010372
amphiprion_ocellaris ENSAOCG00000003773
amphiprion_percula ENSAPEG00000012122
acanthochromis_polyacanthus ENSAPOG00000003313
stegastes_partitus ENSSPAG00000001941
astatotilapia_calliptera ENSACLG00000005572
maylandia_zebra ENSMZEG00005022493
pundamilia_nyererei ENSPNYG00000008352
haplochromis_burtoni ENSHBUG00000003242
neolamprologus_brichardi ENSNBRG00000015332
oreochromis_niloticus ENSONIG00000001386
amphilophus_citrinellus ENSACIG00000005665
fundulus_heteroclitus ENSFHEG00000020255
cyprinodon_variegatus ENSCVAG00000016164
xiphophorus_couchianus ENSXCOG00000016516
xiphophorus_maculatus ENSXMAG00000009432
gambusia_affinis ENSGAFG00000018011
poecilia_mexicana ENSPMEG00000007661
poecilia_formosa ENSPFOG00000011740
poecilia_latipinna ENSPLAG00000020591
poecilia_reticulata ENSPREG00000008074
kryptolebias_marmoratus ENSKMAG00000019090
oryzias_latipes_asm223467v1 ENSORLG00000004931
oryzias_latipes_asm223471v1 ENSORLG00020005598
oryzias_latipes_asm223469v1 ENSORLG00015018921
oryzias_melastigma ENSOMEG00000023993
hippocampus_comes ENSHCOG00000006483
periophthalmus_magnuspinnatus ENSPMGG00000004638
gadus_morhua ENSGMOG00000004649
esox_lucius ENSELUG00000020887
pygocentrus_nattereri ENSPNAG00000010769
astyanax_mexicanus ENSAMXG00000003921
ictalurus_punctatus ENSIPUG00000019197
danio_rerio ENSDARG00000102512
scleropages_formosus ENSSFOG00015018842
paramormyrops_kingsleyae ENSPKIG00000001559
lepisosteus_oculatus ENSLOCG00000003965
piliocolobus_tephrosceles ENSPTEG00000004841
petromyzon_marinus ENSPMAG00000002064
eptatretus_burgeri ENSEBUG00000000322
ciona_intestinalis ENSCING00000021810
drosophila_melanogaster FBgn0035166
caenorhabditis_elegans_strain_n2 WBGene00007387
