apteryx_owenii ENSAOWG00000015540
apteryx_haastii ENSAHAG00000010824
apteryx_rowi ENSARWG00000003076
dromaius_novaehollandiae ENSDNVG00000015835
nothoprocta_perdicaria ENSNPEG00000012045
gallus_gallus ENSGALG00000003325
coturnix_japonica ENSCJPG00005019926
meleagris_gallopavo ENSMGAG00000003253
numida_meleagris ENSNMEG00000014668
anas_platyrhynchos_platyrhynchos ENSAPLG00000023009
calidris_pygmaea ENSCPGG00000002478
calidris_pugnax ENSCPUG00000007629
taeniopygia_guttata ENSTGUG00000005369
lonchura_striata_domestica ENSLSDG00000005382
parus_major ENSPMJG00000003197
cyanistes_caeruleus ENSCCEG00000023521
serinus_canaria ENSSCAG00000009734
ficedula_albicollis ENSFALG00000009276
junco_hyemalis ENSJHYG00000011477
zonotrichia_albicollis ENSZALG00000014746
lepidothrix_coronata ENSLCOG00000010430
manacus_vitellinus ENSMVIG00005002588
melopsittacus_undulatus ENSMUNG00000015517
crocodylus_porosus ENSCPRG00005017724
gopherus_agassizii ENSGAGG00000007811
chelonoidis_abingdonii ENSCABG00000007704
chrysemys_picta_bellii ENSCPBG00000025967
pelodiscus_sinensis ENSPSIG00000009479
pogona_vitticeps ENSPVIG00000015475
anolis_carolinensis ENSACAG00000015432
notechis_scutatus ENSNSUG00000011795
salvator_merianae ENSSMRG00000018530
sphenodon_punctatus ENSSPUG00000012745
sarcophilus_harrisii ENSSHAG00000015376
sarcophilus_harrisii ENSSHAG00000014155
phascolarctos_cinereus ENSPCIG00000010982
monodelphis_domestica ENSMODG00000012475
microtus_ochrogaster ENSMOCG00000016033
peromyscus_maniculatus_bairdii ENSPEMG00000015049
rattus_norvegicus ENSRNOG00000050970
mus_spicilegus ENSMSIG00000018884
ictidomys_tridecemlineatus ENSSTOG00000021810
tupaia_belangeri ENSTBEG00000013089
pan_troglodytes ENSPTRG00000045584
nomascus_leucogenys ENSNLEG00000031255
rhinopithecus_bieti ENSRBIG00000033024
theropithecus_gelada ENSTGEG00000026982
cebus_capucinus_imitator ENSCCAG00000024438
ornithorhynchus_anatinus ENSOANG00000015334
phascolarctos_cinereus ENSPCIG00000016193
sarcophilus_harrisii ENSSHAG00000008429
xenopus_tropicalis ENSXETG00000005820
latimeria_chalumnae ENSLACG00000017192
astyanax_mexicanus ENSAMXG00000035373
pygocentrus_nattereri ENSPNAG00000015657
ictalurus_punctatus ENSIPUG00000016040
danio_rerio ENSDARG00000105231
takifugu_rubripes ENSTRUG00000018497
tetraodon_nigroviridis ENSTNIG00000013507
mola_mola ENSMMOG00000008717
labrus_bergylta ENSLBEG00000007562
gasterosteus_aculeatus ENSGACG00000015630
amphiprion_ocellaris ENSAOCG00000001020
amphiprion_percula ENSAPEG00000006170
stegastes_partitus ENSSPAG00000016451
astatotilapia_calliptera ENSACLG00000024907
maylandia_zebra ENSMZEG00005007800
pundamilia_nyererei ENSPNYG00000004269
haplochromis_burtoni ENSHBUG00000011847
neolamprologus_brichardi ENSNBRG00000019148
oreochromis_niloticus ENSONIG00000015347
amphilophus_citrinellus ENSACIG00000008046
fundulus_heteroclitus ENSFHEG00000007384
cyprinodon_variegatus ENSCVAG00000006925
xiphophorus_maculatus ENSXMAG00000002138
xiphophorus_couchianus ENSXCOG00000011587
gambusia_affinis ENSGAFG00000004089
poecilia_mexicana ENSPMEG00000021195
poecilia_formosa ENSPFOG00000005772
poecilia_latipinna ENSPLAG00000014991
poecilia_reticulata ENSPREG00000017727
kryptolebias_marmoratus ENSKMAG00000009875
oryzias_latipes_asm223471v1 ENSORLG00020015242
oryzias_latipes_asm223469v1 ENSORLG00015002760
oryzias_latipes_asm223467v1 ENSORLG00000001558
oryzias_melastigma ENSOMEG00000019347
monopterus_albus ENSMALG00000004179
mastacembelus_armatus ENSMAMG00000011663
anabas_testudineus ENSATEG00000004467
seriola_dumerili ENSSDUG00000023477
cynoglossus_semilaevis ENSCSEG00000012018
seriola_lalandi_dorsalis ENSSLDG00000007888
scophthalmus_maximus ENSSMAG00000013718
hippocampus_comes ENSHCOG00000003265
periophthalmus_magnuspinnatus ENSPMGG00000017204
gadus_morhua ENSGMOG00000018221
esox_lucius ENSELUG00000002825
labrus_bergylta ENSLBEG00000014052
gasterosteus_aculeatus ENSGACG00000008249
mola_mola ENSMMOG00000017120
astatotilapia_calliptera ENSACLG00000023880
maylandia_zebra ENSMZEG00005000983
pundamilia_nyererei ENSPNYG00000014428
neolamprologus_brichardi ENSNBRG00000008095
amphilophus_citrinellus ENSACIG00000001674
cyprinodon_variegatus ENSCVAG00000023010
fundulus_heteroclitus ENSFHEG00000017573
poecilia_latipinna ENSPLAG00000018008
poecilia_latipinna ENSPLAG00000001656
poecilia_latipinna ENSPLAG00000008214
poecilia_mexicana ENSPMEG00000018562
poecilia_mexicana ENSPMEG00000004271
poecilia_mexicana ENSPMEG00000009193
xiphophorus_maculatus ENSXMAG00000021676
poecilia_reticulata ENSPREG00000021252
xiphophorus_couchianus ENSXCOG00000001048
gambusia_affinis ENSGAFG00000018518
kryptolebias_marmoratus ENSKMAG00000018746
oryzias_latipes_asm223467v1 ENSORLG00000025614
oryzias_latipes_asm223471v1 ENSORLG00020017199
oryzias_latipes_asm223469v1 ENSORLG00015005791
oryzias_melastigma ENSOMEG00000001661
amphiprion_percula ENSAPEG00000024620
