chelonoidis_abingdonii ENSCABG00000022863
gopherus_agassizii ENSGAGG00000024643
pelodiscus_sinensis ENSPSIG00000014293
lepidothrix_coronata ENSLCOG00000010341
manacus_vitellinus ENSMVIG00005001255
taeniopygia_guttata ENSTGUG00000013249
gallus_gallus ENSGALG00000040276
coturnix_japonica ENSCJPG00005002743
meleagris_gallopavo ENSMGAG00000014267
numida_meleagris ENSNMEG00000008561
anser_brachyrhynchus ENSABRG00000003191
calidris_pugnax ENSCPUG00000010260
melopsittacus_undulatus ENSMUNG00000010589
ficedula_albicollis ENSFALG00000001493
junco_hyemalis ENSJHYG00000005186
serinus_canaria ENSSCAG00000014170
apteryx_haastii ENSAHAG00000007585
apteryx_rowi ENSARWG00000013239
nothoprocta_perdicaria ENSNPEG00000012654
notechis_scutatus ENSNSUG00000016816
anolis_carolinensis ENSACAG00000013003
salvator_merianae ENSSMRG00000006169
sphenodon_punctatus ENSSPUG00000006640
chrysemys_picta_bellii ENSCPBG00000021680
crocodylus_porosus ENSCPRG00005000966
parus_major ENSPMJG00000012989
cyanistes_caeruleus ENSCCEG00000000454
lonchura_striata_domestica ENSLSDG00000006121
zonotrichia_albicollis ENSZALG00000016371
calidris_pygmaea ENSCPGG00000005971
dromaius_novaehollandiae ENSDNVG00000011701
apteryx_owenii ENSAOWG00000015722
anas_platyrhynchos_platyrhynchos ENSAPLG00000011653
pogona_vitticeps ENSPVIG00000005286
phascolarctos_cinereus ENSPCIG00000024761
notamacropus_eugenii ENSMEUG00000015951
sarcophilus_harrisii ENSSHAG00000009950
monodelphis_domestica ENSMODG00000018912
pan_troglodytes ENSPTRG00000018228
pan_paniscus ENSPPAG00000036423
homo_sapiens ENSG00000124813
pongo_abelii ENSPPYG00000016664
macaca_mulatta ENSMMUG00000019819
macaca_fascicularis ENSMFAG00000036650
chlorocebus_sabaeus ENSCSAG00000012528
cercocebus_atys ENSCATG00000037036
callithrix_jacchus ENSCJAG00000012153
saimiri_boliviensis_boliviensis ENSSBOG00000032519
aotus_nancymaae ENSANAG00000034292
urocitellus_parryii ENSUPAG00010004197
ictidomys_tridecemlineatus ENSSTOG00000010163
spermophilus_dauricus ENSSDAG00000001818
sorex_araneus ENSSARG00000001376
erinaceus_europaeus ENSEEUG00000009243
choloepus_hoffmanni ENSCHOG00000005639
oryctolagus_cuniculus ENSOCUG00000011739
ochotona_princeps ENSOPRG00000002943
cavia_porcellus ENSCPOG00000005277
cavia_aperea ENSCAPG00000005178
chinchilla_lanigera ENSCLAG00000010695
octodon_degus ENSODEG00000015699
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011154
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010505
fukomys_damarensis ENSFDAG00000007350
dipodomys_ordii ENSDORG00000007645
capra_hircus ENSCHIG00000016080
bos_taurus ENSBTAG00000004104
tursiops_truncatus ENSTTRG00000006943
vicugna_pacos ENSVPAG00000003613
sus_scrofa ENSSSCG00000001710
castor_canadensis ENSCCNG00000015627
ursus_maritimus ENSUMAG00000020197
bison_bison_bison ENSBBBG00000005249
bos_mutus ENSBMUG00000011236
panthera_pardus ENSPPRG00000013352
equus_caballus ENSECAG00000020875
equus_asinus_asinus ENSEASG00005003762
propithecus_coquereli ENSPCOG00000010909
prolemur_simus ENSPSMG00000019192
gorilla_gorilla ENSGGOG00000012890
nomascus_leucogenys ENSNLEG00000003611
papio_anubis ENSPANG00000006186
theropithecus_gelada ENSTGEG00000029682
mandrillus_leucophaeus ENSMLEG00000029720
macaca_nemestrina ENSMNEG00000042849
rhinopithecus_bieti ENSRBIG00000027691
rhinopithecus_roxellana ENSRROG00000037385
piliocolobus_tephrosceles ENSPTEG00000012167
colobus_angolensis_palliatus ENSCANG00000034008
cebus_capucinus_imitator ENSCCAG00000001931
cricetulus_griseus_crigri-picr ENSCGRG00015005544
mus_spicilegus ENSMSIG00000023769
ursus_americanus ENSUAMG00000019962
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008399
cricetulus_griseus_crigri_1.0 ENSCGRG00000006109
