pan_troglodytes ENSPTRG00000044911
gorilla_gorilla ENSGGOG00000014420
nomascus_leucogenys ENSNLEG00000006746
rhinopithecus_bieti ENSRBIG00000030690
rhinopithecus_roxellana ENSRROG00000041749
colobus_angolensis_palliatus ENSCANG00000006745
macaca_fascicularis ENSMFAG00000001682
macaca_nemestrina ENSMNEG00000029781
papio_anubis ENSPANG00000007530
mandrillus_leucophaeus ENSMLEG00000035893
chlorocebus_sabaeus ENSCSAG00000014418
theropithecus_gelada ENSTGEG00000020000
macaca_mulatta ENSMMUG00000003809
homo_sapiens ENSG00000243543
pan_paniscus ENSPPAG00000032127
callithrix_jacchus ENSCJAG00000039425
cebus_capucinus_imitator ENSCCAG00000015992
saimiri_boliviensis_boliviensis ENSSBOG00000034917
aotus_nancymaae ENSANAG00000024484
carlito_syrichta ENSTSYG00000028440
echinops_telfairi ENSETEG00000006621
