phascolarctos_cinereus ENSPCIG00000034580
notamacropus_eugenii ENSMEUG00000014850
sarcophilus_harrisii ENSSHAG00000018717
monodelphis_domestica ENSMODG00000028455
loxodonta_africana ENSLAFG00000015373
procavia_capensis ENSPCAG00000004176
echinops_telfairi ENSETEG00000012386
dasypus_novemcinctus ENSDNOG00000046193
capra_hircus ENSCHIG00000022706
ovis_aries ENSOARG00000006060
bison_bison_bison ENSBBBG00000009763
bos_taurus ENSBTAG00000019254
vicugna_pacos ENSVPAG00000009953
sus_scrofa ENSSSCG00000005727
tursiops_truncatus ENSTTRG00000014086
equus_caballus ENSECAG00000020370
equus_asinus_asinus ENSEASG00005009838
mustela_putorius_furo ENSMPUG00000012533
neovison_vison ENSNVIG00000018524
ailuropoda_melanoleuca ENSAMEG00000004104
canis_lupus_familiaris ENSCAFG00000019893
canis_lupus_dingo ENSCAFG00020024540
vulpes_vulpes ENSVVUG00000028394
panthera_pardus ENSPPRG00000013940
panthera_tigris_altaica ENSPTIG00000008549
felis_catus ENSFCAG00000024893
erinaceus_europaeus ENSEEUG00000015444
pteropus_vampyrus ENSPVAG00000002042
callithrix_jacchus ENSCJAG00000018226
cebus_capucinus_imitator ENSCCAG00000027429
saimiri_boliviensis_boliviensis ENSSBOG00000014688
pan_paniscus ENSPPAG00000028346
pan_troglodytes ENSPTRG00000021497
homo_sapiens ENSG00000188523
gorilla_gorilla ENSGGOG00000008297
pongo_abelii ENSPPYG00000019710
nomascus_leucogenys ENSNLEG00000012857
rhinopithecus_roxellana ENSRROG00000041245
rhinopithecus_bieti ENSRBIG00000038278
piliocolobus_tephrosceles ENSPTEG00000038946
colobus_angolensis_palliatus ENSCANG00000030029
macaca_mulatta ENSMMUG00000004588
papio_anubis ENSPANG00000025989
macaca_nemestrina ENSMNEG00000039824
macaca_fascicularis ENSMFAG00000001992
chlorocebus_sabaeus ENSCSAG00000014940
cercocebus_atys ENSCATG00000032071
theropithecus_gelada ENSTGEG00000013609
mandrillus_leucophaeus ENSMLEG00000031332
aotus_nancymaae ENSANAG00000020872
oryctolagus_cuniculus ENSOCUG00000029220
ochotona_princeps ENSOPRG00000002949
mus_spicilegus ENSMSIG00000010110
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000079502
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024279
