labrus_bergylta ENSLBEG00000015052
gasterosteus_aculeatus ENSGACG00000009895
takifugu_rubripes ENSTRUG00000009392
tetraodon_nigroviridis ENSTNIG00000015411
mola_mola ENSMMOG00000018221
monopterus_albus ENSMALG00000010801
mastacembelus_armatus ENSMAMG00000013014
anabas_testudineus ENSATEG00000005253
seriola_dumerili ENSSDUG00000015337
seriola_lalandi_dorsalis ENSSLDG00000002915
scophthalmus_maximus ENSSMAG00000010242
amphiprion_percula ENSAPEG00000019935
amphiprion_ocellaris ENSAOCG00000020199
acanthochromis_polyacanthus ENSAPOG00000021943
stegastes_partitus ENSSPAG00000021744
pundamilia_nyererei ENSPNYG00000019157
maylandia_zebra ENSMZEG00005017209
haplochromis_burtoni ENSHBUG00000012208
astatotilapia_calliptera ENSACLG00000003724
neolamprologus_brichardi ENSNBRG00000003589
oreochromis_niloticus ENSONIG00000013745
amphilophus_citrinellus ENSACIG00000021135
xiphophorus_maculatus ENSXMAG00000007224
xiphophorus_couchianus ENSXCOG00000016831
gambusia_affinis ENSGAFG00000011873
poecilia_formosa ENSPFOG00000017613
poecilia_latipinna ENSPLAG00000019331
poecilia_reticulata ENSPREG00000002905
cyprinodon_variegatus ENSCVAG00000013047
fundulus_heteroclitus ENSFHEG00000005975
oryzias_latipes_asm223467v1 ENSORLG00000008983
oryzias_latipes_asm223471v1 ENSORLG00020011082
oryzias_latipes_asm223469v1 ENSORLG00015022983
oryzias_melastigma ENSOMEG00000005068
cynoglossus_semilaevis ENSCSEG00000016555
cynoglossus_semilaevis ENSCSEG00000013836
scophthalmus_maximus ENSSMAG00000010274
poecilia_mexicana ENSPMEG00000020136
poecilia_mexicana ENSPMEG00000020102
poecilia_latipinna ENSPLAG00000004547
hippocampus_comes ENSHCOG00000000430
periophthalmus_magnuspinnatus ENSPMGG00000021948
gadus_morhua ENSGMOG00000010684
esox_lucius ENSELUG00000001671
danio_rerio ENSDARG00000100353
pygocentrus_nattereri ENSPNAG00000006794
astyanax_mexicanus ENSAMXG00000038906
ictalurus_punctatus ENSIPUG00000019194
danio_rerio ENSDARG00000061379
scleropages_formosus ENSSFOG00015005457
paramormyrops_kingsleyae ENSPKIG00000015594
lepisosteus_oculatus ENSLOCG00000005987
chrysemys_picta_bellii ENSCPBG00000027574
gopherus_agassizii ENSGAGG00000000961
ficedula_albicollis ENSFALG00000009891
ficedula_albicollis ENSFALG00000009897
taeniopygia_guttata ENSTGUG00000003634
taeniopygia_guttata ENSTGUG00000003671
lonchura_striata_domestica ENSLSDG00000001221
serinus_canaria ENSSCAG00000007021
zonotrichia_albicollis ENSZALG00000003247
parus_major ENSPMJG00000016131
cyanistes_caeruleus ENSCCEG00000016822
manacus_vitellinus ENSMVIG00005014800
lepidothrix_coronata ENSLCOG00000000029
calidris_pugnax ENSCPUG00000014861
calidris_pygmaea ENSCPGG00000006225
anas_platyrhynchos_platyrhynchos ENSAPLG00000023658
anser_brachyrhynchus ENSABRG00000022583
gallus_gallus ENSGALG00000026553
coturnix_japonica ENSCJPG00005008010
numida_meleagris ENSNMEG00000008198
melopsittacus_undulatus ENSMUNG00000013310
nothoprocta_perdicaria ENSNPEG00000016040
nothoprocta_perdicaria ENSNPEG00000016039
apteryx_haastii ENSAHAG00000007732
apteryx_haastii ENSAHAG00000007722
apteryx_owenii ENSAOWG00000001744
apteryx_rowi ENSARWG00000011870
dromaius_novaehollandiae ENSDNVG00000014048
anolis_carolinensis ENSACAG00000016641
notechis_scutatus ENSNSUG00000007222
salvator_merianae ENSSMRG00000001128
pogona_vitticeps ENSPVIG00000011570
ornithorhynchus_anatinus ENSOANG00000031227
pan_paniscus ENSPPAG00000036589
pan_troglodytes ENSPTRG00000023686
homo_sapiens ENSG00000164309
gorilla_gorilla ENSGGOG00000006288
pongo_abelii ENSPPYG00000015591
nomascus_leucogenys ENSNLEG00000012895
papio_anubis ENSPANG00000006609
mandrillus_leucophaeus ENSMLEG00000029723
theropithecus_gelada ENSTGEG00000024743
cercocebus_atys ENSCATG00000030915
macaca_fascicularis ENSMFAG00000000649
macaca_mulatta ENSMMUG00000020733
macaca_nemestrina ENSMNEG00000037356
chlorocebus_sabaeus ENSCSAG00000015197
piliocolobus_tephrosceles ENSPTEG00000035811
colobus_angolensis_palliatus ENSCANG00000036730
rhinopithecus_bieti ENSRBIG00000029005
rhinopithecus_roxellana ENSRROG00000027073
cebus_capucinus_imitator ENSCCAG00000019704
saimiri_boliviensis_boliviensis ENSSBOG00000035707
callithrix_jacchus ENSCJAG00000019709
aotus_nancymaae ENSANAG00000027112
carlito_syrichta ENSTSYG00000026341
propithecus_coquereli ENSPCOG00000025300
microcebus_murinus ENSMICG00000017061
prolemur_simus ENSPSMG00000022711
otolemur_garnettii ENSOGAG00000012460
tupaia_belangeri ENSTBEG00000017127
urocitellus_parryii ENSUPAG00010014213
spermophilus_dauricus ENSSDAG00000011492
marmota_marmota_marmota ENSMMMG00000007285
chinchilla_lanigera ENSCLAG00000009334
cavia_porcellus ENSCPOG00000036038
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011995
castor_canadensis ENSCCNG00000023714
dipodomys_ordii ENSDORG00000026339
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000047419
mus_spicilegus ENSMSIG00000012218
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019661
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015855
rattus_norvegicus ENSRNOG00000023803
meriones_unguiculatus ENSMUGG00000020449
meriones_unguiculatus ENSMUGG00000020649
peromyscus_maniculatus_bairdii ENSPEMG00000020808
microtus_ochrogaster ENSMOCG00000020302
cricetulus_griseus_crigri-picr ENSCGRG00015013436
cricetulus_griseus_crigri_1.0 ENSCGRG00000004934
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003968
nannospalax_galili ENSNGAG00000019733
jaculus_jaculus ENSJJAG00000020442
oryctolagus_cuniculus ENSOCUG00000001264
ochotona_princeps ENSOPRG00000015145
myotis_lucifugus ENSMLUG00000011014
pteropus_vampyrus ENSPVAG00000001807
ursus_americanus ENSUAMG00000002888
ursus_maritimus ENSUMAG00000002136
ailuropoda_melanoleuca ENSAMEG00000015633
mustela_putorius_furo ENSMPUG00000004971
neovison_vison ENSNVIG00000002033
canis_lupus_familiaris ENSCAFG00000009031
canis_lupus_dingo ENSCAFG00020026312
vulpes_vulpes ENSVVUG00000024975
panthera_tigris_altaica ENSPTIG00000014447
panthera_pardus ENSPPRG00000010137
felis_catus ENSFCAG00000000223
equus_asinus_asinus ENSEASG00005002003
equus_caballus ENSECAG00000034911
bos_mutus ENSBMUG00000017368
bison_bison_bison ENSBBBG00000024715
bos_taurus ENSBTAG00000006823
capra_hircus ENSCHIG00000026691
ovis_aries ENSOARG00000017434
tursiops_truncatus ENSTTRG00000012976
sus_scrofa ENSSSCG00000026098
vicugna_pacos ENSVPAG00000009403
sorex_araneus ENSSARG00000011396
erinaceus_europaeus ENSEEUG00000007554
choloepus_hoffmanni ENSCHOG00000013349
dasypus_novemcinctus ENSDNOG00000040392
loxodonta_africana ENSLAFG00000029991
loxodonta_africana ENSLAFG00000013738
procavia_capensis ENSPCAG00000008375
echinops_telfairi ENSETEG00000018935
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018776
ornithorhynchus_anatinus ENSOANG00000009907
phascolarctos_cinereus ENSPCIG00000000433
notamacropus_eugenii ENSMEUG00000003520
monodelphis_domestica ENSMODG00000019711
sarcophilus_harrisii ENSSHAG00000012414
ornithorhynchus_anatinus ENSOANG00000007887
latimeria_chalumnae ENSLACG00000014586
eptatretus_burgeri ENSEBUG00000012016
