labrus_bergylta ENSLBEG00000028578
gasterosteus_aculeatus ENSGACG00000002493
mola_mola ENSMMOG00000018757
poecilia_latipinna ENSPLAG00000020128
poecilia_reticulata ENSPREG00000015090
poecilia_formosa ENSPFOG00000006190
xiphophorus_maculatus ENSXMAG00000020914
xiphophorus_maculatus ENSXMAG00000027592
xiphophorus_couchianus ENSXCOG00000006681
xiphophorus_couchianus ENSXCOG00000016091
poecilia_mexicana ENSPMEG00000006511
fundulus_heteroclitus ENSFHEG00000003508
cyprinodon_variegatus ENSCVAG00000007668
kryptolebias_marmoratus ENSKMAG00000000120
oryzias_latipes_asm223467v1 ENSORLG00000007203
oryzias_latipes_asm223469v1 ENSORLG00015019595
oryzias_latipes_asm223471v1 ENSORLG00020019076
oryzias_melastigma ENSOMEG00000013447
amphiprion_ocellaris ENSAOCG00000001943
amphiprion_percula ENSAPEG00000023707
acanthochromis_polyacanthus ENSAPOG00000022067
stegastes_partitus ENSSPAG00000010178
seriola_dumerili ENSSDUG00000003545
seriola_lalandi_dorsalis ENSSLDG00000009835
scophthalmus_maximus ENSSMAG00000018498
scophthalmus_maximus ENSSMAG00000018525
monopterus_albus ENSMALG00000008264
mastacembelus_armatus ENSMAMG00000022897
anabas_testudineus ENSATEG00000015121
hippocampus_comes ENSHCOG00000010754
cynoglossus_semilaevis ENSCSEG00000001658
cynoglossus_semilaevis ENSCSEG00000012381
cynoglossus_semilaevis ENSCSEG00000007783
maylandia_zebra ENSMZEG00005021183
pundamilia_nyererei ENSPNYG00000022463
astatotilapia_calliptera ENSACLG00000022044
haplochromis_burtoni ENSHBUG00000022526
neolamprologus_brichardi ENSNBRG00000002889
oreochromis_niloticus ENSONIG00000014439
amphilophus_citrinellus ENSACIG00000000677
takifugu_rubripes ENSTRUG00000003646
tetraodon_nigroviridis ENSTNIG00000008140
tetraodon_nigroviridis ENSTNIG00000012742
takifugu_rubripes ENSTRUG00000017494
periophthalmus_magnuspinnatus ENSPMGG00000015346
gadus_morhua ENSGMOG00000008770
esox_lucius ENSELUG00000010849
pygocentrus_nattereri ENSPNAG00000020106
astyanax_mexicanus ENSAMXG00000014898
ictalurus_punctatus ENSIPUG00000011491
ictalurus_punctatus ENSIPUG00000017752
danio_rerio ENSDARG00000020158
paramormyrops_kingsleyae ENSPKIG00000010880
scleropages_formosus ENSSFOG00015016131
chelonoidis_abingdonii ENSCABG00000018496
gopherus_agassizii ENSGAGG00000013358
chrysemys_picta_bellii ENSCPBG00000015199
pelodiscus_sinensis ENSPSIG00000005279
apteryx_haastii ENSAHAG00000008515
apteryx_rowi ENSARWG00000016333
apteryx_owenii ENSAOWG00000011707
dromaius_novaehollandiae ENSDNVG00000010743
nothoprocta_perdicaria ENSNPEG00000003859
calidris_pygmaea ENSCPGG00000017603
calidris_pugnax ENSCPUG00000009873
melopsittacus_undulatus ENSMUNG00000006489
taeniopygia_guttata ENSTGUG00000001199
lonchura_striata_domestica ENSLSDG00000008963
serinus_canaria ENSSCAG00000010084
zonotrichia_albicollis ENSZALG00000015574
junco_hyemalis ENSJHYG00000009858
parus_major ENSPMJG00000006367
cyanistes_caeruleus ENSCCEG00000014339
ficedula_albicollis ENSFALG00000007301
lepidothrix_coronata ENSLCOG00000002851
manacus_vitellinus ENSMVIG00005006769
gallus_gallus ENSGALG00000007892
coturnix_japonica ENSCJPG00005004048
meleagris_gallopavo ENSMGAG00000007260
numida_meleagris ENSNMEG00000009461
anas_platyrhynchos_platyrhynchos ENSAPLG00000013595
anser_brachyrhynchus ENSABRG00000003755
crocodylus_porosus ENSCPRG00005009085
pogona_vitticeps ENSPVIG00000023576
anolis_carolinensis ENSACAG00000008944
notechis_scutatus ENSNSUG00000009433
salvator_merianae ENSSMRG00000014070
sphenodon_punctatus ENSSPUG00000016717
saimiri_boliviensis_boliviensis ENSSBOG00000033856
cebus_capucinus_imitator ENSCCAG00000028974
callithrix_jacchus ENSCJAG00000007956
aotus_nancymaae ENSANAG00000031306
pan_paniscus ENSPPAG00000037020
pan_troglodytes ENSPTRG00000002354
gorilla_gorilla ENSGGOG00000002617
homo_sapiens ENSG00000077327
pongo_abelii ENSPPYG00000002145
nomascus_leucogenys ENSNLEG00000012859
papio_anubis ENSPANG00000023098
theropithecus_gelada ENSTGEG00000004299
cercocebus_atys ENSCATG00000041688
mandrillus_leucophaeus ENSMLEG00000043377
chlorocebus_sabaeus ENSCSAG00000012459
macaca_fascicularis ENSMFAG00000001145
macaca_nemestrina ENSMNEG00000042586
macaca_mulatta ENSMMUG00000000882
piliocolobus_tephrosceles ENSPTEG00000031884
colobus_angolensis_palliatus ENSCANG00000032167
rhinopithecus_roxellana ENSRROG00000045783
rhinopithecus_bieti ENSRBIG00000032852
carlito_syrichta ENSTSYG00000013285
prolemur_simus ENSPSMG00000001313
propithecus_coquereli ENSPCOG00000024561
microcebus_murinus ENSMICG00000000271
otolemur_garnettii ENSOGAG00000011624
tupaia_belangeri ENSTBEG00000005628
vicugna_pacos ENSVPAG00000006226
ursus_americanus ENSUAMG00000021851
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010359
cricetulus_griseus_crigri_1.0 ENSCGRG00000009534
cricetulus_griseus_crigri-picr ENSCGRG00015009789
mesocricetus_auratus ENSMAUG00000001759
microtus_ochrogaster ENSMOCG00000018179
peromyscus_maniculatus_bairdii ENSPEMG00000026249
mus_spicilegus ENSMSIG00000017457
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022783
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021390
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020495
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016200
rattus_norvegicus ENSRNOG00000025787
meriones_unguiculatus ENSMUGG00000009678
nannospalax_galili ENSNGAG00000000639
mus_spicilegus ENSMSIG00000002058
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024123
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037708
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023208
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024664
rattus_norvegicus ENSRNOG00000022021
meriones_unguiculatus ENSMUGG00000013108
peromyscus_maniculatus_bairdii ENSPEMG00000026080
microtus_ochrogaster ENSMOCG00000012127
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015624
cricetulus_griseus_crigri_1.0 ENSCGRG00000002337
cricetulus_griseus_crigri-picr ENSCGRG00015023253
mesocricetus_auratus ENSMAUG00000016297
nannospalax_galili ENSNGAG00000005709
jaculus_jaculus ENSJJAG00000015114
cavia_porcellus ENSCPOG00000007548
cavia_aperea ENSCAPG00000006836
chinchilla_lanigera ENSCLAG00000006120
chinchilla_lanigera ENSCLAG00000006642
cavia_porcellus ENSCPOG00000036027
octodon_degus ENSODEG00000002199
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005164
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012165
fukomys_damarensis ENSFDAG00000021363
castor_canadensis ENSCCNG00000027854
dipodomys_ordii ENSDORG00000005587
urocitellus_parryii ENSUPAG00010005625
spermophilus_dauricus ENSSDAG00000024335
ictidomys_tridecemlineatus ENSSTOG00000001651
marmota_marmota_marmota ENSMMMG00000018052
oryctolagus_cuniculus ENSOCUG00000017094
ochotona_princeps ENSOPRG00000003780
choloepus_hoffmanni ENSCHOG00000012842
dasypus_novemcinctus ENSDNOG00000039057
erinaceus_europaeus ENSEEUG00000011138
sorex_araneus ENSSARG00000005958
pteropus_vampyrus ENSPVAG00000007728
mustela_putorius_furo ENSMPUG00000012067
neovison_vison ENSNVIG00000003038
ursus_maritimus ENSUMAG00000013681
ailuropoda_melanoleuca ENSAMEG00000006244
canis_lupus_familiaris ENSCAFG00000004174
canis_lupus_dingo ENSCAFG00020026153
vulpes_vulpes ENSVVUG00000010513
equus_caballus ENSECAG00000012645
equus_asinus_asinus ENSEASG00005006971
panthera_pardus ENSPPRG00000001665
panthera_tigris_altaica ENSPTIG00000020250
felis_catus ENSFCAG00000005488
myotis_lucifugus ENSMLUG00000000083
tursiops_truncatus ENSTTRG00000006547
sus_scrofa ENSSSCG00000011080
ovis_aries ENSOARG00000001666
capra_hircus ENSCHIG00000025023
bos_mutus ENSBMUG00000025336
bos_taurus ENSBTAG00000033291
bison_bison_bison ENSBBBG00000007604
procavia_capensis ENSPCAG00000013827
echinops_telfairi ENSETEG00000014439
loxodonta_africana ENSLAFG00000005189
notamacropus_eugenii ENSMEUG00000010236
phascolarctos_cinereus ENSPCIG00000025652
sarcophilus_harrisii ENSSHAG00000012425
monodelphis_domestica ENSMODG00000009058
ornithorhynchus_anatinus ENSOANG00000005697
latimeria_chalumnae ENSLACG00000011254
xenopus_tropicalis ENSXETG00000007384
lepisosteus_oculatus ENSLOCG00000011816
piliocolobus_tephrosceles ENSPTEG00000028665
eptatretus_burgeri ENSEBUG00000003932
ciona_intestinalis ENSCING00000023881
ciona_intestinalis ENSCING00000003456
ciona_savignyi ENSCSAVG00000003311
