mola_mola ENSMMOG00000018783
labrus_bergylta ENSLBEG00000004567
seriola_lalandi_dorsalis ENSSLDG00000010199
seriola_dumerili ENSSDUG00000017137
cynoglossus_semilaevis ENSCSEG00000001985
amphilophus_citrinellus ENSACIG00000015057
monopterus_albus ENSMALG00000015275
poecilia_reticulata ENSPREG00000002225
gambusia_affinis ENSGAFG00000002302
fundulus_heteroclitus ENSFHEG00000009273
anabas_testudineus ENSATEG00000010190
xiphophorus_maculatus ENSXMAG00000029853
xiphophorus_couchianus ENSXCOG00000004344
kryptolebias_marmoratus ENSKMAG00000003282
oryzias_latipes_asm223469v1 ENSORLG00015021342
oryzias_latipes_asm223469v1 ENSORLG00015019866
pundamilia_nyererei ENSPNYG00000019407
maylandia_zebra ENSMZEG00005016129
mastacembelus_armatus ENSMAMG00000022752
neolamprologus_brichardi ENSNBRG00000000308
astatotilapia_calliptera ENSACLG00000001500
oryzias_latipes_asm223467v1 ENSORLG00000024504
oryzias_latipes_asm223471v1 ENSORLG00020000086
oryzias_melastigma ENSOMEG00000019701
scophthalmus_maximus ENSSMAG00000006065
stegastes_partitus ENSSPAG00000007118
amphiprion_percula ENSAPEG00000016387
periophthalmus_magnuspinnatus ENSPMGG00000006673
esox_lucius ENSELUG00000006355
ictalurus_punctatus ENSIPUG00000004455
pygocentrus_nattereri ENSPNAG00000028459
scleropages_formosus ENSSFOG00015000969
paramormyrops_kingsleyae ENSPKIG00000014558
