gallus_gallus ENSGALG00000003126
coturnix_japonica ENSCJPG00005014005
numida_meleagris ENSNMEG00000018269
anser_brachyrhynchus ENSABRG00000020899
anas_platyrhynchos_platyrhynchos ENSAPLG00000001331
calidris_pygmaea ENSCPGG00000004087
calidris_pugnax ENSCPUG00000017355
melopsittacus_undulatus ENSMUNG00000009512
zonotrichia_albicollis ENSZALG00000012386
manacus_vitellinus ENSMVIG00005016047
ficedula_albicollis ENSFALG00000012969
parus_major ENSPMJG00000007008
cyanistes_caeruleus ENSCCEG00000004594
junco_hyemalis ENSJHYG00000003906
taeniopygia_guttata ENSTGUG00000011479
serinus_canaria ENSSCAG00000004444
lepidothrix_coronata ENSLCOG00000016117
meleagris_gallopavo ENSMGAG00000003739
meleagris_gallopavo ENSMGAG00000017354
lonchura_striata_domestica ENSLSDG00000008887
cyanistes_caeruleus ENSCCEG00000008644
apteryx_owenii ENSAOWG00000008838
apteryx_haastii ENSAHAG00000013876
apteryx_rowi ENSARWG00000003197
dromaius_novaehollandiae ENSDNVG00000016985
nothoprocta_perdicaria ENSNPEG00000009248
crocodylus_porosus ENSCPRG00005003197
gopherus_agassizii ENSGAGG00000005898
chelonoidis_abingdonii ENSCABG00000008098
chrysemys_picta_bellii ENSCPBG00000025372
pelodiscus_sinensis ENSPSIG00000013711
pogona_vitticeps ENSPVIG00000002543
anolis_carolinensis ENSACAG00000009921
notechis_scutatus ENSNSUG00000004236
salvator_merianae ENSSMRG00000020822
sphenodon_punctatus ENSSPUG00000016797
lonchura_striata_domestica ENSLSDG00000001489
bos_mutus ENSBMUG00000021361
bos_taurus ENSBTAG00000012647
bison_bison_bison ENSBBBG00000010300
capra_hircus ENSCHIG00000025711
ovis_aries ENSOARG00000019232
tursiops_truncatus ENSTTRG00000010092
vicugna_pacos ENSVPAG00000004261
sus_scrofa ENSSSCG00000016160
erinaceus_europaeus ENSEEUG00000009967
equus_caballus ENSECAG00000022865
equus_asinus_asinus ENSEASG00005013381
mustela_putorius_furo ENSMPUG00000007892
neovison_vison ENSNVIG00000009625
ailuropoda_melanoleuca ENSAMEG00000007301
canis_lupus_familiaris ENSCAFG00000023258
vulpes_vulpes ENSVVUG00000009194
panthera_pardus ENSPPRG00000021619
panthera_tigris_altaica ENSPTIG00000007031
felis_catus ENSFCAG00000027902
sorex_araneus ENSSARG00000008570
pteropus_vampyrus ENSPVAG00000007780
choloepus_hoffmanni ENSCHOG00000012042
procavia_capensis ENSPCAG00000016918
myotis_lucifugus ENSMLUG00000016092
myotis_lucifugus ENSMLUG00000023988
myotis_lucifugus ENSMLUG00000022171
ursus_americanus ENSUAMG00000027403
canis_lupus_dingo ENSCAFG00020027318
prolemur_simus ENSPSMG00000002053
microcebus_murinus ENSMICG00000036699
propithecus_coquereli ENSPCOG00000027398
pan_paniscus ENSPPAG00000041527
pan_troglodytes ENSPTRG00000012883
gorilla_gorilla ENSGGOG00000014309
homo_sapiens ENSG00000178568
