eptatretus_burgeri ENSEBUG00000015065
petromyzon_marinus ENSPMAG00000000256
monopterus_albus ENSMALG00000018141
mastacembelus_armatus ENSMAMG00000006207
anabas_testudineus ENSATEG00000016574
periophthalmus_magnuspinnatus ENSPMGG00000018400
xiphophorus_couchianus ENSXCOG00000005773
xiphophorus_maculatus ENSXMAG00000002532
poecilia_formosa ENSPFOG00000000589
poecilia_mexicana ENSPMEG00000016353
poecilia_latipinna ENSPLAG00000016254
poecilia_reticulata ENSPREG00000011279
gambusia_affinis ENSGAFG00000004876
fundulus_heteroclitus ENSFHEG00000016365
cyprinodon_variegatus ENSCVAG00000010583
kryptolebias_marmoratus ENSKMAG00000005046
oryzias_latipes_asm223469v1 ENSORLG00015010194
oryzias_latipes_asm223471v1 ENSORLG00020014791
oryzias_latipes_asm223467v1 ENSORLG00000008398
oryzias_melastigma ENSOMEG00000003628
maylandia_zebra ENSMZEG00005016414
astatotilapia_calliptera ENSACLG00000022719
haplochromis_burtoni ENSHBUG00000008872
pundamilia_nyererei ENSPNYG00000016781
neolamprologus_brichardi ENSNBRG00000022136
oreochromis_niloticus ENSONIG00000012726
amphilophus_citrinellus ENSACIG00000010964
gasterosteus_aculeatus ENSGACG00000008132
takifugu_rubripes ENSTRUG00000005768
tetraodon_nigroviridis ENSTNIG00000010190
mola_mola ENSMMOG00000007540
labrus_bergylta ENSLBEG00000027918
seriola_lalandi_dorsalis ENSSLDG00000006853
seriola_dumerili ENSSDUG00000009602
cynoglossus_semilaevis ENSCSEG00000016180
scophthalmus_maximus ENSSMAG00000021019
amphiprion_ocellaris ENSAOCG00000006393
amphiprion_percula ENSAPEG00000006250
acanthochromis_polyacanthus ENSAPOG00000005619
stegastes_partitus ENSSPAG00000011586
hippocampus_comes ENSHCOG00000008832
gadus_morhua ENSGMOG00000007534
esox_lucius ENSELUG00000012837
scleropages_formosus ENSSFOG00015021073
paramormyrops_kingsleyae ENSPKIG00000006118
lepisosteus_oculatus ENSLOCG00000002042
anser_brachyrhynchus ENSABRG00000020436
coturnix_japonica ENSCJPG00005011899
calidris_pugnax ENSCPUG00000015642
meleagris_gallopavo ENSMGAG00000005130
gallus_gallus ENSGALG00000042080
numida_meleagris ENSNMEG00000003934
anas_platyrhynchos_platyrhynchos ENSAPLG00000007370
calidris_pygmaea ENSCPGG00000017087
melopsittacus_undulatus ENSMUNG00000005475
manacus_vitellinus ENSMVIG00005019444
lepidothrix_coronata ENSLCOG00000007761
ficedula_albicollis ENSFALG00000009462
junco_hyemalis ENSJHYG00000006029
parus_major ENSPMJG00000011728
cyanistes_caeruleus ENSCCEG00000005389
lonchura_striata_domestica ENSLSDG00000011172
serinus_canaria ENSSCAG00000015723
zonotrichia_albicollis ENSZALG00000007285
apteryx_rowi ENSARWG00000018754
apteryx_haastii ENSAHAG00000006660
apteryx_owenii ENSAOWG00000019501
dromaius_novaehollandiae ENSDNVG00000017270
nothoprocta_perdicaria ENSNPEG00000003239
crocodylus_porosus ENSCPRG00005015771
gopherus_agassizii ENSGAGG00000017809
chelonoidis_abingdonii ENSCABG00000016317
chrysemys_picta_bellii ENSCPBG00000012924
pelodiscus_sinensis ENSPSIG00000012192
sphenodon_punctatus ENSSPUG00000010192
pogona_vitticeps ENSPVIG00000017880
notechis_scutatus ENSNSUG00000016853
salvator_merianae ENSSMRG00000022954
sarcophilus_harrisii ENSSHAG00000003289
monodelphis_domestica ENSMODG00000003455
phascolarctos_cinereus ENSPCIG00000031873
notamacropus_eugenii ENSMEUG00000002157
propithecus_coquereli ENSPCOG00000022097
prolemur_simus ENSPSMG00000000175
otolemur_garnettii ENSOGAG00000014833
pan_paniscus ENSPPAG00000029656
pan_troglodytes ENSPTRG00000010703
homo_sapiens ENSG00000130517
gorilla_gorilla ENSGGOG00000013744
pongo_abelii ENSPPYG00000009738
nomascus_leucogenys ENSNLEG00000006017
macaca_mulatta ENSMMUG00000004406
macaca_fascicularis ENSMFAG00000009200
macaca_nemestrina ENSMNEG00000036180
mandrillus_leucophaeus ENSMLEG00000041283
cercocebus_atys ENSCATG00000033807
papio_anubis ENSPANG00000013956
theropithecus_gelada ENSTGEG00000014196
chlorocebus_sabaeus ENSCSAG00000005365
rhinopithecus_bieti ENSRBIG00000043819
rhinopithecus_roxellana ENSRROG00000040082
colobus_angolensis_palliatus ENSCANG00000031211
piliocolobus_tephrosceles ENSPTEG00000030120
cebus_capucinus_imitator ENSCCAG00000038062
saimiri_boliviensis_boliviensis ENSSBOG00000026995
callithrix_jacchus ENSCJAG00000014176
aotus_nancymaae ENSANAG00000025508
tupaia_belangeri ENSTBEG00000011214
carlito_syrichta ENSTSYG00000026884
mustela_putorius_furo ENSMPUG00000015587
neovison_vison ENSNVIG00000017857
ursus_maritimus ENSUMAG00000009009
ursus_americanus ENSUAMG00000000654
ailuropoda_melanoleuca ENSAMEG00000011170
canis_lupus_dingo ENSCAFG00020012145
canis_lupus_familiaris ENSCAFG00000014891
vulpes_vulpes ENSVVUG00000008129
panthera_tigris_altaica ENSPTIG00000006509
panthera_pardus ENSPPRG00000016192
felis_catus ENSFCAG00000045024
pteropus_vampyrus ENSPVAG00000015380
myotis_lucifugus ENSMLUG00000002092
tursiops_truncatus ENSTTRG00000004348
vicugna_pacos ENSVPAG00000007103
sus_scrofa ENSSSCG00000039684
bos_taurus ENSBTAG00000002566
bos_mutus ENSBMUG00000015728
bison_bison_bison ENSBBBG00000001256
capra_hircus ENSCHIG00000026514
ovis_aries ENSOARG00000012497
equus_asinus_asinus ENSEASG00005006237
equus_caballus ENSECAG00000011676
urocitellus_parryii ENSUPAG00010018652
spermophilus_dauricus ENSSDAG00000010275
ictidomys_tridecemlineatus ENSSTOG00000003948
marmota_marmota_marmota ENSMMMG00000001398
mus_spicilegus ENSMSIG00000032070
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032275
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000056204
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031157
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021622
rattus_norvegicus ENSRNOG00000019639
meriones_unguiculatus ENSMUGG00000013825
peromyscus_maniculatus_bairdii ENSPEMG00000015017
microtus_ochrogaster ENSMOCG00000019971
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016516
cricetulus_griseus_crigri-picr ENSCGRG00015000878
cricetulus_griseus_crigri_1.0 ENSCGRG00000007910
mesocricetus_auratus ENSMAUG00000020690
nannospalax_galili ENSNGAG00000022241
castor_canadensis ENSCCNG00000026319
octodon_degus ENSODEG00000012364
cavia_porcellus ENSCPOG00000031925
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007810
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006686
fukomys_damarensis ENSFDAG00000015504
chinchilla_lanigera ENSCLAG00000010542
oryctolagus_cuniculus ENSOCUG00000025762
ochotona_princeps ENSOPRG00000006394
dasypus_novemcinctus ENSDNOG00000018890
loxodonta_africana ENSLAFG00000029224
