mastacembelus_armatus ENSMAMG00000000662
monopterus_albus ENSMALG00000018016
anabas_testudineus ENSATEG00000001509
scophthalmus_maximus ENSSMAG00000002454
cynoglossus_semilaevis ENSCSEG00000006564
seriola_lalandi_dorsalis ENSSLDG00000019719
seriola_dumerili ENSSDUG00000008956
labrus_bergylta ENSLBEG00000006651
xiphophorus_maculatus ENSXMAG00000002677
xiphophorus_couchianus ENSXCOG00000012330
gambusia_affinis ENSGAFG00000009423
poecilia_formosa ENSPFOG00000002464
poecilia_mexicana ENSPMEG00000004852
poecilia_latipinna ENSPLAG00000000051
poecilia_reticulata ENSPREG00000019165
cyprinodon_variegatus ENSCVAG00000013710
fundulus_heteroclitus ENSFHEG00000002161
kryptolebias_marmoratus ENSKMAG00000004916
oryzias_latipes_asm223469v1 ENSORLG00015008766
oryzias_latipes_asm223467v1 ENSORLG00000007496
oryzias_latipes_asm223471v1 ENSORLG00020003670
oryzias_melastigma ENSOMEG00000003785
haplochromis_burtoni ENSHBUG00000023124
pundamilia_nyererei ENSPNYG00000007604
maylandia_zebra ENSMZEG00005027704
astatotilapia_calliptera ENSACLG00000010831
neolamprologus_brichardi ENSNBRG00000020908
oreochromis_niloticus ENSONIG00000018374
amphilophus_citrinellus ENSACIG00000021402
amphiprion_percula ENSAPEG00000013860
amphiprion_ocellaris ENSAOCG00000004025
acanthochromis_polyacanthus ENSAPOG00000019766
stegastes_partitus ENSSPAG00000013948
takifugu_rubripes ENSTRUG00000004042
tetraodon_nigroviridis ENSTNIG00000008675
mola_mola ENSMMOG00000010509
gasterosteus_aculeatus ENSGACG00000007740
hippocampus_comes ENSHCOG00000004248
periophthalmus_magnuspinnatus ENSPMGG00000009557
gadus_morhua ENSGMOG00000006650
esox_lucius ENSELUG00000022926
pygocentrus_nattereri ENSPNAG00000007097
astyanax_mexicanus ENSAMXG00000040329
ictalurus_punctatus ENSIPUG00000004728
danio_rerio ENSDARG00000076703
paramormyrops_kingsleyae ENSPKIG00000017848
lepisosteus_oculatus ENSLOCG00000009414
zonotrichia_albicollis ENSZALG00000012906
junco_hyemalis ENSJHYG00000018032
serinus_canaria ENSSCAG00000017164
lonchura_striata_domestica ENSLSDG00000016696
taeniopygia_guttata ENSTGUG00000007872
cyanistes_caeruleus ENSCCEG00000017307
parus_major ENSPMJG00000016018
ficedula_albicollis ENSFALG00000007402
lepidothrix_coronata ENSLCOG00000007000
manacus_vitellinus ENSMVIG00005016932
melopsittacus_undulatus ENSMUNG00000014007
calidris_pygmaea ENSCPGG00000018202
calidris_pugnax ENSCPUG00000009195
anser_brachyrhynchus ENSABRG00000013024
anas_platyrhynchos_platyrhynchos ENSAPLG00000003996
coturnix_japonica ENSCJPG00005018864
meleagris_gallopavo ENSMGAG00000007500
gallus_gallus ENSGALG00000005893
numida_meleagris ENSNMEG00000002490
apteryx_owenii ENSAOWG00000003286
apteryx_haastii ENSAHAG00000000622
apteryx_rowi ENSARWG00000006784
dromaius_novaehollandiae ENSDNVG00000010983
crocodylus_porosus ENSCPRG00005000534
gopherus_agassizii ENSGAGG00000011270
chelonoidis_abingdonii ENSCABG00000014477
chrysemys_picta_bellii ENSCPBG00000013598
pelodiscus_sinensis ENSPSIG00000016640
sphenodon_punctatus ENSSPUG00000019321
sphenodon_punctatus ENSSPUG00000019322
anolis_carolinensis ENSACAG00000007774
pogona_vitticeps ENSPVIG00000013489
notechis_scutatus ENSNSUG00000009251
salvator_merianae ENSSMRG00000022769
nothoprocta_perdicaria ENSNPEG00000012731
phascolarctos_cinereus ENSPCIG00000022651
notamacropus_eugenii ENSMEUG00000014670
sarcophilus_harrisii ENSSHAG00000003770
monodelphis_domestica ENSMODG00000010862
microcebus_murinus ENSMICG00000002245
prolemur_simus ENSPSMG00000000276
otolemur_garnettii ENSOGAG00000015501
carlito_syrichta ENSTSYG00000013537
tupaia_belangeri ENSTBEG00000016925
ictidomys_tridecemlineatus ENSSTOG00000016234
urocitellus_parryii ENSUPAG00010003120
spermophilus_dauricus ENSSDAG00000019349
mesocricetus_auratus ENSMAUG00000008109
microtus_ochrogaster ENSMOCG00000018066
meriones_unguiculatus ENSMUGG00000011100
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023303
cricetulus_griseus_crigri_1.0 ENSCGRG00000002816
cricetulus_griseus_crigri-picr ENSCGRG00015005312
peromyscus_maniculatus_bairdii ENSPEMG00000008943
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029796
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029795
mus_spicilegus ENSMSIG00000001904
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042213
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028768
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022519
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022518
rattus_norvegicus ENSRNOG00000011791
nannospalax_galili ENSNGAG00000020215
ochotona_princeps ENSOPRG00000001787
oryctolagus_cuniculus ENSOCUG00000027810
pteropus_vampyrus ENSPVAG00000011087
myotis_lucifugus ENSMLUG00000000543
equus_asinus_asinus ENSEASG00005019241
equus_caballus ENSECAG00000007820
capra_hircus ENSCHIG00000007842
capra_hircus ENSCHIG00000020823
ovis_aries ENSOARG00000002750
bos_mutus ENSBMUG00000021408
bos_taurus ENSBTAG00000006719
bison_bison_bison ENSBBBG00000001556
tursiops_truncatus ENSTTRG00000007247
sus_scrofa ENSSSCG00000010402
vicugna_pacos ENSVPAG00000004711
sorex_araneus ENSSARG00000000328
erinaceus_europaeus ENSEEUG00000002677
neovison_vison ENSNVIG00000004003
mustela_putorius_furo ENSMPUG00000009533
canis_lupus_dingo ENSCAFG00020025177
canis_lupus_familiaris ENSCAFG00000006869
vulpes_vulpes ENSVVUG00000021174
ursus_maritimus ENSUMAG00000016069
ursus_americanus ENSUAMG00000027009
ailuropoda_melanoleuca ENSAMEG00000007628
procavia_capensis ENSPCAG00000002930
echinops_telfairi ENSETEG00000016997
