gallus_gallus ENSGALG00000005519
coturnix_japonica ENSCJPG00005017433
meleagris_gallopavo ENSMGAG00000017191
meleagris_gallopavo ENSMGAG00000006981
numida_meleagris ENSNMEG00000003120
anas_platyrhynchos_platyrhynchos ENSAPLG00000009874
anser_brachyrhynchus ENSABRG00000002573
taeniopygia_guttata ENSTGUG00000007264
lonchura_striata_domestica ENSLSDG00000003852
ficedula_albicollis ENSFALG00000007191
zonotrichia_albicollis ENSZALG00000012929
junco_hyemalis ENSJHYG00000017955
serinus_canaria ENSSCAG00000000304
parus_major ENSPMJG00000015512
cyanistes_caeruleus ENSCCEG00000014693
manacus_vitellinus ENSMVIG00005016589
lepidothrix_coronata ENSLCOG00000003865
melopsittacus_undulatus ENSMUNG00000013541
calidris_pugnax ENSCPUG00000013475
calidris_pygmaea ENSCPGG00000015664
apteryx_owenii ENSAOWG00000009304
apteryx_haastii ENSAHAG00000003752
apteryx_rowi ENSARWG00000003650
dromaius_novaehollandiae ENSDNVG00000003254
nothoprocta_perdicaria ENSNPEG00000012108
crocodylus_porosus ENSCPRG00005002074
gopherus_agassizii ENSGAGG00000022834
chelonoidis_abingdonii ENSCABG00000006593
chrysemys_picta_bellii ENSCPBG00000006301
pelodiscus_sinensis ENSPSIG00000014078
sphenodon_punctatus ENSSPUG00000014415
ornithorhynchus_anatinus ENSOANG00000029792
monodelphis_domestica ENSMODG00000004648
phascolarctos_cinereus ENSPCIG00000015891
notamacropus_eugenii ENSMEUG00000000037
sarcophilus_harrisii ENSSHAG00000000970
ornithorhynchus_anatinus ENSOANG00000020053
ornithorhynchus_anatinus ENSOANG00000001964
ornithorhynchus_anatinus ENSOANG00000030274
loxodonta_africana ENSLAFG00000008166
procavia_capensis ENSPCAG00000009856
echinops_telfairi ENSETEG00000019725
dasypus_novemcinctus ENSDNOG00000003754
rhinopithecus_bieti ENSRBIG00000030223
rhinopithecus_roxellana ENSRROG00000011825
colobus_angolensis_palliatus ENSCANG00000019855
piliocolobus_tephrosceles ENSPTEG00000032511
mandrillus_leucophaeus ENSMLEG00000042598
cercocebus_atys ENSCATG00000033459
macaca_fascicularis ENSMFAG00000002794
macaca_mulatta ENSMMUG00000015826
macaca_nemestrina ENSMNEG00000000061
papio_anubis ENSPANG00000021427
theropithecus_gelada ENSTGEG00000014330
pan_troglodytes ENSPTRG00000002795
pan_paniscus ENSPPAG00000040475
homo_sapiens ENSG00000095587
gorilla_gorilla ENSGGOG00000015595
pongo_abelii ENSPPYG00000002520
nomascus_leucogenys ENSNLEG00000013436
saimiri_boliviensis_boliviensis ENSSBOG00000023237
callithrix_jacchus ENSCJAG00000016371
cebus_capucinus_imitator ENSCCAG00000024393
aotus_nancymaae ENSANAG00000037945
carlito_syrichta ENSTSYG00000035384
propithecus_coquereli ENSPCOG00000025513
prolemur_simus ENSPSMG00000007085
microcebus_murinus ENSMICG00000044745
otolemur_garnettii ENSOGAG00000005983
oryctolagus_cuniculus ENSOCUG00000002883
ochotona_princeps ENSOPRG00000007862
tupaia_belangeri ENSTBEG00000004825
mus_spicilegus ENSMSIG00000015085
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025013
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023869
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022948
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014438
rattus_norvegicus ENSRNOG00000013519
meriones_unguiculatus ENSMUGG00000009333
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023733
cricetulus_griseus_crigri-picr ENSCGRG00015025227
cricetulus_griseus_crigri_1.0 ENSCGRG00000013652
mesocricetus_auratus ENSMAUG00000003237
peromyscus_maniculatus_bairdii ENSPEMG00000018066
microtus_ochrogaster ENSMOCG00000014816
nannospalax_galili ENSNGAG00000018339
jaculus_jaculus ENSJJAG00000007261
dipodomys_ordii ENSDORG00000008052
chinchilla_lanigera ENSCLAG00000007122
octodon_degus ENSODEG00000016117
cavia_porcellus ENSCPOG00000000539
cavia_aperea ENSCAPG00000014199
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008274
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013626
fukomys_damarensis ENSFDAG00000008600
urocitellus_parryii ENSUPAG00010014051
ictidomys_tridecemlineatus ENSSTOG00000002746
spermophilus_dauricus ENSSDAG00000023312
marmota_marmota_marmota ENSMMMG00000021409
capra_hircus ENSCHIG00000007274
ovis_aries ENSOARG00000007861
bos_mutus ENSBMUG00000020804
bos_taurus ENSBTAG00000011743
bison_bison_bison ENSBBBG00000007109
tursiops_truncatus ENSTTRG00000015950
sus_scrofa ENSSSCG00000010507
vicugna_pacos ENSVPAG00000004905
equus_asinus_asinus ENSEASG00005009505
equus_caballus ENSECAG00000014145
pteropus_vampyrus ENSPVAG00000013555
myotis_lucifugus ENSMLUG00000009321
ursus_americanus ENSUAMG00000020759
ursus_maritimus ENSUMAG00000021398
ailuropoda_melanoleuca ENSAMEG00000000197
neovison_vison ENSNVIG00000020943
mustela_putorius_furo ENSMPUG00000017056
canis_lupus_familiaris ENSCAFG00000008621
vulpes_vulpes ENSVVUG00000022956
canis_lupus_dingo ENSCAFG00020005645
panthera_pardus ENSPPRG00000009757
panthera_tigris_altaica ENSPTIG00000006648
felis_catus ENSFCAG00000007143
sorex_araneus ENSSARG00000001432
erinaceus_europaeus ENSEEUG00000015678
latimeria_chalumnae ENSLACG00000002399
lepisosteus_oculatus ENSLOCG00000011225
eptatretus_burgeri ENSEBUG00000016629
