pteropus_vampyrus ENSPVAG00000017203
myotis_lucifugus ENSMLUG00000025578
bos_taurus ENSBTAG00000047448
capra_hircus ENSCHIG00000011474
tursiops_truncatus ENSTTRG00000005381
sus_scrofa ENSSSCG00000029752
canis_lupus_dingo ENSCAFG00020017783
canis_lupus_familiaris ENSCAFG00000016952
vulpes_vulpes ENSVVUG00000026104
neovison_vison ENSNVIG00000025015
mustela_putorius_furo ENSMPUG00000020020
panthera_pardus ENSPPRG00000018112
panthera_tigris_altaica ENSPTIG00000008145
felis_catus ENSFCAG00000012539
equus_caballus ENSECAG00000003481
equus_asinus_asinus ENSEASG00005013161
castor_canadensis ENSCCNG00000028331
dipodomys_ordii ENSDORG00000027654
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000045165
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031600
mus_spicilegus ENSMSIG00000030433
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030486
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013696
rattus_norvegicus ENSRNOG00000016978
meriones_unguiculatus ENSMUGG00000012710
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000817
cricetulus_griseus_crigri_1.0 ENSCGRG00000011229
mesocricetus_auratus ENSMAUG00000010308
microtus_ochrogaster ENSMOCG00000009138
peromyscus_maniculatus_bairdii ENSPEMG00000028290
cavia_porcellus ENSCPOG00000039383
chinchilla_lanigera ENSCLAG00000011187
spermophilus_dauricus ENSSDAG00000009489
ictidomys_tridecemlineatus ENSSTOG00000028325
marmota_marmota_marmota ENSMMMG00000023793
urocitellus_parryii ENSUPAG00010023581
ochotona_princeps ENSOPRG00000015826
theropithecus_gelada ENSTGEG00000012695
mandrillus_leucophaeus ENSMLEG00000016617
macaca_nemestrina ENSMNEG00000040219
macaca_mulatta ENSMMUG00000021210
chlorocebus_sabaeus ENSCSAG00000018858
piliocolobus_tephrosceles ENSPTEG00000025218
homo_sapiens ENSG00000185905
gorilla_gorilla ENSGGOG00000007535
pan_troglodytes ENSPTRG00000007965
pan_paniscus ENSPPAG00000007164
pongo_abelii ENSPPYG00000007699
callithrix_jacchus ENSCJAG00000038222
microcebus_murinus ENSMICG00000029914
prolemur_simus ENSPSMG00000006826
otolemur_garnettii ENSOGAG00000034744
loxodonta_africana ENSLAFG00000008060
procavia_capensis ENSPCAG00000010523
dasypus_novemcinctus ENSDNOG00000005217
phascolarctos_cinereus ENSPCIG00000025120
monodelphis_domestica ENSMODG00000022949
sarcophilus_harrisii ENSSHAG00000009090
ornithorhynchus_anatinus ENSOANG00000029631
ornithorhynchus_anatinus ENSOANG00000014802
