takifugu_rubripes ENSTRUG00000002123
tetraodon_nigroviridis ENSTNIG00000008797
mola_mola ENSMMOG00000000761
gasterosteus_aculeatus ENSGACG00000013705
labrus_bergylta ENSLBEG00000009403
xiphophorus_couchianus ENSXCOG00000006816
poecilia_reticulata ENSPREG00000020480
xiphophorus_maculatus ENSXMAG00000005404
gambusia_affinis ENSGAFG00000014445
poecilia_mexicana ENSPMEG00000013929
poecilia_latipinna ENSPLAG00000012049
poecilia_formosa ENSPFOG00000011367
fundulus_heteroclitus ENSFHEG00000000774
cyprinodon_variegatus ENSCVAG00000004536
kryptolebias_marmoratus ENSKMAG00000021709
oryzias_latipes_asm223469v1 ENSORLG00015001815
oryzias_latipes_asm223471v1 ENSORLG00020011374
oryzias_latipes_asm223467v1 ENSORLG00000015884
oryzias_melastigma ENSOMEG00000021766
amphiprion_ocellaris ENSAOCG00000007060
amphiprion_percula ENSAPEG00000001541
acanthochromis_polyacanthus ENSAPOG00000017992
stegastes_partitus ENSSPAG00000007115
scophthalmus_maximus ENSSMAG00000011613
mastacembelus_armatus ENSMAMG00000018389
monopterus_albus ENSMALG00000021496
anabas_testudineus ENSATEG00000016843
cynoglossus_semilaevis ENSCSEG00000003413
periophthalmus_magnuspinnatus ENSPMGG00000000849
astatotilapia_calliptera ENSACLG00000008987
maylandia_zebra ENSMZEG00005016658
haplochromis_burtoni ENSHBUG00000000482
pundamilia_nyererei ENSPNYG00000020370
oreochromis_niloticus ENSONIG00000010323
neolamprologus_brichardi ENSNBRG00000017004
amphilophus_citrinellus ENSACIG00000010774
seriola_dumerili ENSSDUG00000000068
seriola_lalandi_dorsalis ENSSLDG00000013037
hippocampus_comes ENSHCOG00000006525
gadus_morhua ENSGMOG00000004986
esox_lucius ENSELUG00000018292
pygocentrus_nattereri ENSPNAG00000001324
astyanax_mexicanus ENSAMXG00000032051
ictalurus_punctatus ENSIPUG00000011286
danio_rerio ENSDARG00000070717
paramormyrops_kingsleyae ENSPKIG00000017589
scleropages_formosus ENSSFOG00015005068
lepisosteus_oculatus ENSLOCG00000016583
