eptatretus_burgeri ENSEBUG00000003777
petromyzon_marinus ENSPMAG00000000311
sarcophilus_harrisii ENSSHAG00000000916
sarcophilus_harrisii ENSSHAG00000017056
phascolarctos_cinereus ENSPCIG00000014640
notamacropus_eugenii ENSMEUG00000012539
monodelphis_domestica ENSMODG00000005579
pan_paniscus ENSPPAG00000030430
pan_troglodytes ENSPTRG00000001711
homo_sapiens ENSG00000143207
gorilla_gorilla ENSGGOG00000013437
pongo_abelii ENSPPYG00000000480
nomascus_leucogenys ENSNLEG00000015420
macaca_nemestrina ENSMNEG00000041745
macaca_fascicularis ENSMFAG00000035358
mandrillus_leucophaeus ENSMLEG00000040845
theropithecus_gelada ENSTGEG00000002445
papio_anubis ENSPANG00000015165
cercocebus_atys ENSCATG00000017809
chlorocebus_sabaeus ENSCSAG00000011985
rhinopithecus_roxellana ENSRROG00000029518
rhinopithecus_bieti ENSRBIG00000044243
piliocolobus_tephrosceles ENSPTEG00000010148
colobus_angolensis_palliatus ENSCANG00000034974
saimiri_boliviensis_boliviensis ENSSBOG00000029509
cebus_capucinus_imitator ENSCCAG00000016991
cebus_capucinus_imitator ENSCCAG00000027340
callithrix_jacchus ENSCJAG00000008662
aotus_nancymaae ENSANAG00000020761
carlito_syrichta ENSTSYG00000003654
microcebus_murinus ENSMICG00000008564
prolemur_simus ENSPSMG00000000323
otolemur_garnettii ENSOGAG00000015465
tupaia_belangeri ENSTBEG00000012381
mus_spicilegus ENSMSIG00000015492
mus_spicilegus ENSMSIG00000017922
mus_spicilegus ENSMSIG00000025276
mus_spicilegus ENSMSIG00000007797
mus_spicilegus ENSMSIG00000003412
mus_spicilegus ENSMSIG00000005190
mus_spicilegus ENSMSIG00000000069
mus_spicilegus ENSMSIG00000004936
mus_spicilegus ENSMSIG00000015314
mus_spicilegus ENSMSIG00000004049
mus_spicilegus ENSMSIG00000020564
cavia_aperea ENSCAPG00000012459
castor_canadensis ENSCCNG00000003404
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015556
mus_spicilegus ENSMSIG00000007816
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040782
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014749
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027985
rattus_norvegicus ENSRNOG00000042492
meriones_unguiculatus ENSMUGG00000018998
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018835
cricetulus_griseus_crigri-picr ENSCGRG00015012847
cricetulus_griseus_crigri_1.0 ENSCGRG00000005001
mesocricetus_auratus ENSMAUG00000001871
peromyscus_maniculatus_bairdii ENSPEMG00000010128
microtus_ochrogaster ENSMOCG00000016946
nannospalax_galili ENSNGAG00000017396
jaculus_jaculus ENSJJAG00000021784
dipodomys_ordii ENSDORG00000013376
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008493
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011161
fukomys_damarensis ENSFDAG00000018308
chinchilla_lanigera ENSCLAG00000014979
octodon_degus ENSODEG00000011329
cavia_porcellus ENSCPOG00000010759
marmota_marmota_marmota ENSMMMG00000017367
spermophilus_dauricus ENSSDAG00000002324
urocitellus_parryii ENSUPAG00010002315
ictidomys_tridecemlineatus ENSSTOG00000008436
oryctolagus_cuniculus ENSOCUG00000005463
ochotona_princeps ENSOPRG00000010504
ursus_americanus ENSUAMG00000021700
pteropus_vampyrus ENSPVAG00000004942
myotis_lucifugus ENSMLUG00000023639
ailuropoda_melanoleuca ENSAMEG00000017098
ursus_maritimus ENSUMAG00000020340
neovison_vison ENSNVIG00000012651
mustela_putorius_furo ENSMPUG00000004900
canis_lupus_familiaris ENSCAFG00000014263
canis_lupus_dingo ENSCAFG00020017015
vulpes_vulpes ENSVVUG00000013056
panthera_pardus ENSPPRG00000000969
panthera_tigris_altaica ENSPTIG00000006631
felis_catus ENSFCAG00000014440
capra_hircus ENSCHIG00000017410
ovis_aries ENSOARG00000014362
