pan_paniscus ENSPPAG00000040264
pan_troglodytes ENSPTRG00000023699
homo_sapiens ENSG00000197364
gorilla_gorilla ENSGGOG00000036463
pongo_abelii ENSPPYG00000000811
macaca_fascicularis ENSMFAG00000036788
macaca_nemestrina ENSMNEG00000027268
macaca_mulatta ENSMMUG00000004835
chlorocebus_sabaeus ENSCSAG00000017737
cercocebus_atys ENSCATG00000034732
theropithecus_gelada ENSTGEG00000018310
mandrillus_leucophaeus ENSMLEG00000030079
colobus_angolensis_palliatus ENSCANG00000041573
carlito_syrichta ENSTSYG00000035244
