apteryx_owenii ENSAOWG00000002151
apteryx_rowi ENSARWG00000009594
apteryx_haastii ENSAHAG00000007951
dromaius_novaehollandiae ENSDNVG00000010124
nothoprocta_perdicaria ENSNPEG00000005435
calidris_pugnax ENSCPUG00000018254
calidris_pygmaea ENSCPGG00000014586
lonchura_striata_domestica ENSLSDG00000004761
taeniopygia_guttata ENSTGUG00000001412
serinus_canaria ENSSCAG00000004947
ficedula_albicollis ENSFALG00000000618
parus_major ENSPMJG00000006096
cyanistes_caeruleus ENSCCEG00000018741
lepidothrix_coronata ENSLCOG00000009011
anser_brachyrhynchus ENSABRG00000020387
anas_platyrhynchos_platyrhynchos ENSAPLG00000013832
meleagris_gallopavo ENSMGAG00000004760
gallus_gallus ENSGALG00000003313
coturnix_japonica ENSCJPG00005000612
numida_meleagris ENSNMEG00000007371
crocodylus_porosus ENSCPRG00005002186
gopherus_agassizii ENSGAGG00000023745
chelonoidis_abingdonii ENSCABG00000018841
chrysemys_picta_bellii ENSCPBG00000011071
pelodiscus_sinensis ENSPSIG00000012503
anolis_carolinensis ENSACAG00000004340
pogona_vitticeps ENSPVIG00000013780
salvator_merianae ENSSMRG00000012034
sphenodon_punctatus ENSSPUG00000017970
pogona_vitticeps ENSPVIG00000013778
notechis_scutatus ENSNSUG00000011522
junco_hyemalis ENSJHYG00000006968
phascolarctos_cinereus ENSPCIG00000009038
monodelphis_domestica ENSMODG00000017474
sarcophilus_harrisii ENSSHAG00000008302
marmota_marmota_marmota ENSMMMG00000008945
ictidomys_tridecemlineatus ENSSTOG00000025266
spermophilus_dauricus ENSSDAG00000012289
urocitellus_parryii ENSUPAG00010005247
dipodomys_ordii ENSDORG00000024700
oryctolagus_cuniculus ENSOCUG00000007786
propithecus_coquereli ENSPCOG00000011535
microcebus_murinus ENSMICG00000033282
prolemur_simus ENSPSMG00000020130
capra_hircus ENSCHIG00000013777
ovis_aries ENSOARG00000000244
bos_mutus ENSBMUG00000008803
bos_taurus ENSBTAG00000014390
bison_bison_bison ENSBBBG00000002389
sus_scrofa ENSSSCG00000037566
ursus_americanus ENSUAMG00000014275
ursus_maritimus ENSUMAG00000008406
ailuropoda_melanoleuca ENSAMEG00000007750
mustela_putorius_furo ENSMPUG00000015269
neovison_vison ENSNVIG00000024268
canis_lupus_familiaris ENSCAFG00000023364
vulpes_vulpes ENSVVUG00000015286
panthera_pardus ENSPPRG00000011270
panthera_tigris_altaica ENSPTIG00000018910
felis_catus ENSFCAG00000030638
equus_asinus_asinus ENSEASG00005010975
equus_caballus ENSECAG00000010596
dasypus_novemcinctus ENSDNOG00000039063
loxodonta_africana ENSLAFG00000008822
ornithorhynchus_anatinus ENSOANG00000001197
xenopus_tropicalis ENSXETG00000005248
latimeria_chalumnae ENSLACG00000012483
paramormyrops_kingsleyae ENSPKIG00000011766
scleropages_formosus ENSSFOG00015023595
hippocampus_comes ENSHCOG00000000723
periophthalmus_magnuspinnatus ENSPMGG00000009054
seriola_dumerili ENSSDUG00000012910
seriola_lalandi_dorsalis ENSSLDG00000012833
scophthalmus_maximus ENSSMAG00000009244
mastacembelus_armatus ENSMAMG00000010236
monopterus_albus ENSMALG00000010869
anabas_testudineus ENSATEG00000007588
takifugu_rubripes ENSTRUG00000004089
tetraodon_nigroviridis ENSTNIG00000016907
mola_mola ENSMMOG00000002387
gasterosteus_aculeatus ENSGACG00000007250
labrus_bergylta ENSLBEG00000013827
cynoglossus_semilaevis ENSCSEG00000000124
amphiprion_ocellaris ENSAOCG00000002125
amphiprion_percula ENSAPEG00000019014
acanthochromis_polyacanthus ENSAPOG00000001168
stegastes_partitus ENSSPAG00000009442
fundulus_heteroclitus ENSFHEG00000007402
cyprinodon_variegatus ENSCVAG00000019339
poecilia_mexicana ENSPMEG00000011815
poecilia_mexicana ENSPMEG00000002642
poecilia_formosa ENSPFOG00000003267
poecilia_formosa ENSPFOG00000003373
poecilia_latipinna ENSPLAG00000008658
poecilia_latipinna ENSPLAG00000009076
poecilia_reticulata ENSPREG00000002553
xiphophorus_couchianus ENSXCOG00000011868
xiphophorus_maculatus ENSXMAG00000018906
gambusia_affinis ENSGAFG00000019429
kryptolebias_marmoratus ENSKMAG00000013766
oryzias_latipes_asm223469v1 ENSORLG00015014792
oryzias_latipes_asm223471v1 ENSORLG00020018473
oryzias_latipes_asm223467v1 ENSORLG00000017503
oryzias_melastigma ENSOMEG00000014179
maylandia_zebra ENSMZEG00005006304
haplochromis_burtoni ENSHBUG00000020335
pundamilia_nyererei ENSPNYG00000005136
astatotilapia_calliptera ENSACLG00000019709
neolamprologus_brichardi ENSNBRG00000010853
neolamprologus_brichardi ENSNBRG00000010838
oreochromis_niloticus ENSONIG00000008201
amphilophus_citrinellus ENSACIG00000023380
gadus_morhua ENSGMOG00000019079
esox_lucius ENSELUG00000003325
pygocentrus_nattereri ENSPNAG00000024758
astyanax_mexicanus ENSAMXG00000018834
ictalurus_punctatus ENSIPUG00000016794
danio_rerio ENSDARG00000103924
lepisosteus_oculatus ENSLOCG00000002462
