takifugu_rubripes ENSTRUG00000012781
tetraodon_nigroviridis ENSTNIG00000007319
mola_mola ENSMMOG00000019922
gasterosteus_aculeatus ENSGACG00000010218
labrus_bergylta ENSLBEG00000018106
periophthalmus_magnuspinnatus ENSPMGG00000023172
scophthalmus_maximus ENSSMAG00000013930
cynoglossus_semilaevis ENSCSEG00000009914
seriola_dumerili ENSSDUG00000019759
seriola_lalandi_dorsalis ENSSLDG00000011572
hippocampus_comes ENSHCOG00000003808
amphiprion_ocellaris ENSAOCG00000020528
amphiprion_percula ENSAPEG00000023372
acanthochromis_polyacanthus ENSAPOG00000010416
stegastes_partitus ENSSPAG00000021259
astatotilapia_calliptera ENSACLG00000021090
maylandia_zebra ENSMZEG00005010202
haplochromis_burtoni ENSHBUG00000014016
oreochromis_niloticus ENSONIG00000020297
amphilophus_citrinellus ENSACIG00000011048
fundulus_heteroclitus ENSFHEG00000002494
cyprinodon_variegatus ENSCVAG00000001149
poecilia_formosa ENSPFOG00000015435
poecilia_latipinna ENSPLAG00000019685
poecilia_mexicana ENSPMEG00000000416
poecilia_reticulata ENSPREG00000022245
xiphophorus_maculatus ENSXMAG00000024533
xiphophorus_couchianus ENSXCOG00000017570
gambusia_affinis ENSGAFG00000020105
kryptolebias_marmoratus ENSKMAG00000021051
oryzias_latipes_asm223467v1 ENSORLG00000013980
oryzias_latipes_asm223471v1 ENSORLG00020019527
oryzias_latipes_asm223469v1 ENSORLG00015015156
oryzias_melastigma ENSOMEG00000023720
monopterus_albus ENSMALG00000006069
mastacembelus_armatus ENSMAMG00000021092
neolamprologus_brichardi ENSNBRG00000023206
pundamilia_nyererei ENSPNYG00000018638
anabas_testudineus ENSATEG00000014966
gadus_morhua ENSGMOG00000017988
astyanax_mexicanus ENSAMXG00000017091
pygocentrus_nattereri ENSPNAG00000024820
ictalurus_punctatus ENSIPUG00000013221
esox_lucius ENSELUG00000018811
paramormyrops_kingsleyae ENSPKIG00000024047
scleropages_formosus ENSSFOG00015001334
lepisosteus_oculatus ENSLOCG00000014759
scleropages_formosus ENSSFOG00015009587
paramormyrops_kingsleyae ENSPKIG00000008667
seriola_dumerili ENSSDUG00000020469
cynoglossus_semilaevis ENSCSEG00000017899
amphiprion_percula ENSAPEG00000022543
cyprinodon_variegatus ENSCVAG00000008653
pygocentrus_nattereri ENSPNAG00000009646
astyanax_mexicanus ENSAMXG00000040272
danio_rerio ENSDARG00000013477
esox_lucius ENSELUG00000004641
hippocampus_comes ENSHCOG00000003780
numida_meleagris ENSNMEG00000002549
