mola_mola ENSMMOG00000006157
takifugu_rubripes ENSTRUG00000025812
amphiprion_ocellaris ENSAOCG00000016299
amphiprion_percula ENSAPEG00000011983
acanthochromis_polyacanthus ENSAPOG00000023885
amphilophus_citrinellus ENSACIG00000005419
kryptolebias_marmoratus ENSKMAG00000008648
poecilia_latipinna ENSPLAG00000012265
anabas_testudineus ENSATEG00000002006
hippocampus_comes ENSHCOG00000001963
danio_rerio ENSDARG00000096191
scleropages_formosus ENSSFOG00015004516
dasypus_novemcinctus ENSDNOG00000048859
