ursus_americanus ENSUAMG00000012280
ursus_maritimus ENSUMAG00000004421
ailuropoda_melanoleuca ENSAMEG00000004470
neovison_vison ENSNVIG00000021601
mustela_putorius_furo ENSMPUG00000012716
canis_lupus_dingo ENSCAFG00020019225
canis_lupus_familiaris ENSCAFG00000011401
vulpes_vulpes ENSVVUG00000000661
panthera_pardus ENSPPRG00000004507
panthera_tigris_altaica ENSPTIG00000011385
felis_catus ENSFCAG00000001732
sorex_araneus ENSSARG00000008766
vicugna_pacos ENSVPAG00000003407
tupaia_belangeri ENSTBEG00000014056
myotis_lucifugus ENSMLUG00000012685
oryctolagus_cuniculus ENSOCUG00000012232
ochotona_princeps ENSOPRG00000006816
carlito_syrichta ENSTSYG00000014356
echinops_telfairi ENSETEG00000011912
equus_caballus ENSECAG00000018338
equus_asinus_asinus ENSEASG00005003497
pteropus_vampyrus ENSPVAG00000004071
capra_hircus ENSCHIG00000021405
ovis_aries ENSOARG00000007174
bos_taurus ENSBTAG00000005799
bos_mutus ENSBMUG00000002951
bison_bison_bison ENSBBBG00000019892
tursiops_truncatus ENSTTRG00000006162
sus_scrofa ENSSSCG00000006453
propithecus_coquereli ENSPCOG00000011192
microcebus_murinus ENSMICG00000004939
prolemur_simus ENSPSMG00000025834
otolemur_garnettii ENSOGAG00000030404
pan_troglodytes ENSPTRG00000001495
pan_paniscus ENSPPAG00000027106
homo_sapiens ENSG00000183853
gorilla_gorilla ENSGGOG00000005728
pongo_abelii ENSPPYG00000000686
nomascus_leucogenys ENSNLEG00000013017
piliocolobus_tephrosceles ENSPTEG00000016652
colobus_angolensis_palliatus ENSCANG00000036041
rhinopithecus_roxellana ENSRROG00000041815
rhinopithecus_bieti ENSRBIG00000029961
theropithecus_gelada ENSTGEG00000003506
papio_anubis ENSPANG00000018150
macaca_fascicularis ENSMFAG00000034013
macaca_mulatta ENSMMUG00000003191
macaca_nemestrina ENSMNEG00000032940
cercocebus_atys ENSCATG00000028399
mandrillus_leucophaeus ENSMLEG00000038175
chlorocebus_sabaeus ENSCSAG00000002376
cebus_capucinus_imitator ENSCCAG00000023959
saimiri_boliviensis_boliviensis ENSSBOG00000029815
callithrix_jacchus ENSCJAG00000006686
aotus_nancymaae ENSANAG00000013809
cavia_porcellus ENSCPOG00000004317
cavia_aperea ENSCAPG00000000963
chinchilla_lanigera ENSCLAG00000013814
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019268
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016598
fukomys_damarensis ENSFDAG00000014481
urocitellus_parryii ENSUPAG00010013714
ictidomys_tridecemlineatus ENSSTOG00000025275
marmota_marmota_marmota ENSMMMG00000009653
spermophilus_dauricus ENSSDAG00000001232
castor_canadensis ENSCCNG00000019445
dipodomys_ordii ENSDORG00000006781
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026072
mus_spicilegus ENSMSIG00000021460
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041734
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025131
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026574
rattus_norvegicus ENSRNOG00000016408
meriones_unguiculatus ENSMUGG00000021008
meriones_unguiculatus ENSMUGG00000021000
cricetulus_griseus_crigri-picr ENSCGRG00015025419
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019106
cricetulus_griseus_crigri_1.0 ENSCGRG00000003394
mesocricetus_auratus ENSMAUG00000000451
microtus_ochrogaster ENSMOCG00000022496
peromyscus_maniculatus_bairdii ENSPEMG00000004718
nannospalax_galili ENSNGAG00000000318
jaculus_jaculus ENSJJAG00000020155
erinaceus_europaeus ENSEEUG00000015393
loxodonta_africana ENSLAFG00000002490
procavia_capensis ENSPCAG00000005337
dasypus_novemcinctus ENSDNOG00000009444
monodelphis_domestica ENSMODG00000010631
monodelphis_domestica ENSMODG00000022639
phascolarctos_cinereus ENSPCIG00000011867
notamacropus_eugenii ENSMEUG00000016574
sarcophilus_harrisii ENSSHAG00000008815
ornithorhynchus_anatinus ENSOANG00000005786
salvator_merianae ENSSMRG00000007850
pogona_vitticeps ENSPVIG00000019959
notechis_scutatus ENSNSUG00000005999
notechis_scutatus ENSNSUG00000005998
anolis_carolinensis ENSACAG00000011026
gopherus_agassizii ENSGAGG00000017260
chelonoidis_abingdonii ENSCABG00000017554
chrysemys_picta_bellii ENSCPBG00000026385
pelodiscus_sinensis ENSPSIG00000010539
gallus_gallus ENSGALG00000029528
meleagris_gallopavo ENSMGAG00000005973
coturnix_japonica ENSCJPG00005014030
numida_meleagris ENSNMEG00000003623
anser_brachyrhynchus ENSABRG00000004137
calidris_pugnax ENSCPUG00000008608
calidris_pygmaea ENSCPGG00000011108
melopsittacus_undulatus ENSMUNG00000007287
taeniopygia_guttata ENSTGUG00000017365
apteryx_rowi ENSARWG00000012617
apteryx_owenii ENSAOWG00000002439
apteryx_haastii ENSAHAG00000011686
nothoprocta_perdicaria ENSNPEG00000001494
serinus_canaria ENSSCAG00000005759
lonchura_striata_domestica ENSLSDG00000012484
ficedula_albicollis ENSFALG00000013674
ficedula_albicollis ENSFALG00000013676
junco_hyemalis ENSJHYG00000003059
cyanistes_caeruleus ENSCCEG00000007736
anas_platyrhynchos_platyrhynchos ENSAPLG00000030938
ornithorhynchus_anatinus ENSOANG00000031542
dromaius_novaehollandiae ENSDNVG00000012175
crocodylus_porosus ENSCPRG00005008858
xenopus_tropicalis ENSXETG00000030921
latimeria_chalumnae ENSLACG00000008193
scleropages_formosus ENSSFOG00015013085
paramormyrops_kingsleyae ENSPKIG00000015802
paramormyrops_kingsleyae ENSPKIG00000007577
scleropages_formosus ENSSFOG00015016073
hippocampus_comes ENSHCOG00000012580
periophthalmus_magnuspinnatus ENSPMGG00000011749
tetraodon_nigroviridis ENSTNIG00000005830
takifugu_rubripes ENSTRUG00000001963
mola_mola ENSMMOG00000020580
labrus_bergylta ENSLBEG00000015128
fundulus_heteroclitus ENSFHEG00000005007
cyprinodon_variegatus ENSCVAG00000011050
poecilia_formosa ENSPFOG00000012758
poecilia_mexicana ENSPMEG00000007949
poecilia_latipinna ENSPLAG00000016577
poecilia_reticulata ENSPREG00000000675
xiphophorus_maculatus ENSXMAG00000005665
xiphophorus_couchianus ENSXCOG00000019483
gambusia_affinis ENSGAFG00000021020
kryptolebias_marmoratus ENSKMAG00000017335
oryzias_latipes_asm223467v1 ENSORLG00000002699
oryzias_latipes_asm223471v1 ENSORLG00020006868
oryzias_latipes_asm223469v1 ENSORLG00015010605
oryzias_melastigma ENSOMEG00000023714
haplochromis_burtoni ENSHBUG00000007979
pundamilia_nyererei ENSPNYG00000002262
astatotilapia_calliptera ENSACLG00000004102
maylandia_zebra ENSMZEG00005024113
neolamprologus_brichardi ENSNBRG00000016949
oreochromis_niloticus ENSONIG00000015138
amphilophus_citrinellus ENSACIG00000014241
amphiprion_ocellaris ENSAOCG00000007659
amphiprion_percula ENSAPEG00000019479
acanthochromis_polyacanthus ENSAPOG00000003834
stegastes_partitus ENSSPAG00000022885
monopterus_albus ENSMALG00000017999
mastacembelus_armatus ENSMAMG00000008854
anabas_testudineus ENSATEG00000015184
scophthalmus_maximus ENSSMAG00000009515
cynoglossus_semilaevis ENSCSEG00000021608
seriola_lalandi_dorsalis ENSSLDG00000006834
seriola_dumerili ENSSDUG00000006282
gasterosteus_aculeatus ENSGACG00000000902
gasterosteus_aculeatus ENSGACG00000017696
gadus_morhua ENSGMOG00000011304
esox_lucius ENSELUG00000012509
pygocentrus_nattereri ENSPNAG00000003706
astyanax_mexicanus ENSAMXG00000041455
ictalurus_punctatus ENSIPUG00000016174
danio_rerio ENSDARG00000056998
takifugu_rubripes ENSTRUG00000011778
tetraodon_nigroviridis ENSTNIG00000003847
mola_mola ENSMMOG00000012273
labrus_bergylta ENSLBEG00000001300
gasterosteus_aculeatus ENSGACG00000020005
amphiprion_ocellaris ENSAOCG00000007505
amphiprion_percula ENSAPEG00000016701
acanthochromis_polyacanthus ENSAPOG00000008393
stegastes_partitus ENSSPAG00000007778
fundulus_heteroclitus ENSFHEG00000022700
cyprinodon_variegatus ENSCVAG00000007530
poecilia_formosa ENSPFOG00000008597
poecilia_latipinna ENSPLAG00000004708
poecilia_mexicana ENSPMEG00000021586
poecilia_reticulata ENSPREG00000000886
xiphophorus_maculatus ENSXMAG00000011602
xiphophorus_couchianus ENSXCOG00000005786
gambusia_affinis ENSGAFG00000002943
kryptolebias_marmoratus ENSKMAG00000004365
astatotilapia_calliptera ENSACLG00000010953
maylandia_zebra ENSMZEG00005008091
pundamilia_nyererei ENSPNYG00000019020
haplochromis_burtoni ENSHBUG00000009748
oreochromis_niloticus ENSONIG00000018341
neolamprologus_brichardi ENSNBRG00000012154
amphilophus_citrinellus ENSACIG00000021011
mastacembelus_armatus ENSMAMG00000004335
monopterus_albus ENSMALG00000003365
anabas_testudineus ENSATEG00000019566
seriola_dumerili ENSSDUG00000018186
seriola_lalandi_dorsalis ENSSLDG00000016824
scophthalmus_maximus ENSSMAG00000013824
oryzias_latipes_asm223467v1 ENSORLG00000011345
oryzias_latipes_asm223471v1 ENSORLG00020000680
oryzias_latipes_asm223469v1 ENSORLG00015013977
oryzias_melastigma ENSOMEG00000006264
cynoglossus_semilaevis ENSCSEG00000013842
hippocampus_comes ENSHCOG00000003392
periophthalmus_magnuspinnatus ENSPMGG00000014654
gadus_morhua ENSGMOG00000006240
esox_lucius ENSELUG00000020129
pygocentrus_nattereri ENSPNAG00000003536
astyanax_mexicanus ENSAMXG00000011544
ictalurus_punctatus ENSIPUG00000018766
danio_rerio ENSDARG00000001634
lepisosteus_oculatus ENSLOCG00000001104
eptatretus_burgeri ENSEBUG00000004931
petromyzon_marinus ENSPMAG00000009556
