anolis_carolinensis ENSACAG00000006660
salvator_merianae ENSSMRG00000013464
junco_hyemalis ENSJHYG00000018455
parus_major ENSPMJG00000003098
coturnix_japonica ENSCJPG00005019495
gallus_gallus ENSGALG00000030008
numida_meleagris ENSNMEG00000014629
anas_platyrhynchos_platyrhynchos ENSAPLG00000029307
calidris_pygmaea ENSCPGG00000012485
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023833
mus_spicilegus ENSMSIG00000024056
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024986
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022915
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014408
meriones_unguiculatus ENSMUGG00000012418
peromyscus_maniculatus_bairdii ENSPEMG00000011602
microtus_ochrogaster ENSMOCG00000002877
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018728
cricetulus_griseus_crigri-picr ENSCGRG00015003892
mesocricetus_auratus ENSMAUG00000021875
oryctolagus_cuniculus ENSOCUG00000016719
urocitellus_parryii ENSUPAG00010011848
cebus_capucinus_imitator ENSCCAG00000034424
phascolarctos_cinereus ENSPCIG00000012624
notamacropus_eugenii ENSMEUG00000004291
monodelphis_domestica ENSMODG00000006444
latimeria_chalumnae ENSLACG00000009588
oryzias_latipes_asm223471v1 ENSORLG00020016752
oryzias_latipes_asm223467v1 ENSORLG00000024913
oryzias_latipes_asm223469v1 ENSORLG00015014714
oryzias_melastigma ENSOMEG00000000361
danio_rerio ENSDARG00000098231
petromyzon_marinus ENSPMAG00000009445
eptatretus_burgeri ENSEBUG00000009864
ciona_savignyi ENSCSAVG00000001801
ciona_intestinalis ENSCING00000001270
drosophila_melanogaster FBgn0038852
caenorhabditis_elegans_strain_n2 WBGene00004011
