gallus_gallus ENSGALG00000051171
meleagris_gallopavo ENSMGAG00000006576
coturnix_japonica ENSCJPG00005021261
numida_meleagris ENSNMEG00000003271
anser_brachyrhynchus ENSABRG00000010602
anas_platyrhynchos_platyrhynchos ENSAPLG00000014261
calidris_pugnax ENSCPUG00000014539
calidris_pygmaea ENSCPGG00000016064
lepidothrix_coronata ENSLCOG00000010904
manacus_vitellinus ENSMVIG00005012794
taeniopygia_guttata ENSTGUG00000002918
lonchura_striata_domestica ENSLSDG00000003957
zonotrichia_albicollis ENSZALG00000011922
ficedula_albicollis ENSFALG00000012911
parus_major ENSPMJG00000017054
cyanistes_caeruleus ENSCCEG00000017819
apteryx_owenii ENSAOWG00000007125
apteryx_rowi ENSARWG00000006501
apteryx_haastii ENSAHAG00000018480
phascolarctos_cinereus ENSPCIG00000001944
notamacropus_eugenii ENSMEUG00000002951
sarcophilus_harrisii ENSSHAG00000015735
monodelphis_domestica ENSMODG00000006589
