apteryx_rowi ENSARWG00000002480
apteryx_owenii ENSAOWG00000016332
dromaius_novaehollandiae ENSDNVG00000003496
junco_hyemalis ENSJHYG00000002422
zonotrichia_albicollis ENSZALG00000002618
serinus_canaria ENSSCAG00000017046
ficedula_albicollis ENSFALG00000011189
cyanistes_caeruleus ENSCCEG00000016918
parus_major ENSPMJG00000012174
lepidothrix_coronata ENSLCOG00000014744
melopsittacus_undulatus ENSMUNG00000012324
calidris_pygmaea ENSCPGG00000011249
calidris_pugnax ENSCPUG00000001139
anser_brachyrhynchus ENSABRG00000001334
anas_platyrhynchos_platyrhynchos ENSAPLG00000022903
crocodylus_porosus ENSCPRG00005007026
chelonoidis_abingdonii ENSCABG00000009203
gopherus_agassizii ENSGAGG00000011039
chrysemys_picta_bellii ENSCPBG00000001799
pelodiscus_sinensis ENSPSIG00000013647
latimeria_chalumnae ENSLACG00000022609
pygocentrus_nattereri ENSPNAG00000015500
astyanax_mexicanus ENSAMXG00000041612
ictalurus_punctatus ENSIPUG00000007454
danio_rerio ENSDARG00000108937
paramormyrops_kingsleyae ENSPKIG00000008880
