apteryx_rowi ENSARWG00000004065
apteryx_owenii ENSAOWG00000018514
apteryx_haastii ENSAHAG00000008103
dromaius_novaehollandiae ENSDNVG00000002612
nothoprocta_perdicaria ENSNPEG00000005198
lepidothrix_coronata ENSLCOG00000012169
manacus_vitellinus ENSMVIG00005018132
parus_major ENSPMJG00000013240
cyanistes_caeruleus ENSCCEG00000021920
taeniopygia_guttata ENSTGUG00000008337
lonchura_striata_domestica ENSLSDG00000009654
serinus_canaria ENSSCAG00000004898
junco_hyemalis ENSJHYG00000003041
zonotrichia_albicollis ENSZALG00000016863
ficedula_albicollis ENSFALG00000012649
calidris_pygmaea ENSCPGG00000005476
calidris_pugnax ENSCPUG00000019845
melopsittacus_undulatus ENSMUNG00000005802
anser_brachyrhynchus ENSABRG00000010361
anas_platyrhynchos_platyrhynchos ENSAPLG00000011407
gallus_gallus ENSGALG00000006425
meleagris_gallopavo ENSMGAG00000007825
coturnix_japonica ENSCJPG00005016131
numida_meleagris ENSNMEG00000020265
crocodylus_porosus ENSCPRG00005017580
gopherus_agassizii ENSGAGG00000004558
gopherus_agassizii ENSGAGG00000018773
chelonoidis_abingdonii ENSCABG00000004290
chrysemys_picta_bellii ENSCPBG00000014544
pelodiscus_sinensis ENSPSIG00000009043
anolis_carolinensis ENSACAG00000013426
pogona_vitticeps ENSPVIG00000020941
notechis_scutatus ENSNSUG00000002092
salvator_merianae ENSSMRG00000002572
sphenodon_punctatus ENSSPUG00000017055
ornithorhynchus_anatinus ENSOANG00000002131
xenopus_tropicalis ENSXETG00000011518
pygocentrus_nattereri ENSPNAG00000024574
astyanax_mexicanus ENSAMXG00000004425
ictalurus_punctatus ENSIPUG00000009147
danio_rerio ENSDARG00000098438
esox_lucius ENSELUG00000018892
tetraodon_nigroviridis ENSTNIG00000005989
takifugu_rubripes ENSTRUG00000015900
mola_mola ENSMMOG00000020717
labrus_bergylta ENSLBEG00000021242
seriola_dumerili ENSSDUG00000005965
seriola_lalandi_dorsalis ENSSLDG00000006439
scophthalmus_maximus ENSSMAG00000001779
cyprinodon_variegatus ENSCVAG00000017776
fundulus_heteroclitus ENSFHEG00000010778
xiphophorus_maculatus ENSXMAG00000009153
xiphophorus_couchianus ENSXCOG00000000438
gambusia_affinis ENSGAFG00000013956
poecilia_latipinna ENSPLAG00000002481
poecilia_formosa ENSPFOG00000008415
poecilia_mexicana ENSPMEG00000022029
poecilia_reticulata ENSPREG00000022491
kryptolebias_marmoratus ENSKMAG00000015136
oryzias_latipes_asm223469v1 ENSORLG00015002925
oryzias_latipes_asm223467v1 ENSORLG00000009579
oryzias_latipes_asm223471v1 ENSORLG00020007107
oryzias_melastigma ENSOMEG00000001907
maylandia_zebra ENSMZEG00005016690
pundamilia_nyererei ENSPNYG00000009512
