ciona_savignyi ENSCSAVG00000011324
ciona_intestinalis ENSCING00000023183
ciona_intestinalis ENSCING00000018774
petromyzon_marinus ENSPMAG00000007663
eptatretus_burgeri ENSEBUG00000010428
bos_mutus ENSBMUG00000000403
bos_taurus ENSBTAG00000012015
bison_bison_bison ENSBBBG00000003715
capra_hircus ENSCHIG00000005576
ovis_aries ENSOARG00000020072
tursiops_truncatus ENSTTRG00000000033
sus_scrofa ENSSSCG00000040418
vicugna_pacos ENSVPAG00000004366
ursus_americanus ENSUAMG00000017316
ursus_maritimus ENSUMAG00000013238
ailuropoda_melanoleuca ENSAMEG00000017283
neovison_vison ENSNVIG00000016172
canis_lupus_familiaris ENSCAFG00000008736
canis_lupus_dingo ENSCAFG00020006030
vulpes_vulpes ENSVVUG00000026413
panthera_pardus ENSPPRG00000009396
panthera_tigris_altaica ENSPTIG00000014414
felis_catus ENSFCAG00000011450
pteropus_vampyrus ENSPVAG00000002179
myotis_lucifugus ENSMLUG00000004564
equus_asinus_asinus ENSEASG00005016693
equus_caballus ENSECAG00000024912
sorex_araneus ENSSARG00000005429
erinaceus_europaeus ENSEEUG00000012761
macaca_mulatta ENSMMUG00000006038
macaca_fascicularis ENSMFAG00000031510
macaca_nemestrina ENSMNEG00000032009
cercocebus_atys ENSCATG00000038963
mandrillus_leucophaeus ENSMLEG00000011034
papio_anubis ENSPANG00000019504
theropithecus_gelada ENSTGEG00000000037
chlorocebus_sabaeus ENSCSAG00000007266
colobus_angolensis_palliatus ENSCANG00000036876
piliocolobus_tephrosceles ENSPTEG00000026626
rhinopithecus_bieti ENSRBIG00000044346
rhinopithecus_roxellana ENSRROG00000042468
homo_sapiens ENSG00000150667
gorilla_gorilla ENSGGOG00000008225
pan_troglodytes ENSPTRG00000006908
pan_paniscus ENSPPAG00000029350
pongo_abelii ENSPPYG00000006339
nomascus_leucogenys ENSNLEG00000002126
cebus_capucinus_imitator ENSCCAG00000026842
callithrix_jacchus ENSCJAG00000020927
saimiri_boliviensis_boliviensis ENSSBOG00000021949
aotus_nancymaae ENSANAG00000023752
carlito_syrichta ENSTSYG00000002588
prolemur_simus ENSPSMG00000009154
propithecus_coquereli ENSPCOG00000018185
microcebus_murinus ENSMICG00000003185
otolemur_garnettii ENSOGAG00000008860
tupaia_belangeri ENSTBEG00000012873
castor_canadensis ENSCCNG00000011301
dipodomys_ordii ENSDORG00000013010
nannospalax_galili ENSNGAG00000000997
nannospalax_galili ENSNGAG00000016434
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025029
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027344
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024113
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025556
mus_spicilegus ENSMSIG00000013058
rattus_norvegicus ENSRNOG00000005888
meriones_unguiculatus ENSMUGG00000006467
cricetulus_griseus_crigri-picr ENSCGRG00015003007
cricetulus_griseus_crigri_1.0 ENSCGRG00000000646
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015410
mesocricetus_auratus ENSMAUG00000020542
microtus_ochrogaster ENSMOCG00000011837
peromyscus_maniculatus_bairdii ENSPEMG00000001347
jaculus_jaculus ENSJJAG00000015142
cavia_aperea ENSCAPG00000013366
cavia_porcellus ENSCPOG00000014784
chinchilla_lanigera ENSCLAG00000015969
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006518
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015365
fukomys_damarensis ENSFDAG00000019346
urocitellus_parryii ENSUPAG00010016582
ictidomys_tridecemlineatus ENSSTOG00000012075
marmota_marmota_marmota ENSMMMG00000021277
oryctolagus_cuniculus ENSOCUG00000003804
ochotona_princeps ENSOPRG00000014353
choloepus_hoffmanni ENSCHOG00000000148
dasypus_novemcinctus ENSDNOG00000037501
loxodonta_africana ENSLAFG00000002651
procavia_capensis ENSPCAG00000007302
echinops_telfairi ENSETEG00000019469
phascolarctos_cinereus ENSPCIG00000025253
sarcophilus_harrisii ENSSHAG00000006071
monodelphis_domestica ENSMODG00000029317
ornithorhynchus_anatinus ENSOANG00000031849
lepidothrix_coronata ENSLCOG00000000276
manacus_vitellinus ENSMVIG00005012047
serinus_canaria ENSSCAG00000012090
taeniopygia_guttata ENSTGUG00000011622
ficedula_albicollis ENSFALG00000005384
lonchura_striata_domestica ENSLSDG00000017713
zonotrichia_albicollis ENSZALG00000006708
junco_hyemalis ENSJHYG00000004045
parus_major ENSPMJG00000015208
calidris_pugnax ENSCPUG00000007515
calidris_pygmaea ENSCPGG00000016312
coturnix_japonica ENSCJPG00005016634
meleagris_gallopavo ENSMGAG00000012050
gallus_gallus ENSGALG00000009624
numida_meleagris ENSNMEG00000020532
anser_brachyrhynchus ENSABRG00000006044
melopsittacus_undulatus ENSMUNG00000010172
anas_platyrhynchos_platyrhynchos ENSAPLG00000003851
apteryx_rowi ENSARWG00000009255
apteryx_haastii ENSAHAG00000000515
apteryx_owenii ENSAOWG00000010259
dromaius_novaehollandiae ENSDNVG00000002567
crocodylus_porosus ENSCPRG00005018746
chrysemys_picta_bellii ENSCPBG00000024729
gopherus_agassizii ENSGAGG00000010092
pelodiscus_sinensis ENSPSIG00000004436
anolis_carolinensis ENSACAG00000014628
pogona_vitticeps ENSPVIG00000015933
salvator_merianae ENSSMRG00000015367
xenopus_tropicalis ENSXETG00000030937
latimeria_chalumnae ENSLACG00000018449
labrus_bergylta ENSLBEG00000026901
gasterosteus_aculeatus ENSGACG00000006007
amphiprion_ocellaris ENSAOCG00000010104
acanthochromis_polyacanthus ENSAPOG00000006273
haplochromis_burtoni ENSHBUG00000017493
astatotilapia_calliptera ENSACLG00000001796
oreochromis_niloticus ENSONIG00000012077
xiphophorus_maculatus ENSXMAG00000014337
gambusia_affinis ENSGAFG00000017322
poecilia_mexicana ENSPMEG00000016680
poecilia_formosa ENSPFOG00000013074
oryzias_latipes_asm223471v1 ENSORLG00020004768
oryzias_latipes_asm223467v1 ENSORLG00000029426
oryzias_latipes_asm223469v1 ENSORLG00015004322
oryzias_melastigma ENSOMEG00000019303
monopterus_albus ENSMALG00000016143
mastacembelus_armatus ENSMAMG00000006988
scophthalmus_maximus ENSSMAG00000005772
cynoglossus_semilaevis ENSCSEG00000000212
seriola_lalandi_dorsalis ENSSLDG00000022051
seriola_dumerili ENSSDUG00000004742
esox_lucius ENSELUG00000005836
pygocentrus_nattereri ENSPNAG00000020319
astyanax_mexicanus ENSAMXG00000031095
ictalurus_punctatus ENSIPUG00000019250
scleropages_formosus ENSSFOG00015017389
paramormyrops_kingsleyae ENSPKIG00000001992
lepisosteus_oculatus ENSLOCG00000012463
