gopherus_agassizii ENSGAGG00000006961
chelonoidis_abingdonii ENSCABG00000004687
chrysemys_picta_bellii ENSCPBG00000000425
crocodylus_porosus ENSCPRG00005006824
pogona_vitticeps ENSPVIG00000006887
notechis_scutatus ENSNSUG00000002981
salvator_merianae ENSSMRG00000002593
numida_meleagris ENSNMEG00000007966
gallus_gallus ENSGALG00000033272
anas_platyrhynchos_platyrhynchos ENSAPLG00000023432
melopsittacus_undulatus ENSMUNG00000009018
calidris_pugnax ENSCPUG00000003384
apteryx_rowi ENSARWG00000005381
apteryx_haastii ENSAHAG00000000448
dromaius_novaehollandiae ENSDNVG00000005618
nothoprocta_perdicaria ENSNPEG00000003059
anolis_carolinensis ENSACAG00000010840
pelodiscus_sinensis ENSPSIG00000004903
manacus_vitellinus ENSMVIG00005009811
ornithorhynchus_anatinus ENSOANG00000015091
myotis_lucifugus ENSMLUG00000026984
ursus_americanus ENSUAMG00000001375
ailuropoda_melanoleuca ENSAMEG00000000665
neovison_vison ENSNVIG00000002217
mustela_putorius_furo ENSMPUG00000005886
felis_catus ENSFCAG00000023389
panthera_pardus ENSPPRG00000017257
equus_caballus ENSECAG00000024893
equus_asinus_asinus ENSEASG00005010128
pteropus_vampyrus ENSPVAG00000012297
capra_hircus ENSCHIG00000007346
ovis_aries ENSOARG00000016352
bison_bison_bison ENSBBBG00000004755
bos_taurus ENSBTAG00000000924
sus_scrofa ENSSSCG00000000281
tursiops_truncatus ENSTTRG00000004543
castor_canadensis ENSCCNG00000009658
dipodomys_ordii ENSDORG00000026466
peromyscus_maniculatus_bairdii ENSPEMG00000013217
microtus_ochrogaster ENSMOCG00000016790
cricetulus_griseus_crigri-picr ENSCGRG00015028670
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014493
mesocricetus_auratus ENSMAUG00000015132
mus_spicilegus ENSMSIG00000010422
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050328
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021256
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020363
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020362
rattus_norvegicus ENSRNOG00000016116
nannospalax_galili ENSNGAG00000022515
jaculus_jaculus ENSJJAG00000024305
urocitellus_parryii ENSUPAG00010020565
marmota_marmota_marmota ENSMMMG00000003500
ictidomys_tridecemlineatus ENSSTOG00000019478
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002214
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008309
fukomys_damarensis ENSFDAG00000010119
octodon_degus ENSODEG00000013405
chinchilla_lanigera ENSCLAG00000012849
cavia_porcellus ENSCPOG00000026314
oryctolagus_cuniculus ENSOCUG00000001157
pan_troglodytes ENSPTRG00000005026
pan_paniscus ENSPPAG00000029866
homo_sapiens ENSG00000123407
gorilla_gorilla ENSGGOG00000023684
pongo_abelii ENSPPYG00000004589
nomascus_leucogenys ENSNLEG00000017683
macaca_mulatta ENSMMUG00000004541
macaca_nemestrina ENSMNEG00000028886
macaca_fascicularis ENSMFAG00000002263
chlorocebus_sabaeus ENSCSAG00000005459
mandrillus_leucophaeus ENSMLEG00000034922
theropithecus_gelada ENSTGEG00000009665
papio_anubis ENSPANG00000010379
cercocebus_atys ENSCATG00000041764
rhinopithecus_roxellana ENSRROG00000039382
rhinopithecus_bieti ENSRBIG00000044976
colobus_angolensis_palliatus ENSCANG00000029317
piliocolobus_tephrosceles ENSPTEG00000036127
cebus_capucinus_imitator ENSCCAG00000035755
callithrix_jacchus ENSCJAG00000018806
saimiri_boliviensis_boliviensis ENSSBOG00000028822
aotus_nancymaae ENSANAG00000032833
carlito_syrichta ENSTSYG00000026419
prolemur_simus ENSPSMG00000017098
microcebus_murinus ENSMICG00000011709
propithecus_coquereli ENSPCOG00000024756
