calidris_pygmaea ENSCPGG00000014392
calidris_pugnax ENSCPUG00000016652
meleagris_gallopavo ENSMGAG00000006498
gallus_gallus ENSGALG00000006088
numida_meleagris ENSNMEG00000012165
apteryx_haastii ENSAHAG00000012360
apteryx_owenii ENSAOWG00000005659
apteryx_rowi ENSARWG00000002963
dromaius_novaehollandiae ENSDNVG00000012716
melopsittacus_undulatus ENSMUNG00000002609
nothoprocta_perdicaria ENSNPEG00000012926
anas_platyrhynchos_platyrhynchos ENSAPLG00000010586
anser_brachyrhynchus ENSABRG00000021355
lepidothrix_coronata ENSLCOG00000011205
lonchura_striata_domestica ENSLSDG00000000369
taeniopygia_guttata ENSTGUG00000006131
serinus_canaria ENSSCAG00000003461
cyanistes_caeruleus ENSCCEG00000001696
parus_major ENSPMJG00000000199
junco_hyemalis ENSJHYG00000002146
zonotrichia_albicollis ENSZALG00000009088
ficedula_albicollis ENSFALG00000003775
manacus_vitellinus ENSMVIG00005008325
crocodylus_porosus ENSCPRG00005011135
gopherus_agassizii ENSGAGG00000002514
chelonoidis_abingdonii ENSCABG00000016481
chrysemys_picta_bellii ENSCPBG00000001947
pelodiscus_sinensis ENSPSIG00000005852
pogona_vitticeps ENSPVIG00000009431
anolis_carolinensis ENSACAG00000001805
sphenodon_punctatus ENSSPUG00000010442
salvator_merianae ENSSMRG00000016817
dipodomys_ordii ENSDORG00000012604
nannospalax_galili ENSNGAG00000021183
ochotona_princeps ENSOPRG00000012083
propithecus_coquereli ENSPCOG00000027548
microcebus_murinus ENSMICG00000028247
prolemur_simus ENSPSMG00000019041
microcebus_murinus ENSMICG00000033082
otolemur_garnettii ENSOGAG00000005573
carlito_syrichta ENSTSYG00000014447
saimiri_boliviensis_boliviensis ENSSBOG00000000985
callithrix_jacchus ENSCJAG00000020623
aotus_nancymaae ENSANAG00000018537
pan_paniscus ENSPPAG00000039099
pan_troglodytes ENSPTRG00000048861
gorilla_gorilla ENSGGOG00000036517
rhinopithecus_roxellana ENSRROG00000035770
rhinopithecus_bieti ENSRBIG00000031541
piliocolobus_tephrosceles ENSPTEG00000017253
macaca_fascicularis ENSMFAG00000045332
macaca_mulatta ENSMMUG00000017305
macaca_nemestrina ENSMNEG00000039632
papio_anubis ENSPANG00000018525
theropithecus_gelada ENSTGEG00000019413
cercocebus_atys ENSCATG00000029178
chlorocebus_sabaeus ENSCSAG00000006743
pan_troglodytes ENSPTRG00000048992
pan_paniscus ENSPPAG00000031198
homo_sapiens ENSG00000166847
gorilla_gorilla ENSGGOG00000012834
pongo_abelii ENSPPYG00000007194
colobus_angolensis_palliatus ENSCANG00000035508
mandrillus_leucophaeus ENSMLEG00000043856
nomascus_leucogenys ENSNLEG00000012015
cebus_capucinus_imitator ENSCCAG00000029720
aotus_nancymaae ENSANAG00000035650
nomascus_leucogenys ENSNLEG00000032232
cricetulus_griseus_crigri_1.0 ENSCGRG00000009968
cavia_aperea ENSCAPG00000005821
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019344
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012542
fukomys_damarensis ENSFDAG00000011760
chinchilla_lanigera ENSCLAG00000012891
cavia_porcellus ENSCPOG00000037417
octodon_degus ENSODEG00000012350
castor_canadensis ENSCCNG00000022167
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030868
mus_spicilegus ENSMSIG00000028249
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031532
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030418
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013628
rattus_norvegicus ENSRNOG00000018048
meriones_unguiculatus ENSMUGG00000010179
peromyscus_maniculatus_bairdii ENSPEMG00000003190
microtus_ochrogaster ENSMOCG00000015266
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019871
cricetulus_griseus_crigri-picr ENSCGRG00015014927
mesocricetus_auratus ENSMAUG00000012357
jaculus_jaculus ENSJJAG00000012532
spermophilus_dauricus ENSSDAG00000005675
urocitellus_parryii ENSUPAG00010010800
marmota_marmota_marmota ENSMMMG00000023222
ictidomys_tridecemlineatus ENSSTOG00000010950
oryctolagus_cuniculus ENSOCUG00000008470
tupaia_belangeri ENSTBEG00000000291
cebus_capucinus_imitator ENSCCAG00000023594
equus_caballus ENSECAG00000007875
equus_asinus_asinus ENSEASG00005017635
myotis_lucifugus ENSMLUG00000012148
myotis_lucifugus ENSMLUG00000026033
bos_mutus ENSBMUG00000022699
bos_taurus ENSBTAG00000006410
bison_bison_bison ENSBBBG00000019993
capra_hircus ENSCHIG00000014473
ovis_aries ENSOARG00000017281
sus_scrofa ENSSSCG00000040943
capra_hircus ENSCHIG00000021939
tursiops_truncatus ENSTTRG00000005261
vicugna_pacos ENSVPAG00000006455
ailuropoda_melanoleuca ENSAMEG00000014274
ursus_maritimus ENSUMAG00000008910
neovison_vison ENSNVIG00000005747
canis_lupus_familiaris ENSCAFG00000017666
canis_lupus_dingo ENSCAFG00020021354
vulpes_vulpes ENSVVUG00000005995
panthera_pardus ENSPPRG00000001441
panthera_tigris_altaica ENSPTIG00000018365
felis_catus ENSFCAG00000012943
sorex_araneus ENSSARG00000010167
erinaceus_europaeus ENSEEUG00000015490
pteropus_vampyrus ENSPVAG00000008442
mustela_putorius_furo ENSMPUG00000012164
ursus_americanus ENSUAMG00000004541
dasypus_novemcinctus ENSDNOG00000017614
loxodonta_africana ENSLAFG00000001036
procavia_capensis ENSPCAG00000016104
echinops_telfairi ENSETEG00000013511
sarcophilus_harrisii ENSSHAG00000003604
monodelphis_domestica ENSMODG00000006663
phascolarctos_cinereus ENSPCIG00000026620
ornithorhynchus_anatinus ENSOANG00000007670
xenopus_tropicalis ENSXETG00000010348
danio_rerio ENSDARG00000003573
takifugu_rubripes ENSTRUG00000009710
tetraodon_nigroviridis ENSTNIG00000011616
mola_mola ENSMMOG00000012372
labrus_bergylta ENSLBEG00000022041
xiphophorus_couchianus ENSXCOG00000017943
xiphophorus_maculatus ENSXMAG00000001678
gambusia_affinis ENSGAFG00000009671
poecilia_latipinna ENSPLAG00000013835
poecilia_formosa ENSPFOG00000008779
poecilia_mexicana ENSPMEG00000002717
poecilia_reticulata ENSPREG00000019465
cyprinodon_variegatus ENSCVAG00000022316
kryptolebias_marmoratus ENSKMAG00000017591
oryzias_latipes_asm223471v1 ENSORLG00020010813
oryzias_latipes_asm223467v1 ENSORLG00000012821
oryzias_latipes_asm223469v1 ENSORLG00015000593
oryzias_melastigma ENSOMEG00000021000
