chelonoidis_abingdonii ENSCABG00000003528
gopherus_agassizii ENSGAGG00000001492
chrysemys_picta_bellii ENSCPBG00000013784
pogona_vitticeps ENSPVIG00000002535
notechis_scutatus ENSNSUG00000019220
salvator_merianae ENSSMRG00000008268
equus_asinus_asinus ENSEASG00005012909
equus_caballus ENSECAG00000036279
myotis_lucifugus ENSMLUG00000029125
ursus_americanus ENSUAMG00000024240
ursus_maritimus ENSUMAG00000013816
canis_lupus_dingo ENSCAFG00020017988
neovison_vison ENSNVIG00000024973
felis_catus ENSFCAG00000037869
panthera_pardus ENSPPRG00000022610
ictidomys_tridecemlineatus ENSSTOG00000033481
spermophilus_dauricus ENSSDAG00000011720
urocitellus_parryii ENSUPAG00010019907
marmota_marmota_marmota ENSMMMG00000023870
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000106715
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031623
mus_spicilegus ENSMSIG00000025394
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030509
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013716
meriones_unguiculatus ENSMUGG00000013290
cricetulus_griseus_crigri_1.0 ENSCGRG00000010993
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016929
cricetulus_griseus_crigri-picr ENSCGRG00015024644
mesocricetus_auratus ENSMAUG00000009488
peromyscus_maniculatus_bairdii ENSPEMG00000024582
microtus_ochrogaster ENSMOCG00000017333
nannospalax_galili ENSNGAG00000006918
jaculus_jaculus ENSJJAG00000019144
castor_canadensis ENSCCNG00000028222
cavia_aperea ENSCAPG00000014226
cavia_porcellus ENSCPOG00000036813
fukomys_damarensis ENSFDAG00000019096
chinchilla_lanigera ENSCLAG00000013102
prolemur_simus ENSPSMG00000007331
propithecus_coquereli ENSPCOG00000024821
microcebus_murinus ENSMICG00000026354
