sarcophilus_harrisii ENSSHAG00000017536
phascolarctos_cinereus ENSPCIG00000021767
monodelphis_domestica ENSMODG00000007961
peromyscus_maniculatus_bairdii ENSPEMG00000016718
microtus_ochrogaster ENSMOCG00000019827
cricetulus_griseus_crigri-picr ENSCGRG00015004335
cricetulus_griseus_crigri_1.0 ENSCGRG00000017819
mesocricetus_auratus ENSMAUG00000014173
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036114
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026868
mus_spicilegus ENSMSIG00000005592
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024043
rattus_norvegicus ENSRNOG00000059653
meriones_unguiculatus ENSMUGG00000019269
oryctolagus_cuniculus ENSOCUG00000000357
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006603
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014952
fukomys_damarensis ENSFDAG00000017172
cavia_aperea ENSCAPG00000006916
cavia_porcellus ENSCPOG00000039615
octodon_degus ENSODEG00000020340
ictidomys_tridecemlineatus ENSSTOG00000026522
ictidomys_tridecemlineatus ENSSTOG00000020102
spermophilus_dauricus ENSSDAG00000024500
urocitellus_parryii ENSUPAG00010007038
marmota_marmota_marmota ENSMMMG00000008327
spermophilus_dauricus ENSSDAG00000013305
castor_canadensis ENSCCNG00000019460
dipodomys_ordii ENSDORG00000029999
jaculus_jaculus ENSJJAG00000008971
nannospalax_galili ENSNGAG00000000248
colobus_angolensis_palliatus ENSCANG00000020234
piliocolobus_tephrosceles ENSPTEG00000017047
rhinopithecus_bieti ENSRBIG00000030752
rhinopithecus_roxellana ENSRROG00000003320
cercocebus_atys ENSCATG00000021889
mandrillus_leucophaeus ENSMLEG00000027452
theropithecus_gelada ENSTGEG00000009753
chlorocebus_sabaeus ENSCSAG00000000449
macaca_fascicularis ENSMFAG00000029077
macaca_mulatta ENSMMUG00000031830
macaca_mulatta ENSMMUG00000020781
macaca_fascicularis ENSMFAG00000014400
macaca_nemestrina ENSMNEG00000026700
papio_anubis ENSPANG00000033963
pan_troglodytes ENSPTRG00000020883
pan_paniscus ENSPPAG00000023244
homo_sapiens ENSG00000164967
gorilla_gorilla ENSGGOG00000002915
pongo_abelii ENSPPYG00000020012
nomascus_leucogenys ENSNLEG00000004876
cebus_capucinus_imitator ENSCCAG00000015676
saimiri_boliviensis_boliviensis ENSSBOG00000019691
aotus_nancymaae ENSANAG00000019665
carlito_syrichta ENSTSYG00000028457
prolemur_simus ENSPSMG00000016874
microcebus_murinus ENSMICG00000002373
