apteryx_owenii ENSAOWG00000015394
apteryx_haastii ENSAHAG00000008700
apteryx_rowi ENSARWG00000003255
dromaius_novaehollandiae ENSDNVG00000009460
nothoprocta_perdicaria ENSNPEG00000009187
junco_hyemalis ENSJHYG00000016092
junco_hyemalis ENSJHYG00000016094
zonotrichia_albicollis ENSZALG00000016105
taeniopygia_guttata ENSTGUG00000011704
ficedula_albicollis ENSFALG00000011628
cyanistes_caeruleus ENSCCEG00000019901
lonchura_striata_domestica ENSLSDG00000015507
serinus_canaria ENSSCAG00000013932
parus_major ENSPMJG00000013567
manacus_vitellinus ENSMVIG00005017769
lepidothrix_coronata ENSLCOG00000000947
melopsittacus_undulatus ENSMUNG00000003122
calidris_pugnax ENSCPUG00000002419
calidris_pygmaea ENSCPGG00000006957
anas_platyrhynchos_platyrhynchos ENSAPLG00000011115
anser_brachyrhynchus ENSABRG00000008522
gallus_gallus ENSGALG00000032409
gallus_gallus ENSGALG00000054418
coturnix_japonica ENSCJPG00005008932
meleagris_gallopavo ENSMGAG00000013187
numida_meleagris ENSNMEG00000022074
crocodylus_porosus ENSCPRG00005005344
gopherus_agassizii ENSGAGG00000005028
chelonoidis_abingdonii ENSCABG00000022653
chrysemys_picta_bellii ENSCPBG00000018289
pelodiscus_sinensis ENSPSIG00000010449
sphenodon_punctatus ENSSPUG00000008942
ornithorhynchus_anatinus ENSOANG00000009966
ornithorhynchus_anatinus ENSOANG00000019999
phascolarctos_cinereus ENSPCIG00000010285
notamacropus_eugenii ENSMEUG00000015134
sarcophilus_harrisii ENSSHAG00000017728
monodelphis_domestica ENSMODG00000017615
choloepus_hoffmanni ENSCHOG00000011337
dasypus_novemcinctus ENSDNOG00000019303
loxodonta_africana ENSLAFG00000014686
procavia_capensis ENSPCAG00000015066
echinops_telfairi ENSETEG00000006655
ursus_maritimus ENSUMAG00000000349
ursus_americanus ENSUAMG00000007338
ailuropoda_melanoleuca ENSAMEG00000007802
mustela_putorius_furo ENSMPUG00000014643
neovison_vison ENSNVIG00000000110
canis_lupus_dingo ENSCAFG00020022600
canis_lupus_familiaris ENSCAFG00000001116
vulpes_vulpes ENSVVUG00000001578
panthera_tigris_altaica ENSPTIG00000009994
panthera_pardus ENSPPRG00000003786
felis_catus ENSFCAG00000001468
erinaceus_europaeus ENSEEUG00000009025
sorex_araneus ENSSARG00000012269
pteropus_vampyrus ENSPVAG00000008678
myotis_lucifugus ENSMLUG00000001198
equus_caballus ENSECAG00000011413
equus_asinus_asinus ENSEASG00005009691
ovis_aries ENSOARG00000013826
capra_hircus ENSCHIG00000014064
bos_taurus ENSBTAG00000021361
bos_mutus ENSBMUG00000004595
bison_bison_bison ENSBBBG00000006098
tursiops_truncatus ENSTTRG00000017121
sus_scrofa ENSSSCG00000004202
vicugna_pacos ENSVPAG00000002992
castor_canadensis ENSCCNG00000018297
dipodomys_ordii ENSDORG00000013936
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051354
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015198
mus_spicilegus ENSMSIG00000016499
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016007
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023820
rattus_norvegicus ENSRNOG00000039955
meriones_unguiculatus ENSMUGG00000013073
cricetulus_griseus_crigri_1.0 ENSCGRG00000013164
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019534
cricetulus_griseus_crigri-picr ENSCGRG00015026009
mesocricetus_auratus ENSMAUG00000009652
microtus_ochrogaster ENSMOCG00000017290
peromyscus_maniculatus_bairdii ENSPEMG00000002312
nannospalax_galili ENSNGAG00000020577
jaculus_jaculus ENSJJAG00000016401
cavia_aperea ENSCAPG00000011006
cavia_porcellus ENSCPOG00000006291
octodon_degus ENSODEG00000005370
chinchilla_lanigera ENSCLAG00000009577
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018832
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004412
fukomys_damarensis ENSFDAG00000012322
urocitellus_parryii ENSUPAG00010019786
spermophilus_dauricus ENSSDAG00000001387
ictidomys_tridecemlineatus ENSSTOG00000009993
marmota_marmota_marmota ENSMMMG00000017593
oryctolagus_cuniculus ENSOCUG00000016249
ochotona_princeps ENSOPRG00000003915
pan_paniscus ENSPPAG00000032715
pan_troglodytes ENSPTRG00000018594
gorilla_gorilla ENSGGOG00000000552
homo_sapiens ENSG00000164483
pongo_abelii ENSPPYG00000017003
nomascus_leucogenys ENSNLEG00000014289
theropithecus_gelada ENSTGEG00000009067
papio_anubis ENSPANG00000016911
macaca_fascicularis ENSMFAG00000038071
macaca_mulatta ENSMMUG00000021499
macaca_nemestrina ENSMNEG00000004439
mandrillus_leucophaeus ENSMLEG00000005269
cercocebus_atys ENSCATG00000043621
chlorocebus_sabaeus ENSCSAG00000016612
piliocolobus_tephrosceles ENSPTEG00000017682
colobus_angolensis_palliatus ENSCANG00000000338
rhinopithecus_roxellana ENSRROG00000038406
rhinopithecus_bieti ENSRBIG00000029908
saimiri_boliviensis_boliviensis ENSSBOG00000018556
cebus_capucinus_imitator ENSCCAG00000037087
callithrix_jacchus ENSCJAG00000003214
aotus_nancymaae ENSANAG00000031008
carlito_syrichta ENSTSYG00000008004
microcebus_murinus ENSMICG00000006123
propithecus_coquereli ENSPCOG00000017909
prolemur_simus ENSPSMG00000013376
otolemur_garnettii ENSOGAG00000001635
tupaia_belangeri ENSTBEG00000013398
latimeria_chalumnae ENSLACG00000003226
