latimeria_chalumnae ENSLACG00000013923
xenopus_tropicalis ENSXETG00000024892
dromaius_novaehollandiae ENSDNVG00000006209
apteryx_rowi ENSARWG00000005249
pogona_vitticeps ENSPVIG00000000532
serinus_canaria ENSSCAG00000014946
serinus_canaria ENSSCAG00000014950
taeniopygia_guttata ENSTGUG00000013222
lepidothrix_coronata ENSLCOG00000005631
calidris_pugnax ENSCPUG00000005878
calidris_pygmaea ENSCPGG00000006422
melopsittacus_undulatus ENSMUNG00000001203
nothoprocta_perdicaria ENSNPEG00000000710
nothoprocta_perdicaria ENSNPEG00000000708
apteryx_owenii ENSAOWG00000011420
apteryx_haastii ENSAHAG00000002103
apteryx_rowi ENSARWG00000005250
dromaius_novaehollandiae ENSDNVG00000006213
crocodylus_porosus ENSCPRG00005009449
chelonoidis_abingdonii ENSCABG00000019520
poecilia_latipinna ENSPLAG00000003425
fundulus_heteroclitus ENSFHEG00000014432
amphilophus_citrinellus ENSACIG00000011666
hippocampus_comes ENSHCOG00000017949
anabas_testudineus ENSATEG00000021690
chrysemys_picta_bellii ENSCPBG00000012859
gopherus_agassizii ENSGAGG00000019811
pelodiscus_sinensis ENSPSIG00000010999
coturnix_japonica ENSCJPG00005016961
meleagris_gallopavo ENSMGAG00000014188
gallus_gallus ENSGALG00000014695
numida_meleagris ENSNMEG00000016606
anas_platyrhynchos_platyrhynchos ENSAPLG00000004009
anser_brachyrhynchus ENSABRG00000005481
parus_major ENSPMJG00000003891
cyanistes_caeruleus ENSCCEG00000011410
ficedula_albicollis ENSFALG00000004517
zonotrichia_albicollis ENSZALG00000005630
junco_hyemalis ENSJHYG00000010980
lonchura_striata_domestica ENSLSDG00000012334
manacus_vitellinus ENSMVIG00005013722
anolis_carolinensis ENSACAG00000006998
notechis_scutatus ENSNSUG00000008667
salvator_merianae ENSSMRG00000008348
sphenodon_punctatus ENSSPUG00000006015
pogona_vitticeps ENSPVIG00000006974
phascolarctos_cinereus ENSPCIG00000014433
notamacropus_eugenii ENSMEUG00000015946
sarcophilus_harrisii ENSSHAG00000005165
pan_troglodytes ENSPTRG00000019807
pan_troglodytes ENSPTRG00000044639
pan_paniscus ENSPPAG00000023892
homo_sapiens ENSG00000188037
gorilla_gorilla ENSGGOG00000011223
pongo_abelii ENSPPYG00000018116
nomascus_leucogenys ENSNLEG00000003189
piliocolobus_tephrosceles ENSPTEG00000032242
colobus_angolensis_palliatus ENSCANG00000042077
rhinopithecus_roxellana ENSRROG00000034201
rhinopithecus_bieti ENSRBIG00000026681
papio_anubis ENSPANG00000016703
theropithecus_gelada ENSTGEG00000000619
mandrillus_leucophaeus ENSMLEG00000040823
cercocebus_atys ENSCATG00000023086
macaca_mulatta ENSMMUG00000012632
macaca_nemestrina ENSMNEG00000020229
macaca_fascicularis ENSMFAG00000038692
chlorocebus_sabaeus ENSCSAG00000007246
cebus_capucinus_imitator ENSCCAG00000024721
saimiri_boliviensis_boliviensis ENSSBOG00000021650
callithrix_jacchus ENSCJAG00000009651
aotus_nancymaae ENSANAG00000024604
ornithorhynchus_anatinus ENSOANG00000006854
propithecus_coquereli ENSPCOG00000003130
microcebus_murinus ENSMICG00000015526
prolemur_simus ENSPSMG00000000680
otolemur_garnettii ENSOGAG00000013582
tupaia_belangeri ENSTBEG00000008716
castor_canadensis ENSCCNG00000009438
dipodomys_ordii ENSDORG00000006090
mus_spicilegus ENSMSIG00000025927
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029294
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029862
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028290
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022047
rattus_norvegicus ENSRNOG00000016917
meriones_unguiculatus ENSMUGG00000021481
peromyscus_maniculatus_bairdii ENSPEMG00000018259
microtus_ochrogaster ENSMOCG00000003747
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000960
cricetulus_griseus_crigri-picr ENSCGRG00015023638
cricetulus_griseus_crigri_1.0 ENSCGRG00000003865
mesocricetus_auratus ENSMAUG00000000083
nannospalax_galili ENSNGAG00000001283
urocitellus_parryii ENSUPAG00010022781
ictidomys_tridecemlineatus ENSSTOG00000005062
marmota_marmota_marmota ENSMMMG00000007988
spermophilus_dauricus ENSSDAG00000004455
chinchilla_lanigera ENSCLAG00000001264
octodon_degus ENSODEG00000013200
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012695
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005159
fukomys_damarensis ENSFDAG00000017562
cavia_porcellus ENSCPOG00000014700
cavia_aperea ENSCAPG00000014715
oryctolagus_cuniculus ENSOCUG00000011147
ochotona_princeps ENSOPRG00000009631
carlito_syrichta ENSTSYG00000012310
procavia_capensis ENSPCAG00000000318
loxodonta_africana ENSLAFG00000028946
equus_caballus ENSECAG00000011529
equus_asinus_asinus ENSEASG00005009235
erinaceus_europaeus ENSEEUG00000006957
myotis_lucifugus ENSMLUG00000015105
pteropus_vampyrus ENSPVAG00000017287
ursus_maritimus ENSUMAG00000011837
ursus_americanus ENSUAMG00000020052
ailuropoda_melanoleuca ENSAMEG00000006623
neovison_vison ENSNVIG00000002191
mustela_putorius_furo ENSMPUG00000006980
canis_lupus_dingo ENSCAFG00020020730
canis_lupus_familiaris ENSCAFG00000003619
vulpes_vulpes ENSVVUG00000013384
