drosophila_melanogaster FBgn0010340
caenorhabditis_elegans_strain_n2 WBGene00021421
takifugu_rubripes ENSTRUG00000024010
tetraodon_nigroviridis ENSTNIG00000010335
mola_mola ENSMMOG00000004475
gasterosteus_aculeatus ENSGACG00000014013
labrus_bergylta ENSLBEG00000015817
seriola_lalandi_dorsalis ENSSLDG00000002294
seriola_dumerili ENSSDUG00000009554
scophthalmus_maximus ENSSMAG00000002261
monopterus_albus ENSMALG00000008099
mastacembelus_armatus ENSMAMG00000005967
anabas_testudineus ENSATEG00000007045
amphiprion_percula ENSAPEG00000016790
amphiprion_ocellaris ENSAOCG00000010997
acanthochromis_polyacanthus ENSAPOG00000007299
stegastes_partitus ENSSPAG00000003868
maylandia_zebra ENSMZEG00005000739
pundamilia_nyererei ENSPNYG00000017273
astatotilapia_calliptera ENSACLG00000026745
haplochromis_burtoni ENSHBUG00000021825
neolamprologus_brichardi ENSNBRG00000021658
oreochromis_niloticus ENSONIG00000011916
amphilophus_citrinellus ENSACIG00000018823
cyprinodon_variegatus ENSCVAG00000008359
fundulus_heteroclitus ENSFHEG00000014368
xiphophorus_maculatus ENSXMAG00000027990
xiphophorus_couchianus ENSXCOG00000017280
gambusia_affinis ENSGAFG00000019815
poecilia_latipinna ENSPLAG00000016038
poecilia_mexicana ENSPMEG00000002965
poecilia_formosa ENSPFOG00000003393
poecilia_reticulata ENSPREG00000006517
kryptolebias_marmoratus ENSKMAG00000005069
oryzias_latipes_asm223469v1 ENSORLG00015018502
oryzias_latipes_asm223467v1 ENSORLG00000003696
oryzias_latipes_asm223471v1 ENSORLG00020020191
oryzias_melastigma ENSOMEG00000003076
hippocampus_comes ENSHCOG00000002437
cynoglossus_semilaevis ENSCSEG00000006214
periophthalmus_magnuspinnatus ENSPMGG00000014959
gadus_morhua ENSGMOG00000010617
esox_lucius ENSELUG00000009037
pygocentrus_nattereri ENSPNAG00000017764
astyanax_mexicanus ENSAMXG00000043134
ictalurus_punctatus ENSIPUG00000014286
danio_rerio ENSDARG00000053466
scleropages_formosus ENSSFOG00015010859
paramormyrops_kingsleyae ENSPKIG00000008274
lepisosteus_oculatus ENSLOCG00000006630
anolis_carolinensis ENSACAG00000013754
pogona_vitticeps ENSPVIG00000010654
notechis_scutatus ENSNSUG00000016225
salvator_merianae ENSSMRG00000002099
sphenodon_punctatus ENSSPUG00000011334
sphenodon_punctatus ENSSPUG00000001658
apteryx_rowi ENSARWG00000002941
apteryx_owenii ENSAOWG00000002629
apteryx_haastii ENSAHAG00000012279
dromaius_novaehollandiae ENSDNVG00000004601
calidris_pugnax ENSCPUG00000003979
calidris_pygmaea ENSCPGG00000017447
anser_brachyrhynchus ENSABRG00000017147
anas_platyrhynchos_platyrhynchos ENSAPLG00000022832
gallus_gallus ENSGALG00000024480
coturnix_japonica ENSCJPG00005003376
meleagris_gallopavo ENSMGAG00000014447
numida_meleagris ENSNMEG00000010420
melopsittacus_undulatus ENSMUNG00000007273
lonchura_striata_domestica ENSLSDG00000017861
taeniopygia_guttata ENSTGUG00000013521
serinus_canaria ENSSCAG00000012206
junco_hyemalis ENSJHYG00000003449
ficedula_albicollis ENSFALG00000001511
parus_major ENSPMJG00000012239
lepidothrix_coronata ENSLCOG00000008790
crocodylus_porosus ENSCPRG00005011305
gopherus_agassizii ENSGAGG00000009027
chelonoidis_abingdonii ENSCABG00000006245
chrysemys_picta_bellii ENSCPBG00000006198
pelodiscus_sinensis ENSPSIG00000010700
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024636
cricetulus_griseus_crigri_1.0 ENSCGRG00000016196
cricetulus_griseus_crigri-picr ENSCGRG00015016451
mesocricetus_auratus ENSMAUG00000016390
microtus_ochrogaster ENSMOCG00000008932
peromyscus_maniculatus_bairdii ENSPEMG00000013019
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021644
mus_spicilegus ENSMSIG00000018900
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000002846
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020745
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016445
rattus_norvegicus ENSRNOG00000002999
nannospalax_galili ENSNGAG00000022283
jaculus_jaculus ENSJJAG00000021387
dipodomys_ordii ENSDORG00000002926
octodon_degus ENSODEG00000005407
chinchilla_lanigera ENSCLAG00000010891
cavia_porcellus ENSCPOG00000008796
cavia_aperea ENSCAPG00000007472
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012181
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003201
fukomys_damarensis ENSFDAG00000021478
urocitellus_parryii ENSUPAG00010019937
spermophilus_dauricus ENSSDAG00000010347
castor_canadensis ENSCCNG00000009161
oryctolagus_cuniculus ENSOCUG00000009500
ochotona_princeps ENSOPRG00000007619
tupaia_belangeri ENSTBEG00000013913
pan_troglodytes ENSPTRG00000015255
pan_paniscus ENSPPAG00000027402
