chelonoidis_abingdonii ENSCABG00000015304
gopherus_agassizii ENSGAGG00000006490
chrysemys_picta_bellii ENSCPBG00000000445
salvator_merianae ENSSMRG00000012009
latimeria_chalumnae ENSLACG00000006809
amphiprion_ocellaris ENSAOCG00000013288
acanthochromis_polyacanthus ENSAPOG00000014216
stegastes_partitus ENSSPAG00000008631
astatotilapia_calliptera ENSACLG00000013088
neolamprologus_brichardi ENSNBRG00000003754
poecilia_reticulata ENSPREG00000003159
poecilia_formosa ENSPFOG00000024410
xiphophorus_maculatus ENSXMAG00000025916
gambusia_affinis ENSGAFG00000000479
cyprinodon_variegatus ENSCVAG00000011357
kryptolebias_marmoratus ENSKMAG00000007251
oryzias_latipes_asm223471v1 ENSORLG00020015032
oryzias_latipes_asm223469v1 ENSORLG00015016054
oryzias_latipes_asm223467v1 ENSORLG00000022083
oryzias_melastigma ENSOMEG00000003043
seriola_dumerili ENSSDUG00000016986
seriola_lalandi_dorsalis ENSSLDG00000006078
cynoglossus_semilaevis ENSCSEG00000018943
labrus_bergylta ENSLBEG00000009965
esox_lucius ENSELUG00000010352
pygocentrus_nattereri ENSPNAG00000026488
astyanax_mexicanus ENSAMXG00000029471
danio_rerio ENSDARG00000105529
scleropages_formosus ENSSFOG00015010760
paramormyrops_kingsleyae ENSPKIG00000005207
pygocentrus_nattereri ENSPNAG00000009290
astyanax_mexicanus ENSAMXG00000025437
ictalurus_punctatus ENSIPUG00000005396
danio_rerio ENSDARG00000086665
mola_mola ENSMMOG00000019505
cynoglossus_semilaevis ENSCSEG00000009729
seriola_lalandi_dorsalis ENSSLDG00000016449
seriola_dumerili ENSSDUG00000003485
mastacembelus_armatus ENSMAMG00000019581
anabas_testudineus ENSATEG00000021727
takifugu_rubripes ENSTRUG00000019892
scophthalmus_maximus ENSSMAG00000009461
amphiprion_percula ENSAPEG00000023182
amphiprion_ocellaris ENSAOCG00000001744
acanthochromis_polyacanthus ENSAPOG00000008175
stegastes_partitus ENSSPAG00000013708
fundulus_heteroclitus ENSFHEG00000017781
cyprinodon_variegatus ENSCVAG00000005771
poecilia_latipinna ENSPLAG00000016958
poecilia_mexicana ENSPMEG00000003025
poecilia_formosa ENSPFOG00000023131
poecilia_reticulata ENSPREG00000015353
xiphophorus_couchianus ENSXCOG00000017916
xiphophorus_maculatus ENSXMAG00000026041
gambusia_affinis ENSGAFG00000000376
kryptolebias_marmoratus ENSKMAG00000000465
oryzias_latipes_asm223471v1 ENSORLG00020009678
oryzias_latipes_asm223469v1 ENSORLG00015015207
oryzias_latipes_asm223467v1 ENSORLG00000025683
oryzias_melastigma ENSOMEG00000018050
astatotilapia_calliptera ENSACLG00000022225
maylandia_zebra ENSMZEG00005019196
pundamilia_nyererei ENSPNYG00000020390
haplochromis_burtoni ENSHBUG00000015153
neolamprologus_brichardi ENSNBRG00000008787
amphilophus_citrinellus ENSACIG00000013570
labrus_bergylta ENSLBEG00000016385
periophthalmus_magnuspinnatus ENSPMGG00000007549
hippocampus_comes ENSHCOG00000007089
gadus_morhua ENSGMOG00000000829
esox_lucius ENSELUG00000017429
scleropages_formosus ENSSFOG00015008402
paramormyrops_kingsleyae ENSPKIG00000019312
lepisosteus_oculatus ENSLOCG00000014060
