phascolarctos_cinereus ENSPCIG00000035714
notamacropus_eugenii ENSMEUG00000013185
monodelphis_domestica ENSMODG00000001319
sarcophilus_harrisii ENSSHAG00000013734
prolemur_simus ENSPSMG00000008010
microcebus_murinus ENSMICG00000042362
otolemur_garnettii ENSOGAG00000029956
colobus_angolensis_palliatus ENSCANG00000013170
piliocolobus_tephrosceles ENSPTEG00000038210
rhinopithecus_bieti ENSRBIG00000023435
rhinopithecus_roxellana ENSRROG00000027430
cercocebus_atys ENSCATG00000015987
mandrillus_leucophaeus ENSMLEG00000016695
theropithecus_gelada ENSTGEG00000026066
papio_anubis ENSPANG00000002997
macaca_fascicularis ENSMFAG00000030181
macaca_mulatta ENSMMUG00000017761
macaca_nemestrina ENSMNEG00000025880
chlorocebus_sabaeus ENSCSAG00000019700
homo_sapiens ENSG00000178163
pan_troglodytes ENSPTRG00000044037
gorilla_gorilla ENSGGOG00000040283
pongo_abelii ENSPPYG00000014607
nomascus_leucogenys ENSNLEG00000027103
saimiri_boliviensis_boliviensis ENSSBOG00000017630
cebus_capucinus_imitator ENSCCAG00000015875
callithrix_jacchus ENSCJAG00000022790
aotus_nancymaae ENSANAG00000031612
tupaia_belangeri ENSTBEG00000010802
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020927
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021144
chinchilla_lanigera ENSCLAG00000017399
cavia_porcellus ENSCPOG00000026360
urocitellus_parryii ENSUPAG00010016890
ictidomys_tridecemlineatus ENSSTOG00000014006
marmota_marmota_marmota ENSMMMG00000015957
castor_canadensis ENSCCNG00000023366
dipodomys_ordii ENSDORG00000027616
mus_spicilegus ENSMSIG00000027254
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028180
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046572
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027183
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016967
rattus_norvegicus ENSRNOG00000028534
meriones_unguiculatus ENSMUGG00000015114
cricetulus_griseus_crigri-picr ENSCGRG00015023334
cricetulus_griseus_crigri_1.0 ENSCGRG00000000097
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009202
mesocricetus_auratus ENSMAUG00000018410
peromyscus_maniculatus_bairdii ENSPEMG00000028357
microtus_ochrogaster ENSMOCG00000019708
nannospalax_galili ENSNGAG00000003787
oryctolagus_cuniculus ENSOCUG00000003326
choloepus_hoffmanni ENSCHOG00000010179
dasypus_novemcinctus ENSDNOG00000038140
loxodonta_africana ENSLAFG00000013802
procavia_capensis ENSPCAG00000013765
ursus_americanus ENSUAMG00000000974
ursus_americanus ENSUAMG00000002624
ailuropoda_melanoleuca ENSAMEG00000019338
neovison_vison ENSNVIG00000007726
mustela_putorius_furo ENSMPUG00000019802
canis_lupus_familiaris ENSCAFG00000015463
canis_lupus_dingo ENSCAFG00020011145
vulpes_vulpes ENSVVUG00000015045
panthera_tigris_altaica ENSPTIG00000001120
panthera_pardus ENSPPRG00000018066
felis_catus ENSFCAG00000044332
myotis_lucifugus ENSMLUG00000012789
equus_asinus_asinus ENSEASG00005005335
equus_caballus ENSECAG00000036840
echinops_telfairi ENSETEG00000014384
erinaceus_europaeus ENSEEUG00000015023
vicugna_pacos ENSVPAG00000001202
bison_bison_bison ENSBBBG00000001154
bos_mutus ENSBMUG00000002461
bos_taurus ENSBTAG00000050234
capra_hircus ENSCHIG00000007609
sus_scrofa ENSSSCG00000029711
pteropus_vampyrus ENSPVAG00000003696
ornithorhynchus_anatinus ENSOANG00000013888
chelonoidis_abingdonii ENSCABG00000012511
gopherus_agassizii ENSGAGG00000017582
chrysemys_picta_bellii ENSCPBG00000005619
pelodiscus_sinensis ENSPSIG00000013251
apteryx_haastii ENSAHAG00000006508
apteryx_rowi ENSARWG00000000200
apteryx_owenii ENSAOWG00000018919
dromaius_novaehollandiae ENSDNVG00000002848
nothoprocta_perdicaria ENSNPEG00000002700
junco_hyemalis ENSJHYG00000017603
zonotrichia_albicollis ENSZALG00000007801
serinus_canaria ENSSCAG00000000655
lonchura_striata_domestica ENSLSDG00000007095
taeniopygia_guttata ENSTGUG00000009873
ficedula_albicollis ENSFALG00000014741
cyanistes_caeruleus ENSCCEG00000022904
parus_major ENSPMJG00000016385
manacus_vitellinus ENSMVIG00005004181
manacus_vitellinus ENSMVIG00005004245
melopsittacus_undulatus ENSMUNG00000016131
calidris_pygmaea ENSCPGG00000010847
calidris_pugnax ENSCPUG00000002336
anser_brachyrhynchus ENSABRG00000001129
anas_platyrhynchos_platyrhynchos ENSAPLG00000018252
gallus_gallus ENSGALG00000014954
coturnix_japonica ENSCJPG00005018438
numida_meleagris ENSNMEG00000019239
meleagris_gallopavo ENSMGAG00000012687
salvator_merianae ENSSMRG00000023440
xenopus_tropicalis ENSXETG00000027230
latimeria_chalumnae ENSLACG00000013946
amphiprion_percula ENSAPEG00000003923
amphiprion_ocellaris ENSAOCG00000021776
acanthochromis_polyacanthus ENSAPOG00000000008
stegastes_partitus ENSSPAG00000002764
poecilia_formosa ENSPFOG00000020424
poecilia_mexicana ENSPMEG00000013801
poecilia_latipinna ENSPLAG00000020911
poecilia_reticulata ENSPREG00000013830
xiphophorus_maculatus ENSXMAG00000021608
gambusia_affinis ENSGAFG00000002816
cyprinodon_variegatus ENSCVAG00000001673
fundulus_heteroclitus ENSFHEG00000022237
kryptolebias_marmoratus ENSKMAG00000019183
oryzias_latipes_asm223469v1 ENSORLG00015014575
oryzias_latipes_asm223467v1 ENSORLG00000022674
oryzias_latipes_asm223471v1 ENSORLG00020005966
oryzias_melastigma ENSOMEG00000012767
seriola_lalandi_dorsalis ENSSLDG00000024139
labrus_bergylta ENSLBEG00000016866
takifugu_rubripes ENSTRUG00000022841
scophthalmus_maximus ENSSMAG00000011355
anabas_testudineus ENSATEG00000001697
pundamilia_nyererei ENSPNYG00000007930
haplochromis_burtoni ENSHBUG00000006579
maylandia_zebra ENSMZEG00005009115
neolamprologus_brichardi ENSNBRG00000012909
astatotilapia_calliptera ENSACLG00000003641
amphilophus_citrinellus ENSACIG00000019854
cynoglossus_semilaevis ENSCSEG00000003145
pygocentrus_nattereri ENSPNAG00000013008
ictalurus_punctatus ENSIPUG00000000345
scleropages_formosus ENSSFOG00015005790
paramormyrops_kingsleyae ENSPKIG00000024092
lepisosteus_oculatus ENSLOCG00000009916
seriola_lalandi_dorsalis ENSSLDG00000021646
seriola_dumerili ENSSDUG00000019928
monopterus_albus ENSMALG00000009779
mastacembelus_armatus ENSMAMG00000012688
amphiprion_ocellaris ENSAOCG00000015653
amphiprion_percula ENSAPEG00000005536
acanthochromis_polyacanthus ENSAPOG00000003434
stegastes_partitus ENSSPAG00000004855
pundamilia_nyererei ENSPNYG00000005457
maylandia_zebra ENSMZEG00005012165
haplochromis_burtoni ENSHBUG00000004297
astatotilapia_calliptera ENSACLG00000018295
neolamprologus_brichardi ENSNBRG00000018479
cynoglossus_semilaevis ENSCSEG00000008274
anabas_testudineus ENSATEG00000010449
scophthalmus_maximus ENSSMAG00000014259
labrus_bergylta ENSLBEG00000026191
oryzias_latipes_asm223469v1 ENSORLG00015011774
oryzias_latipes_asm223471v1 ENSORLG00020004687
